filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-23,1.809E-4,1.809E-4,1.809E-4,1.809E-4,973.8,H3
agiusd,2019-08-23,0.03792,0.03864,0.03864,0.03792,1686.0,H0
abseth,2019-08-23,6.916E-5,6.916E-5,6.916E-5,6.916E-5,534.3,H0
absusd,2019-08-23,0.01335,0.01334,0.01335,0.01334,559.1,V0
agibtc,2019-08-23,3.14E-6,3.13E-6,3.14E-6,3.13E-6,122.90969899,H0
aidbtc,2019-08-23,9.6E-7,9.6E-7,9.6E-7,9.6E-7,2027.69923332,H3
aideth,2019-08-23,4.412E-5,4.417E-5,4.417E-5,4.412E-5,3197.0,H0
aidusd,2019-08-23,0.01157,0.01157,0.01157,0.01157,942.1,V0
aiobtc,2019-08-23,9.72E-6,9.72E-6,9.72E-6,9.72E-6,89.8501,H3
aioeth,2019-08-23,4.4934E-4,4.4934E-4,4.4934E-4,4.4934E-4,328.94736843,H3
aiousd,2019-08-23,0.099777,0.099777,0.099777,0.099777,110.0,H3
algbtc,2019-08-23,5.550000000000001E-5,5.550000000000001E-5,5.550000000000001E-5,5.550000000000001E-5,684.14787,H3
algusd,2019-08-23,0.57577,0.57577,0.57577,0.57577,5.030682,H3
algust,2019-08-23,0.57362,0.57362,0.57362,0.57362,556.99935,H3
ampbtc,2019-08-23,5.9E-5,5.9E-5,5.9E-5,5.9E-5,0.09988214,H3
ampusd,2019-08-23,0.611,0.611,0.6111,0.611,108.72496611,H3
ampust,2019-08-23,0.6068,0.6068,0.6068,0.6068,1329.707313,H3
antbtc,2019-08-23,6.817E-5,6.850000000000001E-5,6.850000000000001E-5,6.817E-5,8.199851970000001,H3
anteth,2019-08-23,0.003588,0.003595,0.003595,0.003588,49.36,H3
antusd,2019-08-23,0.5993,0.5993,0.5993,0.5993,22.61,H3
asteth,2019-08-23,1.5078E-4,1.5078E-4,1.5078E-4,1.5078E-4,691.99363366,H3
astusd,2019-08-23,0.02831,0.02831,0.02831,0.02831,1101.0,H3
atmbtc,2019-08-23,4.735E-8,4.735E-8,4.735E-8,4.735E-8,112600.0,H3
atmeth,2019-08-23,1.767E-6,1.73E-6,1.767E-6,1.73E-6,141800.0,H3
atmusd,2019-08-23,3.412E-4,3.39E-4,3.412E-4,3.39E-4,204600.0,H3
atobtc,2019-08-23,2.6155E-4,2.6155E-4,2.6155E-4,2.6155E-4,3.20580413,H3
atoeth,2019-08-23,0.013847,0.013847,0.013847,0.013847,6.5295937,H0
atousd,2019-08-23,2.6885,2.6885,2.6885,2.6885,2.1158,V0
aucbtc,2019-08-23,3.082E-7,3.082E-7,3.082E-7,3.082E-7,10720.0,H0
auceth,2019-08-23,2.01E-5,2.01E-5,2.01E-5,2.01E-5,8347.0,H3
aucusd,2019-08-23,0.004264,0.004264,0.004264,0.004264,780.0,K0
avtbtc,2019-08-23,1.07E-5,1.07E-5,1.07E-5,1.07E-5,168.2,H3
avteth,2019-08-23,7.007E-4,7.0E-4,7.007E-4,7.0E-4,1964.0,H0
avtusd,2019-08-23,0.1302,0.1301,0.1303,0.1301,79.13,V0
babbtc,2019-08-23,0.030383999999999998,0.030383999999999998,0.030383999999999998,0.030383999999999998,0.05,H3
babusd,2019-08-23,316.43,316.43,316.43,316.43,0.06,H3
babust,2019-08-23,315.77,315.77,315.77,315.77,2.02219836,H3
batbtc,2019-08-23,1.946E-5,1.946E-5,1.946E-5,1.946E-5,500.39943583,H3
bateth,2019-08-23,0.0010515999999999998,0.0010515999999999998,0.0010515999999999998,0.0010515999999999998,1302.60521042,H3
batusd,2019-08-23,0.20205,0.20205,0.20205,0.20205,22.52948595,H3
bbneth,2019-08-23,1.593E-6,1.593E-6,1.593E-6,1.593E-6,64460.0,H0
bbnusd,2019-08-23,3.806E-4,3.751E-4,3.806E-4,3.751E-4,45820.0,H3
bcibtc,2019-08-23,5.74E-6,5.74E-6,5.74E-6,5.74E-6,108.0,H3
bciusd,2019-08-23,0.0569,0.057,0.057,0.0569,400.0,V0
bftbtc,2019-08-23,2.058E-6,2.058E-6,2.058E-6,2.058E-6,1302.0,H0
bfteth,2019-08-23,1.075E-4,1.075E-4,1.075E-4,1.075E-4,1197.0,H3
bftusd,2019-08-23,0.02039,0.02039,0.02039,0.02039,202.6,H3
bntbtc,2019-08-23,3.776E-5,3.776E-5,3.776E-5,3.776E-5,23.67,H3
bnteth,2019-08-23,0.001951,0.001951,0.001951,0.001951,55.6,H3
bntusd,2019-08-23,0.3902,0.3873,0.3904,0.3871,366.9,H3
boxeth,2019-08-23,1.039E-4,1.039E-4,1.039E-4,1.039E-4,1137.0,H3
boxusd,2019-08-23,0.0135,0.01351,0.01352,0.01349,3524.0,H0
bsvbtc,2019-08-23,0.013055,0.013055,0.013055,0.013055,0.0202,H3
bsvusd,2019-08-23,136.52,136.52,136.52,136.52,0.8443,V0
btceur,2019-08-23,9261.0,9261.0,9261.0,9261.0,0.09358974,H3
btcgbp,2019-08-23,8476.9,8476.9,8476.9,8476.9,0.00456893,H3
btcjpy,2019-08-23,1097000.0,1097000.0,1097000.0,1097000.0,0.01,H3
btcusd,2019-08-23,10408.0,10408.0,10408.0,10407.46937,0.09171199,H3
btcust,2019-08-23,10393.0,10393.0,10393.0,10393.0,0.00488941,H3
btcxch,2019-08-23,10144.0,10144.0,10144.0,10144.0,0.00892059,H0
btgbtc,2019-08-23,0.0013487,0.0013484999999999999,0.0013487,0.0013484999999999999,3.73,V0
btgusd,2019-08-23,14.135,14.136,14.136,14.135,12.547539,H3
bttbtc,2019-08-23,7.0E-8,7.0E-8,7.0E-8,7.0E-8,10000.0,V0
bttusd,2019-08-23,6.4698E-4,6.4698E-4,6.4698E-4,6.4698E-4,665900.0,V0
cbtbtc,2019-08-23,6.418E-6,6.343E-6,6.418E-6,6.343E-6,18320.0,H3
cbteth,2019-08-23,2.63E-4,2.63E-4,2.63E-4,2.63E-4,280.3,V0
cbtusd,2019-08-23,0.067569,0.0675,0.067569,0.0675,96.0,H3
clobtc,2019-08-23,1.4E-7,1.4E-7,1.4E-7,1.4E-7,22348.42660416,H3
clousd,2019-08-23,0.0014999,0.0015,0.0015,0.0014999,10000.0,V0
cndbtc,2019-08-23,6.648E-7,6.648E-7,6.648E-7,6.648E-7,1884.0,H3
cndeth,2019-08-23,3.672E-5,3.634E-5,3.672E-5,3.634E-5,7114.0,H3
cndusd,2019-08-23,0.0145,0.0145,0.0145,0.0145,953.3,H3
cnneth,2019-08-23,7.41E-7,7.41E-7,7.41E-7,7.41E-7,91650.0,H0
cnnusd,2019-08-23,1.6183E-4,1.62E-4,1.62E-4,1.6183E-4,30380.493931,H0
csxeth,2019-08-23,3.6153E-4,3.6153E-4,3.6153E-4,3.6153E-4,52.0,H0
csxusd,2019-08-23,0.065,0.0733,0.0733,0.065,52.000009999999996,H3
ctxbtc,2019-08-23,1.015E-5,1.015E-5,1.015E-5,1.015E-5,371.0,H3
ctxeth,2019-08-23,5.33E-4,5.326E-4,5.33E-4,5.326E-4,464.2,V0
ctxusd,2019-08-23,0.1526,0.1526,0.1526,0.1526,19.66,H3
