filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-20,1.71E-4,1.709E-4,1.71E-4,1.709E-4,735.6,H3
agiusd,2019-08-20,0.03704,0.03736,0.03736,0.03704,1490.0,H3
abseth,2019-08-20,7.063E-5,7.063E-5,7.063E-5,7.063E-5,222.0,H0
absusd,2019-08-20,0.014149,0.014262,0.014262,0.014149,337.91990817,H3
agibtc,2019-08-20,3.08E-6,3.08E-6,3.08E-6,3.08E-6,114.0,H3
aidbtc,2019-08-20,1.558E-6,1.437E-6,1.558E-6,1.437E-6,2978.0,H3
aideth,2019-08-20,6.125E-5,6.139E-5,6.139E-5,6.125E-5,2046.0,H3
aidusd,2019-08-20,0.01166,0.01166,0.01166,0.01166,8998.0,H3
aiobtc,2019-08-20,7.615E-6,7.606E-6,7.615E-6,7.606E-6,631.1,H3
aioeth,2019-08-20,3.863E-4,3.86E-4,3.863E-4,3.86E-4,72.7,H3
aiousd,2019-08-20,0.0731,0.0731,0.0731,0.0731,186.2,H3
algbtc,2019-08-20,5.8599999999999995E-5,5.8599999999999995E-5,5.8599999999999995E-5,5.8599999999999995E-5,695.3344900000001,H0
algusd,2019-08-20,0.65032,0.65032,0.65032,0.65032,49.06519706,H3
algust,2019-08-20,0.6298,0.6298,0.6298,0.6298,140.14288068,H3
ampbtc,2019-08-20,6.4E-5,6.3E-5,6.4E-5,6.3E-5,128.6842398,H3
ampusd,2019-08-20,0.6823,0.6823,0.6823,0.6823,109.49916143,H3
ampust,2019-08-20,0.6835,0.6838,0.6838,0.6835,60.90216364,H3
antbtc,2019-08-20,6.564E-5,6.564E-5,6.564E-5,6.564E-5,75.44892107999998,H3
anteth,2019-08-20,0.0035378999999999996,0.0035378999999999996,0.0035378999999999996,0.0035378999999999996,75.51467072,H3
antusd,2019-08-20,0.6,0.6,0.6,0.6,65.53,H0
asteth,2019-08-20,1.463E-4,1.463E-4,1.463E-4,1.463E-4,428.7,H3
astusd,2019-08-20,0.027612,0.027612,0.027612,0.027612,48.1210224,H3
atmbtc,2019-08-20,4.601E-8,4.601E-8,4.601E-8,4.601E-8,164100.0,H3
atmeth,2019-08-20,1.77E-6,1.73E-6,1.77E-6,1.73E-6,145798.603274,H3
atmusd,2019-08-20,3.402E-4,3.379E-4,3.402E-4,3.379E-4,243700.0,H3
atobtc,2019-08-20,2.7164E-4,2.7164E-4,2.7164E-4,2.7164E-4,8.356410799999999,H3
atoeth,2019-08-20,0.014476,0.014476,0.014476,0.014476,7.9,H3
