filename,date,open,close,high,low,volume,Empfehlung
abseth,2019-08-15,7.236E-5,7.236E-5,7.236E-5,7.236E-5,166.0,H0
absusd,2019-08-15,0.012825,0.012903,0.012903,0.012825,427.46,H3
agibtc,2019-08-15,3.1E-6,3.1E-6,3.1E-6,3.1E-6,8.736E-5,H0
agieth,2019-08-15,1.7083E-4,1.6969999999999998E-4,1.7136E-4,1.6969999999999998E-4,7281.89481421,H3
agiusd,2019-08-15,0.028322000000000003,0.028208999999999998,0.028322000000000003,0.028208999999999998,5641.731621,H0
aidbtc,2019-08-15,6.5E-7,6.5E-7,6.5E-7,6.5E-7,266.37203999999997,H3
aideth,2019-08-15,6.328E-5,6.376E-5,6.376E-5,6.328E-5,4948.61058265,H3
aidusd,2019-08-15,0.011987000000000001,0.012,0.012,0.011987000000000001,266.905852,H3
aiobtc,2019-08-15,7.51E-6,7.499999999999999E-6,7.51E-6,7.499999999999999E-6,72.0,H0
aioeth,2019-08-15,3.9423E-4,3.9423E-4,3.9423E-4,3.9423E-4,129.53367876,H3
aiousd,2019-08-15,0.07556,0.07556,0.07556,0.07556,105.51421961,H0
algbtc,2019-08-15,6.78E-5,6.78E-5,6.78E-5,6.78E-5,684.14787,H0
algusd,2019-08-15,0.6897,0.6897,0.6897,0.6897,4.98,H3
algust,2019-08-15,0.70102,0.70102,0.70102,0.70102,556.99935,H0
ampusd,2019-08-15,0.7071,0.7042,0.7071,0.7042,90.27404013,H3
ampust,2019-08-15,0.6997,0.7001,0.7002,0.6997,92.92761269,H3
antbtc,2019-08-15,6.792E-5,6.792E-5,6.792E-5,6.792E-5,12.0,H3
anteth,2019-08-15,0.003983,0.00394,0.003988,0.00394,44.77,H3
antusd,2019-08-15,0.6,0.6,0.6,0.6,93.18,H3
asteth,2019-08-15,1.4027E-4,1.4027E-4,1.4027E-4,1.4027E-4,74.0,H3
astusd,2019-08-15,0.025752999999999998,0.025752999999999998,0.025752999999999998,0.025752999999999998,0.40979061,H3
atmusd,2019-08-15,3.1578E-4,3.1578E-4,3.1578E-4,3.1578E-4,28051.70780256,H3
atobtc,2019-08-15,2.8569E-4,2.8569E-4,2.8569E-4,2.8569E-4,2.00200201,H3
atmbtc,2019-08-15,4.379E-8,4.379E-8,4.379E-8,4.379E-8,250100.0,H3
atmeth,2019-08-15,1.882E-6,1.786E-6,1.882E-6,1.786E-6,115100.0,H3
atoeth,2019-08-15,0.015543000000000001,0.015543000000000001,0.015543000000000001,0.015543000000000001,11.32417334,H3
atousd,2019-08-15,2.9339999999999997,2.9339999999999997,2.9339999999999997,2.9339999999999997,1.96E-6,H3
aucbtc,2019-08-15,4.063E-7,3.986E-7,4.063E-7,3.986E-7,18920.0,H3
auceth,2019-08-15,2.9999999999999997E-5,2.9999999999999997E-5,2.9999999999999997E-5,2.9999999999999997E-5,895.761666,H3
aucusd,2019-08-15,0.005520000000000001,0.005520000000000001,0.005520000000000001,0.005520000000000001,929.06530981,H3
avtbtc,2019-08-15,1.496E-5,1.497E-5,1.497E-5,1.496E-5,418.31922329,H3
avteth,2019-08-15,7.98E-4,7.98E-4,7.98E-4,7.98E-4,81.52003758999999,H3
avtusd,2019-08-15,0.15384,0.13199,0.15384,0.13199,71.91094444000002,H0
babbtc,2019-08-15,0.030586000000000002,0.030588,0.030588,0.030586000000000002,0.5,H3
babusd,2019-08-15,314.31,314.31,314.31,314.31,0.25,H3
babust,2019-08-15,317.68,317.68,317.68,317.68,0.9825940000000001,H3
batbtc,2019-08-15,1.774E-5,1.774E-5,1.774E-5,1.774E-5,450.0,H3
bateth,2019-08-15,9.9033E-4,9.8802E-4,9.9033E-4,9.8802E-4,17.05573525,H3
batusd,2019-08-15,0.18669000000000002,0.1867,0.1867,0.18669000000000002,1392.0,H3
bbneth,2019-08-15,1.424E-6,1.424E-6,1.424E-6,1.424E-6,18560.0,H3
bbnusd,2019-08-15,4.0060000000000003E-4,4.0019E-4,4.0060000000000003E-4,4.0019E-4,8425.116,H3
bcibtc,2019-08-15,6.31E-6,6.31E-6,6.31E-6,6.31E-6,1302.13114714,H0
bciusd,2019-08-15,0.06429,0.06429,0.06429,0.06429,1246.13114714,H3
bftbtc,2019-08-15,2.23E-6,2.23E-6,2.23E-6,2.23E-6,1968.51954802,H3
bfteth,2019-08-15,1.223E-4,1.223E-4,1.223E-4,1.223E-4,308.0,H3
bftusd,2019-08-15,0.021727,0.021721999999999998,0.021727,0.021721999999999998,749.42549728,H0
bntbtc,2019-08-15,3.918E-5,3.918E-5,3.918E-5,3.918E-5,28.699,H3
bnteth,2019-08-15,0.0020442,0.002043,0.0020442,0.002043,67.82108159,H3
bntusd,2019-08-15,0.34754,0.33343,0.34754,0.33343,249.75,H3
boxeth,2019-08-15,9.468E-5,9.468E-5,9.468E-5,9.468E-5,1359.0,H3
boxusd,2019-08-15,0.011762,0.011762,0.011762,0.011762,2398.3926420000003,H3
bsvbtc,2019-08-15,0.013161,0.013161,0.013161,0.013161,0.54458519,H3
bsvusd,2019-08-15,136.18,136.18,136.18,136.18,25.0,H3
btceur,2019-08-15,9298.3,9299.4,9299.4,9298.3,0.3844,H3
btcgbp,2019-08-15,8536.5,8536.5,8536.5,8536.5,0.0273636,H3
btcjpy,2019-08-15,1095400.0,1095400.0,1095400.0,1095400.0,0.01451098,H0
btcusd,2019-08-15,10326.0,10324.265494,10335.0,10324.0,6.02898653,H3
btcust,2019-08-15,10266.0,10266.0,10266.0,10266.0,0.20520877,H3
btcxch,2019-08-15,9881.8,9883.5,9883.5,9881.3,0.00514833,H3
btgbtc,2019-08-15,0.0013428,0.0013428,0.0013428,0.0013428,6.76923076,H3
btgusd,2019-08-15,13.894,13.895,13.895,13.894,15.5,H3
bttbtc,2019-08-15,6.0E-8,6.0E-8,6.0E-8,6.0E-8,8684.38017496,H3
bttusd,2019-08-15,6.3E-4,6.3E-4,6.3E-4,6.3E-4,25679.0,H3
cbtbtc,2019-08-15,6.449E-6,6.326E-6,6.449E-6,6.326E-6,36610.0,H3
cbteth,2019-08-15,2.63E-4,2.63E-4,2.63E-4,2.63E-4,227.6,H3
cbtusd,2019-08-15,0.07433,0.07433,0.07433,0.07433,329.3,H3
clobtc,2019-08-15,1.699E-7,1.699E-7,1.699E-7,1.699E-7,1564.0,H3
clousd,2019-08-15,0.001733,0.001733,0.001733,0.001733,1683.0,H0
cndbtc,2019-08-15,6.5E-7,6.5E-7,6.5E-7,6.5E-7,48300.0,H3
cndeth,2019-08-15,5.687E-5,3.717E-5,5.687E-5,3.717E-5,745.4,H3
cndusd,2019-08-15,0.009098,0.009039,0.009098,0.009039,570.3,H3
cnneth,2019-08-15,7.4E-7,7.3E-7,7.4E-7,7.3E-7,164723.35868247,H0
cnnusd,2019-08-15,1.379E-4,1.379E-4,1.379E-4,1.379E-4,91163.22204558,H3
csxeth,2019-08-15,2.821E-4,2.821E-4,2.821E-4,2.821E-4,82.41,H3
csxusd,2019-08-15,0.022536,0.022536,0.022536,0.022536,185.94400000000002,H3
ctxbtc,2019-08-15,1.105E-5,1.105E-5,1.105E-5,1.105E-5,455.0,H3
ctxeth,2019-08-15,5.5174E-4,5.5117E-4,5.5174E-4,5.5117E-4,646.95857641,H3
ctxusd,2019-08-15,0.141,0.09710099999999999,0.141,0.09710099999999999,46.313149,H3
dadbtc,2019-08-15,5.313E-6,5.313E-6,5.313E-6,5.313E-6,56.11,H3
dadeth,2019-08-15,2.812E-4,2.812E-4,2.812E-4,2.812E-4,62.58,H3
dadusd,2019-08-15,0.052634,0.052579999999999995,0.052634,0.052579999999999995,511.59146372,H0
daibtc,2019-08-15,9.590000000000001E-5,9.590000000000001E-5,9.590000000000001E-5,9.590000000000001E-5,4.41,H3
daieth,2019-08-15,0.005335,0.005335,0.005335,0.005335,2299.5,H3
daiusd,2019-08-15,1.0033,1.0033,1.0033,1.0033,148.607,H3
datbtc,2019-08-15,1.12E-6,1.11E-6,1.12E-6,1.11E-6,1000.0,H3
dgbbtc,2019-08-15,8.9E-7,8.9E-7,8.9E-7,8.9E-7,998.0015807,H3
dgbusd,2019-08-15,0.0081607,0.0081607,0.0081607,0.0081607,998.0015807,H3
dateth,2019-08-15,6.57E-5,6.552E-5,6.57E-5,6.552E-5,731.0069998,H3
datusd,2019-08-15,0.01157,0.01157,0.01157,0.01157,360.0,H3
dgxeth,2019-08-15,0.26689,0.26689,0.26689,0.26689,0.48933640000000006,H3
dgxusd,2019-08-15,49.04,49.04,49.04,49.04,0.49026453,H0
drneth,2019-08-15,3.975E-4,3.975E-4,3.975E-4,3.975E-4,696.4,H0
drnusd,2019-08-15,0.06137,0.06137,0.06137,0.06137,490.6,H0
dshbtc,2019-08-15,0.009145499999999999,0.009145499999999999,0.009145499999999999,0.009145499999999999,0.5036109999999999,H3
dshusd,2019-08-15,94.76,94.76,94.76,94.76,1.5513,H3
dtabtc,2019-08-15,9.0E-8,9.0E-8,9.0E-8,9.0E-8,61996.135,H3
dtaeth,2019-08-15,3.91E-6,4.09E-6,4.28E-6,3.91E-6,92054.86784253,H3
dtausd,2019-08-15,7.66E-4,7.66E-4,7.66E-4,7.66E-4,5000.0,H3
dthbtc,2019-08-15,2.118E-7,2.118E-7,2.118E-7,2.118E-7,38260.0,H3
dtheth,2019-08-15,1.3500000000000001E-5,1.3500000000000001E-5,1.3500000000000001E-5,1.3500000000000001E-5,33806.61903778,H3
dthusd,2019-08-15,0.0030031,0.00286,0.0030031,0.00286,3830.35407443,H3
edobtc,2019-08-15,4.374E-5,4.375E-5,4.375E-5,4.374E-5,281.08582937,H3
edoeth,2019-08-15,0.00238,0.00238,0.00238,0.00238,2330.667,H3
edousd,2019-08-15,0.4497,0.4497,0.4497,0.4497,281.58744133,H3
elfbtc,2019-08-15,8.59E-6,8.59E-6,8.59E-6,8.59E-6,250.0,H0
elfeth,2019-08-15,4.4555E-4,4.4555E-4,4.4555E-4,4.4555E-4,28.0,H3
elfusd,2019-08-15,0.088351,0.088351,0.088351,0.088351,250.0,H3
enjeth,2019-08-15,3.5873E-4,3.591E-4,3.591E-4,3.5873E-4,48.03825963,H3
enjusd,2019-08-15,0.058244000000000004,0.058185,0.058244000000000004,0.058185,47.94218311,H3
eosbtc,2019-08-15,3.5167E-4,3.5167E-4,3.5167E-4,3.5167E-4,16.02922203,H3
eoseth,2019-08-15,0.019351,0.019315,0.019351,0.019315,65.07091204,H0
eoseur,2019-08-15,3.2683,3.2683,3.2683,3.2683,380.08973428,H0
eosgbp,2019-08-15,3.0201,3.0201,3.0201,3.0201,248.6,H3
eosjpy,2019-08-15,386.27999983,386.27999983,386.27999983,386.27999983,120.0,H3
eosusd,2019-08-15,3.6307,3.6307,3.6307,3.6307,32.03405332,H3
eosust,2019-08-15,3.6435,3.6435,3.6435,3.6435,28.716385,H3
essbtc,2019-08-15,7.444E-8,7.444E-8,7.444E-8,7.444E-8,4354.0,H3
esseth,2019-08-15,3.662E-6,3.662E-6,3.662E-6,3.662E-6,40930.0,H3
essusd,2019-08-15,0.00103,0.00103,0.00103,0.00103,2874.24,H3
etcbtc,2019-08-15,5.428E-4,5.428E-4,5.428E-4,5.428E-4,100.0,H3
etcusd,2019-08-15,5.6527,5.6527,5.6527,5.6527,22.03565958,H3
ethbtc,2019-08-15,0.018582,0.018262,0.018827,0.018,31711.85615779,H3
etheur,2019-08-15,169.34,169.34,169.34,169.34,0.066,H3
ethgbp,2019-08-15,156.32,156.32,156.32,156.32,0.02622363,H3
ethjpy,2019-08-15,19993.0,19993.0,19993.0,19993.0,0.09970738,H3
ethusd,2019-08-15,188.55,188.43,188.6,188.43,49.43826226,H3
ethust,2019-08-15,188.5,188.31,188.5,188.31,12.35138387,H3
etpbtc,2019-08-15,7.919E-5,7.918E-5,7.919E-5,7.918E-5,825.082,H3
etpeth,2019-08-15,0.00439,0.0044091,0.0044091,0.00439,33.09496269,H3
etpusd,2019-08-15,0.81979,0.81407,0.82195,0.81407,1534.02752305,H3
euseth,2019-08-15,0.0061451,0.0061451,0.0061451,0.006139,2106.07240524,H3
eususd,2019-08-15,1.1082,1.1095,1.1095,1.1082,798.40174483,H3
euteur,2019-08-15,0.9698,0.9698,0.9698,0.9698,64.67,H3
eutusd,2019-08-15,1.067,1.067,1.067,1.067,25.0,H3
foaeth,2019-08-15,2.4E-4,1.979E-4,2.4E-4,1.979E-4,2051.56079533,H3
foausd,2019-08-15,0.037116,0.037110000000000004,0.037116,0.037110000000000004,1457.12792326,H3
fsnbtc,2019-08-15,7.85E-5,7.85E-5,7.85E-5,7.85E-5,2.11204219,H3
fsneth,2019-08-15,0.0042917,0.0042917,0.0042917,0.0042917,63.488967599999995,H0
fsnusd,2019-08-15,0.8,0.8,0.8,0.8,2.11886016,H3
funbtc,2019-08-15,2.2E-7,2.2E-7,2.2E-7,2.2E-7,11112.12568352,H0
funeth,2019-08-15,1.229E-5,1.229E-5,1.229E-5,1.229E-5,23350.24972599,H3
funusd,2019-08-15,0.0022601,0.0023,0.0023,0.00218,1453185.3998586999,H3
geneth,2019-08-15,3.1426E-4,3.1426E-4,3.1426E-4,3.1426E-4,53.54,H3
genusd,2019-08-15,0.051891,0.051891,0.051891,0.051891,211.48,H3
gnoeth,2019-08-15,0.083239,0.083239,0.083239,0.083239,5.00907017,H3
gnousd,2019-08-15,15.27,15.27,15.27,15.27,1.0,H3
gntbtc,2019-08-15,4.86E-6,4.86E-6,4.86E-6,4.86E-6,2000.0,H3
gnteth,2019-08-15,2.762E-4,2.762E-4,2.762E-4,2.762E-4,429.3,H3
gntusd,2019-08-15,0.049969,0.04992,0.049969,0.04992,243.8797,H3
goteth,2019-08-15,0.003431,0.003431,0.003431,0.003431,50.17,H3
goteur,2019-08-15,0.3932,0.3887,0.3932,0.3887,315.7,H3
gotusd,2019-08-15,0.4262,0.4262,0.4262,0.4262,89.89,H3
gsdusd,2019-08-15,0.9846,0.9846,0.9846,0.9846,55.65,H3
gtxusd,2019-08-15,0.9891,0.9891,0.9891,0.9891,8.891,H3
gtxust,2019-08-15,0.8064,0.8064,0.8064,0.8064,3.159,H3
hotbtc,2019-08-15,5.479E-7,5.479E-7,5.479E-7,5.479E-7,2769.0,H3
hoteth,2019-08-15,5.018E-5,5.016E-5,5.018E-5,5.016E-5,1078.0,H3
hotusd,2019-08-15,0.0063626,0.00625,0.0063626,0.00625,28582.625,H3
impeth,2019-08-15,3.782E-5,3.768E-5,3.782E-5,3.768E-5,2577.0,H3
impusd,2019-08-15,0.00562,0.00562,0.00562,0.00562,2819.0,H3
inteth,2019-08-15,1.95E-4,1.95E-4,1.95E-4,1.95E-4,1377.0,H3
intusd,2019-08-15,0.038,0.038151,0.038189999999999995,0.038,36150.18546215,H3
iosbtc,2019-08-15,1.04E-6,1.06E-6,1.06E-6,1.04E-6,5666.593599999998,H3
ioseth,2019-08-15,4.4E-5,4.4E-5,4.4E-5,4.4E-5,1113.0,H3
iosusd,2019-08-15,0.0078352,0.0078352,0.0078352,0.0078352,2606.019346,H0
iotbtc,2019-08-15,2.365E-5,2.365E-5,2.365E-5,2.365E-5,7000.0,H3
ioteth,2019-08-15,0.0012987,0.0012987,0.0012987,0.0012987,4065.0,H3
ioteur,2019-08-15,0.2196,0.2196,0.2196,0.2196,54.84486134,H3
iotgbp,2019-08-15,0.2026836,0.2026836,0.2026836,0.2026836,1084.90725071,H3
iotjpy,2019-08-15,26.05744951,26.05744951,26.05744951,26.05744951,327.753023,H3
iotusd,2019-08-15,0.2425,0.2425,0.2425,0.2425,32.46022163,H3
iqxbtc,2019-08-15,2.5E-7,2.5E-7,2.5E-7,2.5E-7,2415.34805857,H3
iqxeos,2019-08-15,5.782E-4,5.782E-4,5.782E-4,5.782E-4,1846.0,H0
iqxusd,2019-08-15,0.0024,0.0024,0.0024,0.0024,1318.89707562,H3
kanusd,2019-08-15,0.0036659999999999996,0.0036659999999999996,0.0036659999999999996,0.0036659999999999996,3530.0,H3
kanust,2019-08-15,0.003636,0.003636,0.003636,0.003636,3810.0,H3
kncbtc,2019-08-15,1.435E-5,1.435E-5,1.435E-5,1.435E-5,92.29014599,H3
knceth,2019-08-15,7.903E-4,7.903E-4,7.903E-4,7.903E-4,69.53,H0
kncusd,2019-08-15,0.2793,0.28,0.28,0.2793,50.0,H3
leobtc,2019-08-15,1.1871E-4,1.1867E-4,1.1871E-4,1.1867E-4,7.0,H0
leoeos,2019-08-15,0.35008,0.35035,0.35035,0.35008,2020.91132942,H3
leoeth,2019-08-15,0.0064686000000000006,0.0064686000000000006,0.0064686000000000006,0.0064686000000000006,199.99918294,H0
leousd,2019-08-15,1.2273,1.2273,1.2273,1.2273,39.58962937,H3
leoust,2019-08-15,1.2434,1.225,1.2529,1.215,346078.99261197,H3
looeth,2019-08-15,1.5E-4,1.5E-4,1.5E-4,1.5E-4,700.31341464,H0
loousd,2019-08-15,0.0262,0.02611,0.0262,0.02611,1231.58993959,H3
lrcbtc,2019-08-15,3.498E-6,3.498E-6,3.498E-6,3.498E-6,653.8,H3
lrceth,2019-08-15,1.9847E-4,1.9826E-4,1.9847E-4,1.9826E-4,500.0,H3
lrcusd,2019-08-15,0.04768,0.04768,0.04768,0.04768,900.1,H3
