filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-28,1.93E-4,1.93E-4,1.93E-4,1.93E-4,240.0,H3
agiusd,2019-08-28,0.031625,0.032562,0.032562,0.031625,1315.69046966,H0
abseth,2019-08-28,7.437E-5,7.424E-5,7.437E-5,7.424E-5,527.78,H3
absusd,2019-08-28,0.012646,0.012646,0.012646,0.012646,527.78,H3
agibtc,2019-08-28,3.26E-6,3.26E-6,3.26E-6,3.26E-6,1039.21390712,H3
aidbtc,2019-08-28,8.697E-7,8.697E-7,8.697E-7,8.697E-7,2152.0,H0
aideth,2019-08-28,4.871E-5,4.869E-5,4.871E-5,4.869E-5,6180.0,H3
aidusd,2019-08-28,0.011000000000000001,0.0095,0.011000000000000001,0.0095,671.2280000000001,H0
aiobtc,2019-08-28,5.24E-6,5.24E-6,5.24E-6,5.24E-6,1820.86523,H3
aioeth,2019-08-28,4.451E-4,4.451E-4,4.451E-4,4.451E-4,82.41,H0
aiousd,2019-08-28,0.082238,0.082238,0.082238,0.082238,56.0,H3
algbtc,2019-08-28,4.429999999999999E-5,4.47E-5,4.47E-5,4.429999999999999E-5,1372.96509329,H3
algusd,2019-08-28,0.45005,0.45,0.45005,0.45,1403.33655347,H3
algust,2019-08-28,0.43163,0.43163,0.43163,0.43163,4.66935329,H3
ampbtc,2019-08-28,5.6999999999999996E-5,5.6999999999999996E-5,5.6999999999999996E-5,5.6999999999999996E-5,42.6752,H3
ampusd,2019-08-28,0.5589,0.5589,0.5589,0.5589,53.79875399,H3
ampust,2019-08-28,0.55801,0.55801,0.55801,0.55801,10.0,H3
antbtc,2019-08-28,6.043E-5,6.043E-5,6.043E-5,6.043E-5,65.36,H3
anteth,2019-08-28,0.003306,0.003306,0.003306,0.003306,15.22,H3
antusd,2019-08-28,0.5891,0.5891,0.5891,0.5891,24.36,H3
asteth,2019-08-28,1.5874E-4,1.5873E-4,1.5874E-4,1.5873E-4,896.8,H0
astusd,2019-08-28,0.02906,0.02906,0.02906,0.02906,2796.0,H3
atmbtc,2019-08-28,5.0E-8,5.0E-8,5.0E-8,5.0E-8,10000.0,H3
atmeth,2019-08-28,1.76E-6,1.73E-6,1.76E-6,1.73E-6,133461.69,H3
atmusd,2019-08-28,5.35E-4,5.35E-4,5.35E-4,5.35E-4,8000.0,H3
atobtc,2019-08-28,2.4258E-4,2.4258E-4,2.4258E-4,2.4258E-4,17.07246678,H3
atoeth,2019-08-28,0.013387999999999999,0.013387999999999999,0.013387999999999999,0.013387999999999999,14.00710691,H3
atousd,2019-08-28,2.3358,2.3358,2.3358,2.3358,50.0,H3
aucbtc,2019-08-28,3.0E-7,3.0E-7,3.0E-7,3.0E-7,1527.71174523,H0
auceth,2019-08-28,1.932E-5,1.932E-5,1.932E-5,1.932E-5,935.0,H3
aucusd,2019-08-28,0.0037991,0.0037991,0.0037991,0.0037991,694.0000111,H0
avtbtc,2019-08-28,1.079E-5,1.079E-5,1.079E-5,1.079E-5,107.98482299999999,H3
avteth,2019-08-28,7.0E-4,7.0E-4,7.0E-4,7.0E-4,47.31,H0
avtusd,2019-08-28,0.13,0.13,0.13,0.13,172.009001,H0
babbtc,2019-08-28,0.029997000000000003,0.029997000000000003,0.029997000000000003,0.029997000000000003,0.065,H3
babusd,2019-08-28,292.13,292.13,292.13,292.13,0.09699999999999999,H3
babust,2019-08-28,291.31,289.66,291.31,289.66,0.54158968,H3
batbtc,2019-08-28,1.854E-5,1.854E-5,1.854E-5,1.854E-5,170.49511446,H3
bateth,2019-08-28,0.0010512,0.0010512,0.0010512,0.0010512,50.548596999999994,H0
batusd,2019-08-28,0.18481,0.18481,0.18481,0.18481,29.40403054,H3
bbneth,2019-08-28,1.999E-6,1.999E-6,1.999E-6,1.999E-6,20710.0,H3
bbnusd,2019-08-28,3.75E-4,3.75E-4,3.75E-4,3.75E-4,20780.0,H3
bcibtc,2019-08-28,4.39E-6,5.61E-6,5.61E-6,4.39E-6,370.0,H3
bciusd,2019-08-28,0.0538,0.0538,0.0538,0.0538,152.0,H3
bftbtc,2019-08-28,2.167E-6,2.19E-6,2.19E-6,2.167E-6,1361.0,H0
bfteth,2019-08-28,1.203E-4,1.21E-4,1.21E-4,1.203E-4,1191.0,H0
bftusd,2019-08-28,0.021695,0.021695,0.021695,0.021695,389.64132593,H3
bntbtc,2019-08-28,3.868E-5,3.868E-5,3.868E-5,3.868E-5,317.93792861,H3
bnteth,2019-08-28,0.002041,0.002041,0.002041,0.002041,376.6,H0
bntusd,2019-08-28,0.4391,0.4391,0.4391,0.4391,30.59,H3
boxeth,2019-08-28,4.241E-5,4.241E-5,4.241E-5,4.241E-5,2971.0,H3
boxusd,2019-08-28,0.008556999999999999,0.0085657,0.0085657,0.008556999999999999,6445.02432,H3
bsvbtc,2019-08-28,0.012933000000000002,0.012931999999999999,0.012933000000000002,0.012931999999999999,7.44990978,H3
bsvusd,2019-08-28,125.2,125.2,125.2,125.2,5.0589032000000005,H3
btceur,2019-08-28,8787.3,8787.3,8787.3,8787.3,1.90946913,H3
btcgbp,2019-08-28,7972.9,7972.9,7972.9,7972.9,0.005,H3
btcjpy,2019-08-28,1032900.0,1032900.0,1032900.0,1032900.0,0.69422348,H3
btcusd,2019-08-28,9740.0,9727.4,9740.0,9726.3,2.07293944,H3
btcust,2019-08-28,9741.0,9741.0,9741.0,9741.0,0.14244584,H3
btcxch,2019-08-28,10084.0,10084.0,10084.0,10084.0,0.0572,H3
btgbtc,2019-08-28,0.0011825,0.0011825,0.0011825,0.0011825,10.0,H3
btgusd,2019-08-28,11.519,11.519,11.519,11.519,20.0,H3
bttbtc,2019-08-28,5.0E-8,5.0E-8,5.0E-8,5.0E-8,149949.9,H3
bttusd,2019-08-28,5.5E-4,5.482999999999999E-4,5.5E-4,5.482999999999999E-4,214277.40687270003,H0
cbtbtc,2019-08-28,6.882E-6,6.912E-6,6.912E-6,6.882E-6,1326.0,H0
cbtusd,2019-08-28,0.0675,0.0675,0.0675,0.0675,2670.0,H3
clobtc,2019-08-28,1.2E-7,1.2E-7,1.2E-7,1.2E-7,5002.04988328,H3
clousd,2019-08-28,0.0011220999999999998,0.001117,0.0011220999999999998,0.001117,19106.0,H3
cndbtc,2019-08-28,6.9E-7,6.9E-7,6.9E-7,6.9E-7,257.4,H0
cndeth,2019-08-28,3.692E-5,3.602E-5,3.692E-5,3.602E-5,15110.0,H3
cndusd,2019-08-28,0.00851,0.00851,0.00851,0.00851,256.2,H3
cnneth,2019-08-28,7.2E-7,7.2E-7,7.2E-7,7.2E-7,24032.0,H3
cnnusd,2019-08-28,1.3000000000000002E-4,1.3000000000000002E-4,1.3000000000000002E-4,1.3000000000000002E-4,112.72352132,H3
csxeth,2019-08-28,4.429E-4,4.429E-4,4.429E-4,4.429E-4,28.9,H3
csxusd,2019-08-28,0.087802,0.088588,0.088588,0.087802,773.76208826,H3
ctxbtc,2019-08-28,9.58E-6,9.58E-6,9.58E-6,9.58E-6,318.5,H3
ctxeth,2019-08-28,5.211E-4,5.208E-4,5.211E-4,5.208E-4,347.9,H3
ctxusd,2019-08-28,0.097398,0.0973,0.097398,0.0973,54.0,H3
dadbtc,2019-08-28,4.87E-6,4.87E-6,4.87E-6,4.87E-6,69.46,H3
dadeth,2019-08-28,3.152E-4,3.152E-4,3.152E-4,3.152E-4,186.2,H0
dadusd,2019-08-28,0.06144,0.06144,0.06144,0.06144,425.4,H3
daibtc,2019-08-28,1.0476E-4,1.06E-4,1.06E-4,1.0476E-4,1909.19219411,H3
daieth,2019-08-28,0.0057983999999999996,0.0057983,0.0057983999999999996,0.0057983,54.96495057,H3
daiusd,2019-08-28,1.0085,1.0085,1.0085,1.0085,87.8515,H3
datbtc,2019-08-28,1.19E-6,1.19E-6,1.19E-6,1.19E-6,753.98456598,H3
dateth,2019-08-28,6.458E-5,6.455E-5,6.458E-5,6.455E-5,6000.0,H0
datusd,2019-08-28,0.012237,0.012276,0.01228,0.012237,5300.0,H0
dgbbtc,2019-08-28,9.000000000000001E-7,9.2E-7,9.2E-7,9.000000000000001E-7,503.68333334,H0
dgbusd,2019-08-28,0.009922499999999999,0.009922499999999999,0.009922499999999999,0.009922499999999999,3600.54754284,H0
dgxeth,2019-08-28,0.28874,0.28748,0.28874,0.28748,0.37692518,H3
dgxusd,2019-08-28,49.31399999999999,49.31399999999999,49.31399999999999,49.31399999999999,0.49047742,H3
drneth,2019-08-28,3.649E-4,3.649E-4,3.649E-4,3.649E-4,456.5,H3
drnusd,2019-08-28,0.04506,0.04506,0.04506,0.04506,1021.0,H0
dshbtc,2019-08-28,0.0086868,0.0086868,0.0086868,0.0086868,0.63873641,H3
dshusd,2019-08-28,84.68700000000001,84.756,84.76700000000001,84.68700000000001,25.0,H3
