filename,date,open,close,high,low,volume,Empfehlung
dgxeth,2019-08-06,0.20332999999999998,0.20332999999999998,0.20332999999999998,0.20332999999999998,0.24965477,H0
dgxusd,2019-08-06,46.145,46.145,46.145,46.145,0.2,H3
drneth,2019-08-06,3.778E-4,3.778E-4,3.778E-4,3.778E-4,492.1,H3
drnusd,2019-08-06,0.067001,0.067,0.067001,0.067,36052.74323928,H3
dshbtc,2019-08-06,0.0093126,0.0093126,0.0093126,0.0093126,0.05,H3
dshusd,2019-08-06,106.73,106.8,106.8,106.73,10.22,H3
dtabtc,2019-08-06,7.148E-8,7.148E-8,7.148E-8,7.148E-8,73600.0,H3
dtaeth,2019-08-06,6.19E-6,6.0E-7,6.19E-6,5.1E-7,76726.5,H0
dtausd,2019-08-06,7.509999999999999E-4,7.509999999999999E-4,7.509999999999999E-4,7.509999999999999E-4,15352.332,H3
dthbtc,2019-08-06,2.183E-7,2.183E-7,2.183E-7,2.183E-7,10320.0,V0
dtheth,2019-08-06,1.39E-5,1.39E-5,1.39E-5,1.39E-5,14010.0,H3
dthusd,2019-08-06,0.004442,0.004442,0.004442,0.004442,2362.0,H3
edobtc,2019-08-06,4.546E-5,4.546E-5,4.546E-5,4.546E-5,162.63748569,H3
edoeth,2019-08-06,0.0022454999999999997,0.0022454999999999997,0.0022454999999999997,0.0022454999999999997,19.79605506,H3
edousd,2019-08-06,0.5245,0.5156,0.5245,0.5156,682.89415948,H3
elfbtc,2019-08-06,9.15E-6,9.15E-6,9.15E-6,9.15E-6,72.97334567,H3
elfeth,2019-08-06,4.893E-4,4.875E-4,4.893E-4,4.875E-4,245.7,H3
elfusd,2019-08-06,0.10568,0.10555999999999999,0.10568,0.10555999999999999,74.0,H3
enjeth,2019-08-06,3.475E-4,3.455E-4,3.475E-4,3.455E-4,224.5,H3
enjusd,2019-08-06,0.0739,0.0739,0.0739,0.0739,1426.0,H3
eosbtc,2019-08-06,3.65E-4,3.65E-4,3.65E-4,3.65E-4,1385.30600051,H3
eoseth,2019-08-06,0.0185,0.0185,0.0185,0.0185,240.27834492,H3
eoseur,2019-08-06,3.7435,3.7435,3.7435,3.7435,532.41122566,H3
eosgbp,2019-08-06,3.4553,3.4543,3.4553,3.4543,389.7,H3
eosjpy,2019-08-06,446.47999957,446.81999989,446.81999989,446.47999957,600.2,H3
eosusd,2019-08-06,4.1937,4.1937,4.1937,4.1937,0.80999999,H3
eosust,2019-08-06,4.1996,4.1996,4.1996,4.1996,440.48503939999995,H3
essbtc,2019-08-06,1.0E-7,1.0E-7,1.0E-7,1.0E-7,19920.08,H3
esseth,2019-08-06,5.06E-6,5.06E-6,5.06E-6,5.06E-6,29501.26628813,H0
essusd,2019-08-06,0.0014185,0.0014185,0.0014185,0.0014185,12002.554051000001,H3
etcbtc,2019-08-06,5.1314E-4,5.1314E-4,5.1314E-4,5.1314E-4,34.33,H3
etcusd,2019-08-06,5.8633,5.8617,5.8633,5.8617,428.17501003,H3
ethbtc,2019-08-06,0.019769,0.019706,0.019945,0.019095,23363.4237266,H3
etheur,2019-08-06,201.96,201.96,201.96,201.96,19.2392285,H3
ethgbp,2019-08-06,185.56,185.56,185.56,185.56,0.02022202,H0
ethjpy,2019-08-06,24056.0,24056.0,24056.0,24056.0,13.458,H3
ethusd,2019-08-06,226.21,226.0,226.21,226.0,233.164327,H3
ethust,2019-08-06,226.81,226.81,226.81,226.81,35.68501125,H3
etpbtc,2019-08-06,6.953E-5,6.953E-5,6.953E-5,6.953E-5,22.73047195,H3
etpeth,2019-08-06,0.0036403,0.0036403,0.0036403,0.0036403,4.0,H3
etpusd,2019-08-06,0.8005,0.8,0.8005,0.8,154.0,H3
euseth,2019-08-06,0.0048055,0.0048055,0.0048055,0.0048055,22.35736004,H3
eususd,2019-08-06,1.1102,1.1102,1.1102,1.1102,1287.446725,H0
euteur,2019-08-06,0.9789,0.9789,0.9789,0.9789,42.41,H3
eutusd,2019-08-06,1.063,1.063,1.063,1.063,37.77,H3
foaeth,2019-08-06,2.7E-4,1.5463E-4,2.7E-4,1.5463E-4,199.9,H3
foausd,2019-08-06,0.040001,0.030302999999999997,0.040001,0.030302999999999997,856.8484058399998,H0
fsnbtc,2019-08-06,1.0270000000000002E-4,9.9E-5,1.0270000000000002E-4,9.9E-5,55.12201045,H3
fsneth,2019-08-06,0.00542,0.005422,0.005422,0.00542,15.32,H3
fsnusd,2019-08-06,1.0797,1.03,1.0797,1.03,73.73533499,V0
funbtc,2019-08-06,2.4E-7,2.4E-7,2.4E-7,2.4E-7,59486.9540354,H0
funeth,2019-08-06,1.144E-5,1.118E-5,1.144E-5,1.118E-5,39445.91715111,H0
funusd,2019-08-06,0.0028999,0.0027824,0.0029963,0.0025077,408722.64605446,H3
geneth,2019-08-06,3.1719999999999996E-4,3.1719999999999996E-4,3.1719999999999996E-4,3.1719999999999996E-4,872.89965941,H0
genusd,2019-08-06,0.07146799999999999,0.07146799999999999,0.07146799999999999,0.07146799999999999,872.89965941,H0
gnoeth,2019-08-06,0.078286,0.078286,0.078286,0.078286,1.96192709,H3
gnousd,2019-08-06,22.023000000000003,22.0,22.023000000000003,22.0,0.7701639,H3
gntbtc,2019-08-06,4.88E-6,4.97E-6,4.97E-6,4.88E-6,856.7907444599998,V0
gnteth,2019-08-06,2.4785E-4,2.4649E-4,2.4785E-4,2.4649E-4,1617.94504366,V0
gntusd,2019-08-06,0.05609,0.055292999999999995,0.05609,0.055292999999999995,870.8293315000002,H3
goteth,2019-08-06,0.002344,0.002344,0.002344,0.002344,18.18,V0
goteur,2019-08-06,0.39905,0.39452,0.39905,0.39452,508.727268,V0
gotusd,2019-08-06,0.44606678,0.43118,0.44606678,0.43118,5190.935170000001,H3
gsdusd,2019-08-06,0.982,0.982,0.982,0.982,19.85,H0
gtxusd,2019-08-06,0.9284,0.9284,0.9284,0.9284,9.421,H0
gtxust,2019-08-06,0.8359,0.8359,0.8359,0.8359,3.307,H3
hotbtc,2019-08-06,7.412E-7,7.412E-7,7.412E-7,7.412E-7,4246.0,V0
hoteth,2019-08-06,5.691E-5,5.691E-5,5.691E-5,5.691E-5,1458.0,V0
hotusd,2019-08-06,0.008396500000000001,0.008396500000000001,0.008396500000000001,0.008396500000000001,9458.47322448,H3
impeth,2019-08-06,3.082E-5,3.073E-5,3.082E-5,3.073E-5,3048.0,H3
impusd,2019-08-06,0.0078,0.0078,0.0078,0.0078,1200.0,V0
inteth,2019-08-06,1.9E-4,1.9E-4,1.9E-4,1.9E-4,905.0,V0
intusd,2019-08-06,0.042177,0.042177,0.042177,0.042177,700.0,H0
iosbtc,2019-08-06,7.7E-7,7.7E-7,7.7E-7,7.7E-7,22820.949296000003,H3
ioseth,2019-08-06,4.758E-5,4.79E-5,4.79E-5,4.746E-5,6505.0,H3
iosusd,2019-08-06,0.01043,0.01083,0.01083,0.01043,8311.0,H3
iotbtc,2019-08-06,2.428E-5,2.428E-5,2.428E-5,2.428E-5,1877.22,H3
ioteth,2019-08-06,0.0012314,0.0012314,0.0012314,0.0012314,6300.166484,H3
ioteur,2019-08-06,0.24774194,0.24774194,0.24774194,0.24774194,60.6731,H3
iotgbp,2019-08-06,0.22889,0.22889,0.22889,0.22889,94.04594045,H3
iotjpy,2019-08-06,29.33041484,29.33041484,29.33041484,29.33041484,10.84271841,H3
iotusd,2019-08-06,0.27838,0.27838,0.27838,0.27838,10.0,H3
iqxbtc,2019-08-06,2.8E-7,2.8E-7,2.8E-7,2.8E-7,3115.625,H3
iqxeos,2019-08-06,5.932E-4,5.926E-4,5.932E-4,5.926E-4,4281.21016806,V0
iqxusd,2019-08-06,0.0025179,0.0025179,0.0025179,0.0025179,1719.0,H3
kanusd,2019-08-06,0.004369,0.004368,0.004369,0.004368,1980.0,H3
kanust,2019-08-06,0.00436,0.00436,0.00436,0.00436,870.0,H3
kncbtc,2019-08-06,1.502E-5,1.4999999999999999E-5,1.502E-5,1.4999999999999999E-5,107.17206999999999,V0
knceth,2019-08-06,8.155E-4,8.155E-4,8.155E-4,8.155E-4,357.0,H3
kncusd,2019-08-06,0.16530999999999998,0.16530999999999998,0.16530999999999998,0.16530999999999998,107.17206999999999,V0
leobtc,2019-08-06,1.1154E-4,1.1154E-4,1.1154E-4,1.1154E-4,416.51454011,H0
leoeos,2019-08-06,0.28912,0.29124,0.29124,0.28912,6136.37078293,H3
leoeth,2019-08-06,0.0055747,0.0055747,0.0055747,0.0055747,9.24394416,H0
leousd,2019-08-06,1.2479,1.248,1.248,1.2479,29.64224026,H3
leoust,2019-08-06,1.315,1.247,1.3605,1.24,935048.25475751,H3
looeth,2019-08-06,2.775E-4,2.775E-4,2.775E-4,2.775E-4,248.2,H3
loousd,2019-08-06,0.05438,0.05429,0.05438,0.05429,2056.0,V0
lrcbtc,2019-08-06,3.658E-6,3.658E-6,3.658E-6,3.658E-6,270.4,H3
lrceth,2019-08-06,1.7245E-4,1.7245E-4,1.7245E-4,1.7245E-4,6090.0,H3
lrcusd,2019-08-06,0.03116,0.0306,0.03116,0.0306,1993.0,H3
ltcbtc,2019-08-06,0.008108,0.0081001,0.008108,0.0081001,2.0,H3
ltcusd,2019-08-06,93.07,92.98700000000001,93.07,92.96700000000001,55.99644717,H3
ltcust,2019-08-06,93.234,93.234,93.234,93.234,26.555204340000003,H3
lymbtc,2019-08-06,6.2E-7,6.2E-7,6.2E-7,6.2E-7,13562.222198,H3
lymeth,2019-08-06,3.394E-5,3.394E-5,3.394E-5,3.394E-5,2201.98291101,H3
lymusd,2019-08-06,0.0074659999999999995,0.0074659999999999995,0.0074659999999999995,0.0074659999999999995,2238.90057101,H3
maneth,2019-08-06,5.7698E-4,2.7159E-4,5.7698E-4,2.7159E-4,69.96000000000001,H3
manusd,2019-08-06,0.06566,0.06538,0.06566,0.06538,1928.0,H3
mgoeth,2019-08-06,1.5067E-4,1.5067E-4,1.5067E-4,1.5067E-4,879.84673151,H0
mgousd,2019-08-06,0.0376,0.034117,0.0376,0.031501,127666.62231859,V0
mitbtc,2019-08-06,1.89E-6,1.89E-6,1.89E-6,1.89E-6,96.22321268,H0
miteth,2019-08-06,1.8999999999999998E-4,9.029E-5,1.8999999999999998E-4,9.029E-5,203.59,H0
mitusd,2019-08-06,0.030746,0.026507,0.030846,0.026507,3318.85720038,H3
mkrbtc,2019-08-06,0.04777,0.047756,0.04777,0.047756,0.059935,H0
mkrdai,2019-08-06,765.9,732.9,765.9,732.9,0.04557,H3
mkreth,2019-08-06,2.4079,2.4079,2.4079,2.4079,0.06,H0
mkrusd,2019-08-06,560.98,560.98,560.98,560.98,0.00740686,H3
mlneth,2019-08-06,0.047639999999999995,0.013330000000000002,0.047639999999999995,0.013330000000000002,1.99,H3
mlnusd,2019-08-06,4.7037,5.77,5.77,4.5438,77.63055178,H3
mnabtc,2019-08-06,3.62E-6,3.62E-6,3.62E-6,3.62E-6,800.0,H0
mnaeth,2019-08-06,1.6605E-4,1.6369999999999997E-4,1.6605E-4,1.6369999999999997E-4,1204.09391933,H3
mnausd,2019-08-06,0.038659,0.038627,0.038659,0.038627,249.5,H3
mtnbtc,2019-08-06,7.564E-7,7.564E-7,7.564E-7,7.564E-7,4994.0,H3
mtneth,2019-08-06,4.204E-5,4.2E-5,4.204E-5,4.2E-5,10860.42468271,H3
mtnusd,2019-08-06,0.01088,0.007672,0.01088,0.007672,5534.0,H3
ncabtc,2019-08-06,1.1E-7,1.1E-7,1.1E-7,1.1E-7,23952.0,H0
ncaeth,2019-08-06,3.259E-5,6.04E-6,3.259E-5,6.04E-6,3998.0,H0
ncausd,2019-08-06,0.001578,0.001582,0.001605,0.00156,151900.0,H3
necbtc,2019-08-06,1.052E-5,1.052E-5,1.052E-5,1.052E-5,318.8,H3
neceth,2019-08-06,3.223E-4,3.223E-4,3.223E-4,3.223E-4,77.58,H0
necusd,2019-08-06,0.06,0.06,0.06,0.06,10000.0,H3
neobtc,2019-08-06,0.0010164,9.9005E-4,0.0010222,9.7666E-4,15342.77208646,H3
neoeth,2019-08-06,0.049841,0.049841,0.049841,0.049841,91.35210129,H3
neoeur,2019-08-06,10.135,10.135,10.135,10.135,3.54225116,H3
neogbp,2019-08-06,9.23964455,9.23964455,9.23964455,9.23964455,5.0,H3
neojpy,2019-08-06,1174.99999968,1174.99999968,1174.99999968,1174.99999968,51.83052143,H3
neousd,2019-08-06,11.355,11.325999999999999,11.355,11.325999999999999,117.59133,H3
nioeth,2019-08-06,2.449E-5,2.294E-5,2.449E-5,2.294E-5,1768.0,H3
niousd,2019-08-06,0.00759,0.007589,0.00759,0.007589,2769.0,H0
odebtc,2019-08-06,1.848E-5,1.852E-5,1.852E-5,1.848E-5,26.1,H0
odeeth,2019-08-06,9.7579E-4,9.7579E-4,9.7579E-4,9.7579E-4,439.60941714,H0
odeusd,2019-08-06,0.21906,0.21519000000000002,0.21906,0.21519000000000002,46.43935000000001,H3
okbusd,2019-08-06,4.019,4.019,4.019,4.019,7.168,H3
omgbtc,2019-08-06,1.2924E-4,1.2924E-4,1.2924E-4,1.2924E-4,3.16230103,V0
omgdai,2019-08-06,1.47,1.537,1.537,1.47,5.254,H3
omgeth,2019-08-06,0.006561399999999999,0.006561399999999999,0.006561399999999999,0.006561399999999999,67.15287863,H3
omgusd,2019-08-06,1.472,1.4694,1.472,1.4694,1000.0,H3
omnbtc,2019-08-06,1.6255E-4,1.6255E-4,1.6255E-4,1.6255E-4,10.0,H0
omnusd,2019-08-06,1.6703,1.6703,1.6703,1.6703,2.5,V0
onleth,2019-08-06,4.210000000000001E-5,4.210000000000001E-5,4.210000000000001E-5,4.210000000000001E-5,140.0,H3
onlusd,2019-08-06,0.01608,0.03186,0.032,0.01602,2310.0,H3
orsbtc,2019-08-06,3.071E-6,3.103E-6,3.103E-6,3.071E-6,2151.0,H3
orseth,2019-08-06,1.138E-4,1.137E-4,1.138E-4,1.137E-4,15120.0,H3
orsusd,2019-08-06,0.025,0.025,0.025,0.025,1974.0,H3
paibtc,2019-08-06,3.465E-6,3.465E-6,3.465E-6,3.465E-6,606.6,H3
paiusd,2019-08-06,0.02969,0.02969,0.02969,0.02969,1863.0,H3
paseth,2019-08-06,1.777E-5,1.777E-5,1.777E-5,1.777E-5,1239.0,H3
pasusd,2019-08-06,0.004222,0.004222,0.004231,0.004222,200564.31558412,V0
paxusd,2019-08-06,1.0,1.0,1.0,1.0,57.51712647,H0
pnketh,2019-08-06,3.597E-5,3.596E-5,3.597E-5,3.596E-5,861.6,H0
pnkusd,2019-08-06,0.007321,0.007321,0.007321,0.007321,3936.0,H0
poabtc,2019-08-06,2.082E-6,2.069E-6,2.082E-6,2.069E-6,4075.0,H3
poaeth,2019-08-06,9.303E-5,9.303E-5,9.303E-5,9.303E-5,1718.0,H3
poausd,2019-08-06,0.021203,0.021203,0.021203,0.021203,597.6024,H3
poybtc,2019-08-06,4.07E-6,4.07E-6,4.07E-6,4.07E-6,663.0,H3
poyeth,2019-08-06,2.0526E-4,2.0526E-4,2.0526E-4,2.0526E-4,929.32463085,H3
poyusd,2019-08-06,0.050051,0.05,0.050051,0.05,355.4058,H0
qshbtc,2019-08-06,9.05E-6,9.05E-6,9.05E-6,9.05E-6,399.0,H3
qsheth,2019-08-06,5.492E-4,5.498E-4,5.498E-4,5.492E-4,420.8,H3
qshusd,2019-08-06,0.12269000000000001,0.12269000000000001,0.12269000000000001,0.12269000000000001,72.14875792,H3
qtmbtc,2019-08-06,2.5817E-4,2.5816E-4,2.5817E-4,2.5816E-4,887.59996165,H0
qtmeth,2019-08-06,0.013187,0.013187,0.013187,0.013187,10.98967707,V0
qtmusd,2019-08-06,2.92,2.92,2.92,2.92,639.64951018,H3
rbtbtc,2019-08-06,1.0018,1.0018,1.0018,1.0018,0.0026,H3
rbtusd,2019-08-06,11080.0,11080.0,11080.0,11080.0,5.708E-4,H3
rcnbtc,2019-08-06,1.694E-6,1.694E-6,1.694E-6,1.694E-6,841.3,H3
rcneth,2019-08-06,7.987E-5,6.59E-5,7.987E-5,6.59E-5,390.0,H3
rcnusd,2019-08-06,0.01598,0.01598,0.01598,0.01598,686.4,V0
rdnbtc,2019-08-06,1.931E-5,1.931E-5,1.931E-5,1.931E-5,269.2312507,H3
rdneth,2019-08-06,0.003,9.3562E-4,0.003,9.3562E-4,29.98,H3
rdnusd,2019-08-06,0.19044,0.19044,0.19044,0.19044,105.79299999999999,H0
repbtc,2019-08-06,9.5904E-4,9.5904E-4,9.5904E-4,9.5904E-4,0.20199999999999999,H0
repeth,2019-08-06,0.047862,0.047862,0.047862,0.047862,15.0,H3
repusd,2019-08-06,11.690999999999999,11.690999999999999,11.690999999999999,11.690999999999999,0.22595584,H0
reqbtc,2019-08-06,1.42E-6,1.42E-6,1.42E-6,1.42E-6,212.13864451,H3
reqeth,2019-08-06,1.1999999999999999E-4,6.025E-5,1.1999999999999999E-4,6.025E-5,439.78,H3
requsd,2019-08-06,0.01403,0.013999999999999999,0.01403,0.013999999999999999,4192.803,H3
rifbtc,2019-08-06,1.148E-5,1.148E-5,1.148E-5,1.148E-5,483.8,H3
rifusd,2019-08-06,0.1292,0.1273,0.1292,0.1273,1397.0,H0
rlcbtc,2019-08-06,2.6300000000000002E-5,2.613E-5,2.6300000000000002E-5,2.613E-5,1497.67777295,H3
rlceth,2019-08-06,0.0013495,0.0013509,0.0013509,0.0013495,131.45085197,H3
rlcusd,2019-08-06,0.31088000000000005,0.31088000000000005,0.31088000000000005,0.31088000000000005,5702.99233443,H0
rrbusd,2019-08-06,0.9251799999999999,0.92516,0.9251799999999999,0.92516,146.77664199999995,H3
rrbust,2019-08-06,0.946,0.946,0.946,0.946,4.76047,H3
rrtbtc,2019-08-06,3.96E-6,3.96E-6,3.96E-6,3.96E-6,115.518129,H3
rrtusd,2019-08-06,0.046538,0.045568,0.046538,0.045568,1000.0,H3
rteeth,2019-08-06,1.131E-5,1.131E-5,1.131E-5,1.131E-5,24640.0,H3
rteusd,2019-08-06,0.002438,0.002438,0.002438,0.002438,5002.0,H3
sanbtc,2019-08-06,5.493E-5,5.325E-5,5.493E-5,5.325E-5,250.0,H3
saneth,2019-08-06,0.0028021,0.0028021,0.0028021,0.0028021,21.08191111,H3
sanusd,2019-08-06,0.655,0.655,0.655,0.655,23.60868429,H3
screth,2019-08-06,3.0E-4,2.93E-4,3.0E-4,2.93E-4,2000.0,H3
scrusd,2019-08-06,0.068772,0.068773,0.068773,0.068772,428.39525961,H0
seebtc,2019-08-06,6.028E-8,3.112E-8,6.028E-8,3.112E-8,14810.0,H3
seeeth,2019-08-06,2.974E-6,1.547E-6,2.974E-6,1.547E-6,13680.0,H3
seeusd,2019-08-06,5.2858E-4,5.7146E-4,5.7146E-4,5.2858E-4,200892.69647676,H3
senbtc,2019-08-06,7.0E-8,7.0E-8,7.0E-8,7.0E-8,63138.48795949001,H3
seneth,2019-08-06,3.25E-6,3.25E-6,3.25E-6,3.25E-6,6163.03819542,H0
senusd,2019-08-06,8.0E-4,8.0E-4,8.0E-4,8.0E-4,530.33342863,V0
sngbtc,2019-08-06,7.5E-7,7.5E-7,7.5E-7,7.5E-7,4170.57777097,H0
sngeth,2019-08-06,7.8E-5,2.72E-5,7.8E-5,2.72E-5,599.7,H0
sngusd,2019-08-06,0.00881,0.00881,0.00881,0.00881,298.0,V0
sntbtc,2019-08-06,1.71E-6,1.71E-6,1.71E-6,1.71E-6,166.447275,H3
snteth,2019-08-06,8.977E-5,8.977E-5,8.977E-5,8.977E-5,10257.30948732,H3
