filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-02,1.298E-4,1.298E-4,1.298E-4,1.298E-4,208.40729676,H3
agiusd,2019-08-02,0.0287,0.0287,0.0287,0.0287,625.62559967,H3
abseth,2019-08-02,8.293E-5,8.293E-5,8.293E-5,8.293E-5,224.45,H3
absusd,2019-08-02,0.018268,0.018268,0.018268,0.018268,224.45,H0
agibtc,2019-08-02,2.72E-6,2.72E-6,2.72E-6,2.72E-6,625.62559967,H0
aidbtc,2019-08-02,1.44E-6,1.44E-6,1.44E-6,1.44E-6,3382.44645587,H3
aideth,2019-08-02,6.683E-5,6.683E-5,6.683E-5,6.683E-5,3429.33495921,V0
aidusd,2019-08-02,0.014830000000000001,0.014846000000000002,0.014846000000000002,0.014830000000000001,200.0,V0
aiobtc,2019-08-02,9.78E-6,9.78E-6,9.78E-6,9.78E-6,0.072288,V0
aioeth,2019-08-02,4.6756E-4,4.6756E-4,4.6756E-4,4.6756E-4,106.93814698,H3
aiousd,2019-08-02,0.098099,0.098,0.098099,0.098,36.99566697,H3
algbtc,2019-08-02,7.619E-5,7.62E-5,7.62E-5,7.619E-5,1252.3487698499996,H3
algusd,2019-08-02,0.80501,0.805,0.80501,0.805,31.590465000000002,H0
algust,2019-08-02,0.80853,0.80853,0.80853,0.80853,21.88294438,H3
ampusd,2019-08-02,0.8448,0.8453,0.8455,0.8448,150.12766582,H0
ampust,2019-08-02,0.8452,0.8452,0.8452,0.8452,83.98443166999998,H0
antbtc,2019-08-02,8.408E-5,8.416E-5,8.416E-5,8.408E-5,96.3,H3
asteth,2019-08-02,1.842E-4,1.838E-4,1.842E-4,1.838E-4,1016.0,H3
astusd,2019-08-02,0.03711,0.03619,0.03826,0.03619,161.3,H3
anteth,2019-08-02,0.004184,0.004185,0.004217,0.004184,15.11,K0
antusd,2019-08-02,0.9903,0.9913,0.9913,0.9903,34.08,H3
atmbtc,2019-08-02,4.0E-8,4.0E-8,4.0E-8,4.0E-8,275900.0,H3
atmeth,2019-08-02,2.352E-6,2.352E-6,2.352E-6,2.352E-6,89640.0,H3
atmusd,2019-08-02,5.548E-4,5.537E-4,5.548E-4,5.537E-4,72570.0,H3
atobtc,2019-08-02,3.4508E-4,3.4508E-4,3.4508E-4,3.4508E-4,171.70999999999995,H3
atoeth,2019-08-02,0.017128,0.017128,0.017128,0.017128,0.8,V0
atousd,2019-08-02,3.6238,3.5943,3.6238,3.5943,2.99850093,H3
aucbtc,2019-08-02,5.251E-7,5.166E-7,5.251E-7,5.166E-7,13480.0,H3
auceth,2019-08-02,3.688E-5,3.688E-5,3.688E-5,3.688E-5,531.0,H3
avteth,2019-08-02,7.621E-4,7.621E-4,7.621E-4,7.621E-4,72.26,H3
avtusd,2019-08-02,0.1388,0.1248,0.1388,0.1248,45.92,H0
