filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-10,1.741E-4,1.741E-4,1.741E-4,1.741E-4,424.2,H0
agiusd,2019-08-10,0.030031,0.028197000000000003,0.030031,0.028197000000000003,1135.72399995,K0
abseth,2019-08-10,8.182E-5,8.149999999999999E-5,8.182E-5,8.149999999999999E-5,257.30281646,H0
absusd,2019-08-10,0.016784999999999998,0.016859,0.016859,0.016784999999999998,257.81845337,K0
agibtc,2019-08-10,2.65E-6,2.65E-6,2.65E-6,2.65E-6,679.110597,K0
aidbtc,2019-08-10,1.018E-6,1.018E-6,1.018E-6,1.018E-6,5602.0,H0
aideth,2019-08-10,5.562E-5,5.562E-5,5.562E-5,5.562E-5,2793.0,H3
aidusd,2019-08-10,0.013884,0.013899000000000002,0.013899000000000002,0.013884,3170.0,H0
aiobtc,2019-08-10,9.3E-6,9.3E-6,9.3E-6,9.3E-6,800.0,K0
aioeth,2019-08-10,3.581E-4,3.581E-4,3.581E-4,3.581E-4,281.6,K0
aiousd,2019-08-10,0.07808,0.075,0.07808,0.075,2234.0,K0
algbtc,2019-08-10,7.18E-5,7.18E-5,7.18E-5,7.18E-5,87.74373299999999,K0
algusd,2019-08-10,0.8649100000000001,0.8699899999999999,0.8699899999999999,0.8649100000000001,354.1447874,K0
algust,2019-08-10,0.81838,0.79477,0.81838,0.79477,100.70474057,K0
ampusd,2019-08-10,0.8096,0.81,0.8102,0.8096,120.75841052,K0
ampust,2019-08-10,0.8066,0.8064,0.8068,0.8064,177.62791777,K0
antbtc,2019-08-10,6.889E-5,6.889E-5,6.889E-5,6.889E-5,9.099,H0
anteth,2019-08-10,0.00406,0.004034,0.004076,0.004034,33.36,K0
antusd,2019-08-10,0.6,0.6,0.6,0.6,79.74,K0
asteth,2019-08-10,1.542E-4,1.542E-4,1.542E-4,1.542E-4,270.6,H3
astusd,2019-08-10,0.0352,0.01824,0.05667,0.01824,1692.0,H3
atmbtc,2019-08-10,4.157E-8,4.157E-8,4.157E-8,4.157E-8,336000.0,K0
atmeth,2019-08-10,3.514E-6,3.514E-6,3.514E-6,3.514E-6,20340.0,K0
atmusd,2019-08-10,6.362E-4,6.362E-4,6.362E-4,6.362E-4,11650.0,H0
atobtc,2019-08-10,2.9671E-4,2.9671E-4,2.9671E-4,2.9671E-4,61.42,H3
atoeth,2019-08-10,0.016163999999999998,0.016263,0.016263,0.016163999999999998,101.93,H3
atousd,2019-08-10,3.3569999999999998,3.3604,3.3604,3.3569999999999998,250.0,K0
aucbtc,2019-08-10,4.891E-7,4.57E-7,4.891E-7,4.57E-7,21310.0,H3
auceth,2019-08-10,3.298E-5,3.298E-5,3.298E-5,3.298E-5,737.8,H3
avteth,2019-08-10,4.783E-4,4.783E-4,4.783E-4,4.783E-4,261.5,H0
avtusd,2019-08-10,0.13493,0.14,0.14,0.13493,1230.0,H0
aucusd,2019-08-10,0.005036,0.004989,0.005036,0.004989,8377.0,H3
avtbtc,2019-08-10,1.021E-5,1.02E-5,1.021E-5,1.02E-5,48.56,H0
babbtc,2019-08-10,0.027908999999999996,0.027908999999999996,0.027908999999999996,0.027908999999999996,0.025,K0
babusd,2019-08-10,315.85,315.85,315.85,315.85,1.0,H0
babust,2019-08-10,317.86,317.86,317.86,317.86,1.67,H0
batbtc,2019-08-10,1.778E-5,1.778E-5,1.778E-5,1.778E-5,73.38901,K0
