filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-30,1.811E-4,1.811E-4,1.811E-4,1.811E-4,235.3,H0
agiusd,2019-08-30,0.02828,0.02828,0.02828,0.02828,1050.0,H0
abseth,2019-08-30,7.213E-5,7.213E-5,7.213E-5,7.213E-5,302.21936982,H3
absusd,2019-08-30,0.012187,0.012187,0.012187,0.012187,303.45,H3
agibtc,2019-08-30,3.085E-6,3.085E-6,3.085E-6,3.085E-6,951.2,H0
aidbtc,2019-08-30,1.03E-6,1.04E-6,1.04E-6,1.03E-6,580.0,H3
aideth,2019-08-30,4.809E-5,4.809E-5,4.809E-5,4.809E-5,6097.0,H3
aidusd,2019-08-30,0.009149899999999999,0.009149899999999999,0.009149899999999999,0.009149899999999999,3770.128717,H3
aiobtc,2019-08-30,6.482E-6,6.482E-6,6.482E-6,6.482E-6,1440.0,H3
aioeth,2019-08-30,4.185E-4,4.185E-4,4.185E-4,4.185E-4,112.0,H3
aiousd,2019-08-30,0.06972,0.06964,0.06972,0.06964,51.08,H3
algbtc,2019-08-30,4.39E-5,4.39E-5,4.39E-5,4.39E-5,684.14787,H0
algusd,2019-08-30,0.43911999999999995,0.43911999999999995,0.43911999999999995,0.43911999999999995,17.46728459,H3
algust,2019-08-30,0.41971,0.42046000000000006,0.42046000000000006,0.41971,568.87986379,H3
ampbtc,2019-08-30,5.6000000000000006E-5,5.6000000000000006E-5,5.6000000000000006E-5,5.6000000000000006E-5,11.62342747,H3
ampusd,2019-08-30,0.5120600000000001,0.5120600000000001,0.5120600000000001,0.5120600000000001,20.33697911,H3
ampust,2019-08-30,0.5113,0.5113,0.5113,0.5113,37.5686856,H3
antbtc,2019-08-30,5.863E-5,5.863E-5,5.863E-5,5.863E-5,298.6,H3
anteth,2019-08-30,0.002936,0.002936,0.002936,0.002936,43.33,H3
antusd,2019-08-30,0.5776,0.577,0.5776,0.577,117.6,H0
asteth,2019-08-30,1.5873E-4,1.5873E-4,1.5873E-4,1.5873E-4,300.0,H3
astusd,2019-08-30,0.02672,0.02672,0.02672,0.02672,1575.0,H3
atmbtc,2019-08-30,3.0E-8,3.0E-8,3.0E-8,3.0E-8,189844.673813,H3
atmeth,2019-08-30,1.706E-6,1.678E-6,1.706E-6,1.678E-6,125200.0,H3
atmusd,2019-08-30,3.021E-4,3.021E-4,3.021E-4,3.021E-4,8359.0,H3
atobtc,2019-08-30,2.2496E-4,2.2496E-4,2.2496E-4,2.2496E-4,86.93,H3
atoeth,2019-08-30,0.012856999999999999,0.012856999999999999,0.012856999999999999,0.012856999999999999,80.0,H3
atousd,2019-08-30,2.1696,2.1696,2.1696,2.1696,24.21538004,H3
aucbtc,2019-08-30,2.909E-7,2.909E-7,2.909E-7,2.909E-7,3317.0,V0
auceth,2019-08-30,1.855E-5,1.855E-5,1.855E-5,1.855E-5,941.9,H3
aucusd,2019-08-30,0.003636,0.003627,0.003636,0.003627,34360.0,H0
avtbtc,2019-08-30,1.266E-5,1.266E-5,1.266E-5,1.266E-5,188.2,H3
avteth,2019-08-30,7.0E-4,7.0E-4,7.0E-4,7.0E-4,69.61,H0
avtusd,2019-08-30,0.13,0.13,0.13,0.13,1241.567207,K0
babbtc,2019-08-30,0.029183999999999998,0.029183999999999998,0.029183999999999998,0.029183999999999998,5.27731125,H3
babusd,2019-08-30,280.38,280.38,280.38,280.38,0.025,H3
babust,2019-08-30,279.73,279.73,279.73,279.73,1.02373581,H3
batbtc,2019-08-30,1.846E-5,1.846E-5,1.846E-5,1.846E-5,956.9017,H3
bateth,2019-08-30,0.0010525,0.0010525,0.0010525,0.0010525,23.277675199999997,H3
