filename,date,open,close,high,low,volume,Empfehlung
abseth,2019-08-01,8.319E-5,8.293E-5,8.319E-5,8.293E-5,234.40641357,H3
absusd,2019-08-01,0.017943,0.018019999999999998,0.018019999999999998,0.017943,234.87616591,H3
agibtc,2019-08-01,2.66E-6,2.66E-6,2.66E-6,2.66E-6,1844.58377036,H0
agieth,2019-08-01,1.3223E-4,1.3524E-4,1.3524E-4,1.3223E-4,1190.75972469,H3
agiusd,2019-08-01,0.028045999999999998,0.028045999999999998,0.028045999999999998,0.028045999999999998,3658.54416538,H3
aidbtc,2019-08-01,1.51E-6,1.51E-6,1.51E-6,1.51E-6,4.55734274,H3
aideth,2019-08-01,7.159999999999999E-5,7.159999999999999E-5,7.159999999999999E-5,7.159999999999999E-5,769.78926023,H0
aidusd,2019-08-01,0.014863999999999999,0.014863999999999999,0.014863999999999999,0.014863999999999999,83.00279422,H0
aiobtc,2019-08-01,1.108E-5,1.108E-5,1.108E-5,1.108E-5,1902.0,H0
aioeth,2019-08-01,4.743E-4,4.743E-4,4.743E-4,4.743E-4,106.0,H3
aiousd,2019-08-01,0.097785,0.097785,0.097785,0.097785,71.89592165,H3
algbtc,2019-08-01,5.4000000000000005E-5,5.278E-5,5.4000000000000005E-5,5.278E-5,696.6764173400002,H3
algusd,2019-08-01,0.5131899999999999,0.51318,0.5131899999999999,0.51318,7.085,H0
algust,2019-08-01,0.5576300000000001,0.5576300000000001,0.5576300000000001,0.5576300000000001,551.2091800000002,H3
ampusd,2019-08-01,0.8324,0.8328,0.8329,0.8324,93.46386163,H3
ampust,2019-08-01,0.8333,0.8333,0.8333,0.8293,173.09715319999998,H3
antbtc,2019-08-01,9.042E-5,9.042E-5,9.042E-5,9.042E-5,54.79452055,H3
anteth,2019-08-01,0.004186,0.0041871,0.004219,0.004186,14.85805821,H0
antusd,2019-08-01,0.9989,0.99997,0.99997,0.9989,33.357277260000004,H3
asteth,2019-08-01,1.8588E-4,1.855E-4,1.8588E-4,1.855E-4,1077.09399537,H3
astusd,2019-08-01,0.037215,0.037215,0.037215,0.037215,74.0,H3
atmbtc,2019-08-01,4.0E-8,4.0E-8,4.0E-8,4.0E-8,248800.0,H3
atmeth,2019-08-01,2.274E-6,2.274E-6,2.274E-6,2.274E-6,101200.0,H3
atmusd,2019-08-01,4.674E-4,4.654E-4,4.674E-4,4.654E-4,115600.0,H3
atobtc,2019-08-01,3.4799E-4,3.4799E-4,3.4799E-4,3.4799E-4,8.46446851,H3
atoeth,2019-08-01,0.016297,0.016297,0.016297,0.016297,3.6E-5,H0
atousd,2019-08-01,3.5156,3.4892,3.5156,3.4892,1.4548709999999998,H3
aucbtc,2019-08-01,5.2E-7,5.2E-7,5.2E-7,5.2E-7,11538.46153846,H3
auceth,2019-08-01,3.902E-5,3.902E-5,3.902E-5,3.902E-5,938.1,H3
aucusd,2019-08-01,0.006667,0.006667,0.006667,0.006667,2230.0,H3
avtbtc,2019-08-01,1.02E-5,1.02E-5,1.02E-5,1.02E-5,43.28,H3
babbtc,2019-08-01,0.031705000000000004,0.03175,0.03175,0.031705000000000004,0.38418596,H0
babusd,2019-08-01,329.49,329.43,329.49,329.43,39.097283000000004,H3
avteth,2019-08-01,7.052E-4,7.052E-4,7.052E-4,7.052E-4,64.05,H3
avtusd,2019-08-01,0.1396,0.1352,0.1396,0.1352,31.62,H3
babust,2019-08-01,326.89,327.6,327.6,326.89,6.000373519999999,H3
batbtc,2019-08-01,2.254E-5,2.254E-5,2.254E-5,2.254E-5,16.0039929,H3
bateth,2019-08-01,0.0010785999999999999,0.0010785999999999999,0.0010785999999999999,0.0010785999999999999,368.72036132,H0
batusd,2019-08-01,0.23643000000000003,0.23611999999999997,0.23643000000000003,0.23611999999999997,1280.58692879,H3
bbneth,2019-08-01,1.286E-6,1.286E-6,1.286E-6,1.286E-6,6696.0,H3
bbnusd,2019-08-01,4.189E-4,4.16E-4,4.189E-4,4.16E-4,34680.0,H3
bcibtc,2019-08-01,7.104E-6,7.104E-6,7.104E-6,7.104E-6,74.73,H3
bciusd,2019-08-01,0.061,0.061,0.061,0.061,156.4,H3
bftbtc,2019-08-01,2.768E-6,2.711E-6,2.768E-6,2.711E-6,3772.0,H3
bfteth,2019-08-01,1.323E-4,1.323E-4,1.323E-4,1.323E-4,2977.0,H3
bftusd,2019-08-01,0.029499,0.029499,0.029499,0.029499,600.0,H3
bntbtc,2019-08-01,4.397E-5,4.397E-5,4.397E-5,4.397E-5,142.3,H3
bnteth,2019-08-01,0.002162,0.002162,0.002162,0.002162,1.948,H3
bntusd,2019-08-01,0.471,0.4694,0.471,0.4694,48.43,H3
boxeth,2019-08-01,9.787E-5,9.782E-5,9.787E-5,9.782E-5,5380.0,H0
boxusd,2019-08-01,0.02455,0.02454,0.02455,0.02454,1408.0,H3
bsvbtc,2019-08-01,0.014044999999999998,0.014044999999999998,0.014044999999999998,0.014044999999999998,4.31167325,H3
bsvusd,2019-08-01,146.12,146.12,146.12,146.12,0.09,H3
btceur,2019-08-01,9386.3,9386.3,9386.3,9386.3,0.005,H3
btcgbp,2019-08-01,8582.24444,8582.24444,8582.24444,8582.24444,0.015,H3
btcjpy,2019-08-01,1117400.0,1117600.0,1117600.0,1117400.0,0.00802702,H3
btcusd,2019-08-01,10399.0,10400.0,10400.0,10399.0,0.20483681,H3
btcust,2019-08-01,10376.0,10376.0,10376.0,10376.0,0.08903858,H0
btcxch,2019-08-01,10056.0,10059.0,10059.0,10056.0,0.7058,H0
btgbtc,2019-08-01,0.0017227999999999998,0.0017227,0.0017227999999999998,0.0017227,72.63193043,H0
btgusd,2019-08-01,17.916,17.916,17.916,17.916,0.0312455,H0
bttbtc,2019-08-01,8.0E-8,7.0E-8,8.0E-8,7.0E-8,8016.857690000001,H3
bttusd,2019-08-01,7.9577E-4,7.9577E-4,7.9577E-4,7.9577E-4,25000.0,H3
cbtbtc,2019-08-01,5.034E-6,5.025E-6,5.034E-6,5.025E-6,4162.0,H3
cbteth,2019-08-01,4.1386E-4,4.2E-4,4.2E-4,4.1386E-4,6268.759785,H3
cbtusd,2019-08-01,0.09,0.09,0.09,0.09,83300.0,H3
clobtc,2019-08-01,2.2E-7,2.2E-7,2.2E-7,2.2E-7,11239.87463146,H0
clousd,2019-08-01,0.0022,0.0022,0.0022,0.0022,50000.0,H0
cndbtc,2019-08-01,9.6E-7,9.6E-7,9.6E-7,9.6E-7,5559.0,H3
cndeth,2019-08-01,4.408E-5,4.583E-5,4.583E-5,4.405E-5,9585.0,H3
cndusd,2019-08-01,0.009506,0.009425,0.009506,0.009425,1245.0,H3
cnneth,2019-08-01,6.4E-7,6.4E-7,6.4E-7,6.4E-7,80463.46958481,H0
cnnusd,2019-08-01,1.6579E-4,1.6579E-4,1.6579E-4,1.6578E-4,623032.0,H3
csxeth,2019-08-01,2.399E-4,2.399E-4,2.399E-4,2.399E-4,579.2,H3
csxusd,2019-08-01,0.1027,0.1027,0.1027,0.1027,274.5,H3
ctxbtc,2019-08-01,1.47E-5,1.471E-5,1.471E-5,1.47E-5,346.53980971,H3
ctxeth,2019-08-01,6.237E-4,6.237E-4,6.237E-4,6.237E-4,172.0,H3
ctxusd,2019-08-01,0.14445999999999998,0.095289,0.14445999999999998,0.095289,36.571428000000004,H0
dadbtc,2019-08-01,5.097E-6,5.076E-6,5.097E-6,5.076E-6,425.9,H3
dadeth,2019-08-01,3.013E-4,3.013E-4,3.013E-4,3.013E-4,101.8,H3
dadusd,2019-08-01,0.06006,0.05958,0.06006,0.05958,586.2,H3
daibtc,2019-08-01,1.0047E-4,1.0047E-4,1.0047E-4,1.0047E-4,5.06360903,H3
daieth,2019-08-01,0.0046058,0.0046058,0.0046058,0.0046058,521.17642236,H3
daiusd,2019-08-01,1.0032,1.0043,1.0043,1.0032,986.83427949,H0
datbtc,2019-08-01,1.34E-6,1.34E-6,1.34E-6,1.34E-6,213.63821901,H3
dateth,2019-08-01,6.55E-5,6.543E-5,6.55E-5,6.543E-5,11070.70671378,H3
datusd,2019-08-01,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.013999999999999999,212.87179285,H3
dgbbtc,2019-08-01,1.0E-6,1.0E-6,1.0E-6,1.0E-6,298.01,H3
dgbusd,2019-08-01,0.010111,0.0101,0.010111,0.0101,5440.02858443,H0
dgxeth,2019-08-01,0.21352,0.21352,0.21352,0.21352,0.67344982,H3
dgxusd,2019-08-01,46.293,46.293,46.293,46.293,0.87383787,H0
drneth,2019-08-01,3.664E-4,3.664E-4,3.664E-4,3.664E-4,374.0,H3
drnusd,2019-08-01,0.0855,0.0855,0.0855,0.0855,2000.0,H0
dshbtc,2019-08-01,0.010281,0.010287000000000001,0.010287000000000001,0.010281,7.78207694,H3
dshusd,2019-08-01,106.86,106.86,106.86,106.86,0.7709999999999999,H3
dtabtc,2019-08-01,9.0E-8,9.0E-8,9.0E-8,9.0E-8,5800.95518825,H3
dtaeth,2019-08-01,4.557E-6,3.625E-6,4.557E-6,3.61E-6,33110.0,H0
dtausd,2019-08-01,0.001135,0.001135,0.001135,0.001135,12060.0,H3
dthbtc,2019-08-01,5.465E-7,5.465E-7,5.465E-7,5.465E-7,2130.0,H0
dtheth,2019-08-01,1.049E-5,1.049E-5,1.049E-5,1.049E-5,26985.69129002,H3
dthusd,2019-08-01,0.004809000000000001,0.004809000000000001,0.004809000000000001,0.004809000000000001,5831.744496,H3
edobtc,2019-08-01,5.07E-5,5.07E-5,5.07E-5,5.07E-5,181.47928994,H3
edoeth,2019-08-01,0.0023805,0.0023805,0.0023805,0.0023805,248.08458255,H3
edousd,2019-08-01,0.52985,0.52986,0.52986,0.52985,123.01537169,H0
elfbtc,2019-08-01,1.196E-5,1.196E-5,1.196E-5,1.196E-5,42.58146,H3
elfeth,2019-08-01,5.993E-4,5.99E-4,5.993E-4,5.99E-4,520.3,H3
elfusd,2019-08-01,0.12678,0.12678,0.12678,0.12678,30.0,H3
enjeth,2019-08-01,4.0563E-4,4.0563E-4,4.0563E-4,4.0563E-4,2.93332806,H3
enjusd,2019-08-01,0.0844,0.0841,0.0844,0.0841,2670.327,H3
eosbtc,2019-08-01,4.1499E-4,4.1499E-4,4.1499E-4,4.1499E-4,91.1,H0
eoseth,2019-08-01,0.019873,0.019867,0.019873,0.019867,239.93082552,H3
eoseur,2019-08-01,3.8914,3.8914,3.8914,3.8914,744.4,H3
eosgbp,2019-08-01,3.5804,3.5804,3.5804,3.5804,229.0,H3
eosjpy,2019-08-01,465.95999969999997,465.95999969999997,465.95999969999997,465.95999969999997,283.7,H3
eosusd,2019-08-01,4.31,4.31,4.31,4.31,24.7462439,H3
eosust,2019-08-01,4.2969,4.2969,4.2969,4.2969,207.68911247,H3
essbtc,2019-08-01,9.524E-8,9.524E-8,9.524E-8,9.524E-8,19060.0,H3
esseth,2019-08-01,4.238E-6,4.238E-6,4.238E-6,4.238E-6,103500.0,H0
essusd,2019-08-01,0.0012925999999999999,0.00103,0.0012925999999999999,0.00103,5628.767731,H3
etcbtc,2019-08-01,5.740000000000001E-4,5.740000000000001E-4,5.740000000000001E-4,5.740000000000001E-4,163.62739384,H0
etcusd,2019-08-01,5.9669,5.9669,5.9669,5.9669,3.0,H3
ethbtc,2019-08-01,0.021654,0.020913,0.021654,0.020689,14543.40911895,H3
etheur,2019-08-01,196.41,196.44,196.44,196.41,3.45077406,H3
ethgbp,2019-08-01,179.01936428,179.02761098,179.02761098,179.01936428,0.11001022,H3
ethjpy,2019-08-01,23357.0,23357.0,23357.0,23357.0,5.0,H3
ethusd,2019-08-01,217.52,217.56,217.56,217.52,8.84,H3
ethust,2019-08-01,216.81,216.81,216.81,216.81,5.2987053,H3
etpbtc,2019-08-01,7.614E-5,7.615E-5,7.615E-5,7.614E-5,2000.0,H3
etpeth,2019-08-01,0.0037513000000000004,0.0037501999999999995,0.0037513000000000004,0.0037501999999999995,699.66465397,H3
etpusd,2019-08-01,0.79051,0.7905,0.79051,0.7905,238.50610699,H3
euseth,2019-08-01,0.005149,0.005153,0.005153,0.005149,692.1,H3
eususd,2019-08-01,1.1,1.1,1.1,1.1,239.81617261,H3
euteur,2019-08-01,0.9839,0.9839,0.9839,0.9839,30.05,H3
eutusd,2019-08-01,1.061,1.061,1.061,1.061,44.24,H3
foaeth,2019-08-01,2.51E-4,2.29E-4,0.0014,2.0E-4,46028.731127,H3
foausd,2019-08-01,0.04833,0.04833,0.04833,0.04833,18.461097,H0
fsnbtc,2019-08-01,1.489E-4,1.489E-4,1.489E-4,1.489E-4,7.782,H3
fsneth,2019-08-01,0.00729,0.007297,0.007297,0.00729,30.62,H0
