filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-13,1.6915E-4,1.6915E-4,1.6915E-4,1.6915E-4,242.22644627,V0
agiusd,2019-08-13,0.034992,0.034992,0.034992,0.034992,563.09490859,H0
abseth,2019-08-13,7.524E-5,7.524E-5,7.524E-5,7.524E-5,1653.2821915,H0
absusd,2019-08-13,0.015394999999999999,0.015394999999999999,0.015394999999999999,0.015394999999999999,166.0,V0
agibtc,2019-08-13,3.13E-6,3.13E-6,3.13E-6,3.13E-6,551.0,H3
aidbtc,2019-08-13,1.01E-6,1.01E-6,1.01E-6,1.01E-6,5385.33394718,V0
aideth,2019-08-13,6.298E-5,6.298E-5,6.298E-5,6.298E-5,4779.82172992,V0
aidusd,2019-08-13,0.011261,0.011261,0.011261,0.011261,3445.06193354,H0
aiobtc,2019-08-13,7.36E-6,7.36E-6,7.36E-6,7.36E-6,322.58,V0
aioeth,2019-08-13,3.708E-4,3.708E-4,3.708E-4,3.708E-4,201.5,V0
aiousd,2019-08-13,0.07627,0.075,0.07627,0.075,998.7,V0
algbtc,2019-08-13,7.32E-5,7.32E-5,7.32E-5,7.32E-5,684.14787,H0
algusd,2019-08-13,0.89676,0.8967,0.89676,0.8967,80.0,H0
algust,2019-08-13,0.78693,0.78692,0.78693,0.78692,476.308888,H0
ampusd,2019-08-13,0.742,0.742,0.742,0.742,45.82840253,V0
ampust,2019-08-13,0.7404,0.7362,0.7407,0.7362,128.01158318,V0
antbtc,2019-08-13,7.088E-5,7.088E-5,7.088E-5,7.088E-5,28.14,H0
anteth,2019-08-13,0.004014,0.003978,0.004024,0.003978,40.21,H0
antusd,2019-08-13,0.6,0.6,0.6,0.6,87.81,H3
asteth,2019-08-13,1.463E-4,1.463E-4,1.463E-4,1.463E-4,142.9,H3
astusd,2019-08-13,0.03448,0.01151,0.06358,0.01151,2266.0,V0
atmbtc,2019-08-13,4.29E-8,4.29E-8,4.29E-8,4.29E-8,284500.0,H3
atmeth,2019-08-13,1.91E-6,1.8000000000000001E-6,1.91E-6,1.8000000000000001E-6,107369.175469,V0
atmusd,2019-08-13,4.4334E-4,4.4334E-4,4.4334E-4,4.4334E-4,9980.0,V0
atobtc,2019-08-13,2.9942E-4,2.9942E-4,2.9942E-4,2.9942E-4,6.0,H3
atoeth,2019-08-13,0.015649,0.015649,0.015649,0.015649,1.33152198,V0
atousd,2019-08-13,3.2788,3.2788,3.2788,3.2788,1.7,H0
aucbtc,2019-08-13,4.394E-7,4.219E-7,4.394E-7,4.219E-7,19880.0,H3
auceth,2019-08-13,3.137E-5,3.137E-5,3.137E-5,3.137E-5,823.1,H0
avteth,2019-08-13,7.0E-4,7.0E-4,7.0E-4,7.0E-4,61.27746855,H3
avtusd,2019-08-13,0.12593,0.12593,0.12593,0.12593,61.18760242,H3
aucusd,2019-08-13,0.005297,0.005276,0.005297,0.005276,4353.0,V0
avtbtc,2019-08-13,1.449E-5,1.449E-5,1.449E-5,1.449E-5,61.18760241,H3
babust,2019-08-13,343.9,343.9,343.9,343.9,0.15409111,V0
