filename,date,open,close,high,low,volume,Empfehlung
abseth,2019-08-12,7.993E-5,7.993E-5,7.993E-5,7.993E-5,180.60783578,H0
absusd,2019-08-12,0.016999,0.016999,0.016999,0.016999,180.96977533,H3
agibtc,2019-08-12,2.867E-6,2.867E-6,2.867E-6,2.867E-6,621.1,H3
agieth,2019-08-12,1.711E-4,1.711E-4,1.711E-4,1.711E-4,315.2,H0
agiusd,2019-08-12,0.0334,0.0334,0.0334,0.0334,3667.57842479,H3
aidbtc,2019-08-12,1.014E-6,1.014E-6,1.014E-6,1.014E-6,5487.0,H3
aideth,2019-08-12,5.937E-5,5.937E-5,5.937E-5,5.937E-5,3806.0,H3
aidusd,2019-08-12,0.01124,0.01123,0.01124,0.01123,4261.0,K0
aiobtc,2019-08-12,6.304E-6,6.304E-6,6.304E-6,6.304E-6,193.4,H3
aioeth,2019-08-12,3.573E-4,3.573E-4,3.573E-4,3.573E-4,242.2,H3
aiousd,2019-08-12,0.07687,0.075,0.07687,0.075,1410.0,H3
algbtc,2019-08-12,6.969E-5,6.969E-5,6.969E-5,6.969E-5,35.0,H3
algusd,2019-08-12,0.9099799999999999,0.9099799999999999,0.9099799999999999,0.9099799999999999,29.0,H3
algust,2019-08-12,0.7895,0.7895,0.7895,0.7895,551.20918,H3
ampusd,2019-08-12,0.7959,0.7959,0.7959,0.7959,476.04193194,H3
ampust,2019-08-12,0.7999,0.8002,0.8004,0.7999,84.48418690000001,H3
antbtc,2019-08-12,7.022E-5,7.022E-5,7.022E-5,7.022E-5,21.79,H0
anteth,2019-08-12,0.004029,0.003997,0.004041,0.003996,37.92,H0
antusd,2019-08-12,0.6,0.6,0.6,0.6,85.12,H3
asteth,2019-08-12,1.489E-4,1.489E-4,1.489E-4,1.489E-4,185.5,H0
astusd,2019-08-12,0.03472,0.01376,0.06128,0.01376,2074.0,H3
atmbtc,2019-08-12,4.246E-8,4.246E-8,4.246E-8,4.246E-8,301600.0,V3
atmeth,2019-08-12,4.0E-6,4.0E-6,4.0E-6,4.0E-6,5410.0,H3
atmusd,2019-08-12,6.1736E-4,6.1736E-4,6.1736E-4,6.1736E-4,7121.68617126,H0
atobtc,2019-08-12,2.9769E-4,2.9769E-4,2.9769E-4,2.9769E-4,372.27980099999996,H3
atoeth,2019-08-12,0.016013999999999997,0.016013999999999997,0.016013999999999997,0.016013999999999997,46.087232,H3
atousd,2019-08-12,3.3738,3.3738,3.3738,3.3738,2.64645311,V3
aucbtc,2019-08-12,4.56E-7,4.336E-7,4.56E-7,4.336E-7,20350.0,H3
auceth,2019-08-12,3.191E-5,3.191E-5,3.191E-5,3.191E-5,794.7,H0
aucusd,2019-08-12,0.00521,0.00518,0.00521,0.00518,5694.0,V3
avtbtc,2019-08-12,1.085E-5,1.084E-5,1.085E-5,1.084E-5,51.7,H0
avteth,2019-08-12,7.0E-4,7.0E-4,7.0E-4,7.0E-4,40.0,H0
avtusd,2019-08-12,0.15,0.15,0.15,0.15,484.694663,H0
babbtc,2019-08-12,0.028992,0.028992,0.028992,0.028992,0.376,H3
babusd,2019-08-12,330.71,330.71,330.71,330.71,0.131,H3
babust,2019-08-12,332.71,332.71,332.71,332.71,0.96241483,H3
batbtc,2019-08-12,1.765E-5,1.765E-5,1.765E-5,1.765E-5,1416.07071188,H3
bateth,2019-08-12,9.5685E-4,9.5685E-4,9.5685E-4,9.5685E-4,69.42837307,K0
batusd,2019-08-12,0.2026,0.2026,0.2026,0.2026,220.0,H3
bbneth,2019-08-12,1.395E-6,1.395E-6,1.395E-6,1.395E-6,16020.0,K0
bbnusd,2019-08-12,4.0795E-4,4.0795E-4,4.0795E-4,4.0753E-4,24838.21427953,H3
bcibtc,2019-08-12,4.795E-6,4.795E-6,4.795E-6,4.795E-6,70.87,H3
bciusd,2019-08-12,0.0535,0.0535,0.0535,0.0535,100.0,V0
bftbtc,2019-08-12,2.22E-6,2.16E-6,2.22E-6,2.16E-6,3027.5,H3
bfteth,2019-08-12,1.1987E-4,1.1987E-4,1.1999999999999999E-4,1.1987E-4,26034.3548,H3
bftusd,2019-08-12,0.02333,0.02331,0.02333,0.02331,360.8,H0
bntbtc,2019-08-12,4.061E-5,4.061E-5,4.061E-5,4.061E-5,57.8,H3
bnteth,2019-08-12,0.002161,0.002161,0.002203,0.002161,167.6,H3
bntusd,2019-08-12,0.4442,0.4315,0.4442,0.4315,45.54,H3
boxeth,2019-08-12,7.483E-5,7.483E-5,7.483E-5,7.483E-5,1388.0,H3
boxusd,2019-08-12,0.01796,0.01794,0.01796,0.01794,1622.0,H0
bsvbtc,2019-08-12,0.012495000000000001,0.012482,0.012495000000000001,0.012482,1.13384703,H3
bsvusd,2019-08-12,142.78,142.78,142.78,142.78,1.29899265,H3
btceur,2019-08-12,10176.0,10176.0,10176.0,10176.0,0.005,H0
btcgbp,2019-08-12,9450.512745,9450.512745,9450.512745,9450.512745,0.28554,H3
btcjpy,2019-08-12,1202700.0,1202700.0,1202700.0,1202700.0,0.00163367,H0
btcusd,2019-08-12,11401.0,11404.0,11405.0,11401.0,0.085,H0
btcust,2019-08-12,11390.0,11403.0,11403.0,11390.0,1.48353373,H0
btcxch,2019-08-12,11128.0,11128.0,11128.0,11128.0,0.28682,H0
btgbtc,2019-08-12,0.001325,0.001325,0.001325,0.001325,100.0,H3
btgusd,2019-08-12,15.129000000000001,15.129000000000001,15.129000000000001,15.129000000000001,15.587485999999998,H3
bttbtc,2019-08-12,6.0E-8,6.0E-8,6.0E-8,6.0E-8,263744.0,V0
bttusd,2019-08-12,6.8252E-4,6.8238E-4,6.8252E-4,6.8238E-4,266244.87045218,H3
cbtbtc,2019-08-12,6.4E-6,6.25E-6,6.4E-6,6.25E-6,49945.97,H3
cbteth,2019-08-12,2.63E-4,2.63E-4,2.63E-4,2.63E-4,207.8,H0
cbtusd,2019-08-12,0.0796,0.0796,0.0796,0.0796,537.8,H3
clobtc,2019-08-12,1.5E-7,1.5E-7,1.5E-7,1.5E-7,8530.0,H0
clousd,2019-08-12,0.00197,0.00197,0.00197,0.00197,1545.1424710000001,H3
cndbtc,2019-08-12,6.5E-7,6.5E-7,6.5E-7,6.5E-7,75770.0,H3
cndeth,2019-08-12,6.671E-5,3.746E-5,6.671E-5,3.746E-5,519.74,H3
cndusd,2019-08-12,0.00928,0.009113,0.00928,0.009113,1129.0,H3
cnneth,2019-08-12,7.3E-7,7.3E-7,7.3E-7,7.3E-7,59920.93492094,H3
cnnusd,2019-08-12,1.8648E-4,1.8648E-4,1.8648E-4,1.8648E-4,147402.70368566,H3
csxeth,2019-08-12,2.596E-4,2.596E-4,2.596E-4,2.596E-4,93.82,V3
csxusd,2019-08-12,0.05123,0.05123,0.05123,0.05123,72.83,H3
ctxbtc,2019-08-12,1.019E-5,1.019E-5,1.019E-5,1.019E-5,37.35,H3
ctxeth,2019-08-12,5.934E-4,5.934E-4,5.934E-4,5.934E-4,81.76,H3
ctxusd,2019-08-12,0.1288,0.1076,0.1288,0.1076,31.66,H3
dadbtc,2019-08-12,4.89E-6,4.89E-6,4.89E-6,4.89E-6,56.0,H3
dadeth,2019-08-12,2.5E-4,2.5E-4,2.5E-4,2.5E-4,56.0,K0
dadusd,2019-08-12,0.06155,0.06138,0.06159,0.06133,304.3,V0
daibtc,2019-08-12,8.744E-5,8.744E-5,8.744E-5,8.744E-5,19.63741536,H0
daieth,2019-08-12,0.0047297,0.0047297,0.0047297,0.0047297,96.90299999999999,H0
daiusd,2019-08-12,1.0059,1.0070000000000001,1.0070000000000001,1.0059,854.69414664,H3
datbtc,2019-08-12,9.9E-7,9.9E-7,9.9E-7,9.9E-7,6238.3,V3
dateth,2019-08-12,5.506E-5,5.512E-5,5.512E-5,5.506E-5,3585.2679471999995,H0
datusd,2019-08-12,0.010945,0.010945,0.010945,0.010945,559.53056435,H0
dgbbtc,2019-08-12,8.5E-7,8.5E-7,8.5E-7,8.5E-7,23738.48387677,K0
dgbusd,2019-08-12,0.0090892,0.00908,0.0090892,0.00908,711.0672450000001,H0
dgxeth,2019-08-12,0.2287,0.2287,0.2287,0.2287,0.34139266,H3
dgxusd,2019-08-12,48.57,48.57,48.57,48.57,0.64459513,H3
drneth,2019-08-12,3.916E-4,3.916E-4,3.916E-4,3.916E-4,633.7,H3
drnusd,2019-08-12,0.06,0.06,0.06,0.06,118.24876699999999,V3
dshbtc,2019-08-12,0.009169799999999999,0.009169799999999999,0.009169799999999999,0.009169799999999999,0.05,H0
dshusd,2019-08-12,104.84,104.84,104.84,104.84,7.0,H0
dtabtc,2019-08-12,6.29E-8,6.29E-8,6.29E-8,6.29E-8,342300.0,H0
dtaeth,2019-08-12,4.12E-6,4.12E-6,4.12E-6,4.12E-6,8212.0,V3
dtausd,2019-08-12,8.0401E-4,8.01E-4,8.0401E-4,8.01E-4,34155.32527904,H3
dthbtc,2019-08-12,2.139E-7,2.139E-7,2.139E-7,2.139E-7,28950.0,H3
dtheth,2019-08-12,1.366E-5,1.366E-5,1.366E-5,1.366E-5,25940.0,H3
dthusd,2019-08-12,0.002986,0.002967,0.002986,0.002967,2871.0,H3
edobtc,2019-08-12,4.372E-5,4.334E-5,4.372E-5,4.334E-5,49.90000000000001,K0
edoeth,2019-08-12,0.002306,0.002306,0.002306,0.002306,50.0,H3
edousd,2019-08-12,0.49638999999999994,0.49591,0.49638999999999994,0.49591,1665.52508262,H3
elfbtc,2019-08-12,7.68E-6,7.68E-6,7.68E-6,7.68E-6,900.0,H3
elfeth,2019-08-12,4.156E-4,4.127E-4,4.156E-4,4.127E-4,420.5,V3
enjusd,2019-08-12,0.0668,0.0668,0.0668,0.0668,126.0,V3
eosbtc,2019-08-12,3.6248E-4,3.6248E-4,3.6248E-4,3.6248E-4,202.0,V3
elfusd,2019-08-12,0.087859,0.087859,0.087859,0.087859,50.0,H3
enjeth,2019-08-12,3.7986E-4,3.7986E-4,3.7986E-4,3.7986E-4,55.08026569,H3
eosgbp,2019-08-12,3.4306,3.4306,3.4306,3.4306,2.70728324,H3
eosjpy,2019-08-12,435.12000034,435.12000034,435.12000034,435.12000034,1.63633376,H3
eoseth,2019-08-12,0.019568000000000002,0.019568000000000002,0.019568000000000002,0.019568000000000002,20.48838995,V3
eoseur,2019-08-12,3.6867,3.6864,3.6867,3.6864,6.285,H3
eosusd,2019-08-12,4.1349,4.1349,4.1349,4.1349,7.545,H3
eosust,2019-08-12,4.1257,4.1257,4.1257,4.1257,250.0,H3
essbtc,2019-08-12,7.778E-8,7.778E-8,7.778E-8,7.778E-8,4358.0,H3
esseth,2019-08-12,3.558E-6,3.56E-6,3.56E-6,3.558E-6,39450.0,H3
essusd,2019-08-12,0.001208,0.001206,0.001208,0.001206,38020.0,H3
etcbtc,2019-08-12,5.0851E-4,5.0851E-4,5.0851E-4,5.0851E-4,21.68091361,V3
etcusd,2019-08-12,5.7998,5.7998,5.7998,5.7998,57.89540248,V3
ethbtc,2019-08-12,0.01876,0.018547,0.01876,0.018485,3528.16870229,H3
etheur,2019-08-12,188.91,188.75,188.91,188.75,3.2,H0
ethgbp,2019-08-12,174.85,174.85,174.85,174.85,0.03195257,H0
ethjpy,2019-08-12,22295.0,22295.0,22295.0,22295.0,0.10328296,H0
ethusd,2019-08-12,211.60585809999998,211.60585809999998,211.60585809999998,211.60585809999998,0.10328296,H0
ethust,2019-08-12,211.39,211.39,211.39,211.39,5.08778018,H0
etpbtc,2019-08-12,7.621E-5,7.623E-5,7.623E-5,7.621E-5,200.0,H3
etpeth,2019-08-12,0.0041993,0.0041996,0.0041996,0.0041993,23.5313,H3
etpusd,2019-08-12,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,1231.0,H3
euseth,2019-08-12,0.005229,0.005229,0.005229,0.005229,843.1,H0
eususd,2019-08-12,1.117,1.117,1.117,1.117,95.22,H3
euteur,2019-08-12,0.9728,0.9728,0.9728,0.9728,57.25,H3
eutusd,2019-08-12,1.065,1.065,1.065,1.065,30.0,V3
foaeth,2019-08-12,2.513E-4,1.546E-4,2.513E-4,1.546E-4,102.5,V3
foausd,2019-08-12,0.035001,0.035001,0.035001,0.035001,66.0,H0
fsnbtc,2019-08-12,8.304E-5,8.299E-5,8.304E-5,8.299E-5,6.536,H3
fsneth,2019-08-12,0.004602,0.004602,0.004602,0.004602,30.94,H3
fsnusd,2019-08-12,0.8901,0.8824,0.8901,0.8824,19.62,H3
funbtc,2019-08-12,2.0E-7,2.0E-7,2.0E-7,2.0E-7,5799.58587405,H0
funeth,2019-08-12,1.025E-5,1.025E-5,1.025E-5,1.025E-5,4329.07256678,H0
funusd,2019-08-12,0.002528,0.0023,0.002928,0.0023,104514.16294223,H3
gnoeth,2019-08-12,0.083592,0.10319,0.10319,0.083592,1.3695921999999998,H3
gnousd,2019-08-12,18.51,18.02,18.51,18.02,9.87025612,H3
geneth,2019-08-12,3.0384E-4,3.0384E-4,3.0384E-4,3.0384E-4,1641.159826,H3
genusd,2019-08-12,0.0576,0.0576,0.0576,0.0576,858.6,H0
gntbtc,2019-08-12,4.93E-6,4.93E-6,4.93E-6,4.93E-6,203.64724642,H3
gnteth,2019-08-12,2.6569E-4,2.6569E-4,2.6569E-4,2.6569E-4,52.0,H3
gntusd,2019-08-12,0.055999999999999994,0.055999999999999994,0.055999999999999994,0.055999999999999994,256.05535714,H3
goteth,2019-08-12,0.003069,0.003069,0.003069,0.003069,39.51,H3
goteur,2019-08-12,0.43013,0.44581000000000004,0.44581000000000004,0.43013,552.3065079099998,H0
gotusd,2019-08-12,0.48240321,0.5,0.5,0.48240321,800.0,H3
gsdusd,2019-08-12,0.9837,0.9837,0.9837,0.9837,43.72,H3
gtxusd,2019-08-12,0.9821,0.9821,0.9821,0.9821,9.105,H3
gtxust,2019-08-12,0.8136,0.8136,0.8136,0.8136,2.545,H3
hotbtc,2019-08-12,5.615E-7,5.615E-7,5.615E-7,5.615E-7,6450.0,H3
hoteth,2019-08-12,5.243E-5,5.241E-5,5.243E-5,5.241E-5,1205.0,H3
hotusd,2019-08-12,0.008,0.008,0.008,0.008,8467.97012,H3
impeth,2019-08-12,3.549E-5,3.536E-5,3.549E-5,3.536E-5,2734.0,H3
impusd,2019-08-12,0.0059,0.0059,0.0059,0.0059,3600.0,H3
inteth,2019-08-12,1.95E-4,1.95E-4,1.95E-4,1.95E-4,1230.0,H3
intusd,2019-08-12,0.0425,0.042,0.0425,0.042,26481.10459819,H0
iosbtc,2019-08-12,7.898E-7,7.796E-7,7.898E-7,7.796E-7,41780.0,H3
ioseth,2019-08-12,4.79E-5,1.972E-5,4.79E-5,1.972E-5,1497.501,K0
iosusd,2019-08-12,0.00884,0.008843,0.008843,0.00884,1172.0,H3
iotbtc,2019-08-12,2.281E-5,2.281E-5,2.281E-5,2.281E-5,23.0,H0
ioteth,2019-08-12,0.0012259999999999999,0.0012259999999999999,0.0012259999999999999,0.0012259999999999999,340.0,K0
ioteur,2019-08-12,0.23113000000000003,0.2309644,0.23113000000000003,0.2309644,832.7001705800002,H0
iotgbp,2019-08-12,0.21595999999999999,0.21595999999999999,0.21595999999999999,0.21595999999999999,339.0,H0
