filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-04,1.392E-4,1.392E-4,1.392E-4,1.392E-4,261.4,H3
agiusd,2019-08-04,0.031,0.031,0.031032,0.031,5968.026,H0
abseth,2019-08-04,9.362E-5,9.362E-5,9.362E-5,9.362E-5,407.87644175,H3
absusd,2019-08-04,0.018734,0.018734,0.018734,0.018734,166.0,H3
agibtc,2019-08-04,3.66E-6,3.66E-6,3.66E-6,3.66E-6,1373.47363713,H3
aidbtc,2019-08-04,1.399E-6,1.399E-6,1.399E-6,1.399E-6,1107.0,H0
aideth,2019-08-04,6.072E-5,6.055E-5,6.072E-5,6.055E-5,13865.03844488,H3
aidusd,2019-08-04,0.01394,0.01294,0.01394,0.01294,551.1,K0
aiobtc,2019-08-04,7.094E-6,7.094E-6,7.094E-6,7.094E-6,337.6,H0
aioeth,2019-08-04,4.27E-4,4.27E-4,4.27E-4,4.27E-4,220.0,H0
aiousd,2019-08-04,0.09389,0.09352,0.09389,0.09352,202.7,H3
algbtc,2019-08-04,6.459999999999998E-5,6.459999999999998E-5,6.459999999999998E-5,6.459999999999998E-5,684.14787,H3
algusd,2019-08-04,0.9298200000000001,0.9298200000000001,0.9298200000000001,0.9298200000000001,19.084872,H3
algust,2019-08-04,0.70786,0.7048300000000001,0.70786,0.7048300000000001,1108.20853,H0
ampusd,2019-08-04,0.9627,0.9627,0.9627,0.9627,50.0,H0
ampust,2019-08-04,0.9583,0.9577,0.9585,0.9577,149.53629983000005,H0
antbtc,2019-08-04,8.01E-5,8.018E-5,8.018E-5,8.01E-5,68.51,H3
anteth,2019-08-04,0.004153,0.004147,0.004182,0.004146,19.67,H3
antusd,2019-08-04,0.744,0.7444,0.7444,0.744,54.7,K0
asteth,2019-08-04,1.702E-4,1.702E-4,1.702E-4,1.702E-4,525.8,H3
astusd,2019-08-04,0.03663,0.0317,0.04287,0.0317,543.9,K0
atmbtc,2019-08-04,4.0E-8,4.0E-8,4.0E-8,4.0E-8,330000.0,H0
atmeth,2019-08-04,2.509E-6,2.509E-6,2.509E-6,2.509E-6,66580.0,H0
atmusd,2019-08-04,6.757000000000001E-4,6.757000000000001E-4,6.757000000000001E-4,6.757000000000001E-4,39293.542156999996,H3
atobtc,2019-08-04,3.425E-4,3.425E-4,3.425E-4,3.425E-4,41.38,H0
atoeth,2019-08-04,0.016365,0.016365,0.016365,0.016365,52.05696805,H3
atousd,2019-08-04,3.61,3.61,3.61,3.61,5.2296,H0
aucbtc,2019-08-04,5.366E-7,5.089E-7,5.366E-7,5.089E-7,17920.0,K0
auceth,2019-08-04,3.62E-5,3.62E-5,3.62E-5,3.62E-5,567.1,H0
aucusd,2019-08-04,0.005946,0.005926,0.005946,0.005926,8406.0,H0
avtbtc,2019-08-04,1.02E-5,1.02E-5,1.02E-5,1.02E-5,41.92,H3
avteth,2019-08-04,9.1736E-4,9.1736E-4,9.1736E-4,9.1736E-4,94.69450997,H0
avtusd,2019-08-04,0.13707,0.13915,0.13915,0.13707,500.0,H0
babbtc,2019-08-04,0.030670999999999997,0.030670999999999997,0.030670999999999997,0.030670999999999997,0.3382,H3
babusd,2019-08-04,336.03,336.03,336.03,336.03,0.027999999999999997,H0
babust,2019-08-04,336.03,336.09,336.09,336.03,4.65893692,H0
batbtc,2019-08-04,2.237E-5,2.237E-5,2.237E-5,2.237E-5,52.02174989,H0
bateth,2019-08-04,0.0010577,0.0010577,0.0010577,0.0010577,2361.0,H3
batusd,2019-08-04,0.23776,0.23801,0.23801,0.23776,441.17227705,H3
bbneth,2019-08-04,1.316E-6,1.316E-6,1.316E-6,1.316E-6,9238.0,H3
bbnusd,2019-08-04,4.2E-4,4.166E-4,4.2E-4,4.166E-4,71060.0,H3
bcibtc,2019-08-04,5.9E-6,5.9E-6,5.9E-6,5.9E-6,659.080596,H3
