filename,date,open,close,high,low,volume,Empfehlung
agieth,2019-08-07,1.597E-4,1.597E-4,1.597E-4,1.597E-4,376.1,H3
agiusd,2019-08-07,0.03004,0.03,0.03004,0.03,2151.0,H3
abseth,2019-08-07,8.284E-5,8.284E-5,8.284E-5,8.284E-5,166.0,H0
absusd,2019-08-07,0.018438999999999997,0.018438999999999997,0.018438999999999997,0.018438999999999997,166.0,H3
agibtc,2019-08-07,2.54E-6,2.59E-6,2.59E-6,2.54E-6,2024.0,H3
aidbtc,2019-08-07,9.2E-7,9.2E-7,9.2E-7,9.2E-7,3071.2050833,H3
aideth,2019-08-07,4.999E-5,4.999E-5,4.999E-5,4.999E-5,1275.0,H3
aidusd,2019-08-07,0.0138,0.0138,0.0138,0.0138,197.51552795,H0
aiobtc,2019-08-07,5.731E-6,5.711E-6,5.731E-6,5.711E-6,946.9,K0
aioeth,2019-08-07,3.798E-4,3.798E-4,3.798E-4,3.798E-4,309.9,H3
aiousd,2019-08-07,0.084536,0.08315800000000001,0.084536,0.08315800000000001,1705.22900306,H0
algbtc,2019-08-07,5.7700000000000007E-5,5.7700000000000007E-5,5.7700000000000007E-5,5.7700000000000007E-5,49.28386943,H3
algusd,2019-08-07,0.73227,0.73227,0.73227,0.73227,76.48800406,H3
algust,2019-08-07,0.68855,0.68855,0.68855,0.68855,556.99935,H3
ampusd,2019-08-07,0.9001,0.9009,0.9009,0.9001,53.62173241,H3
ampust,2019-08-07,0.9016,0.9034,0.9034,0.9016,766.96088258,H3
antbtc,2019-08-07,6.803E-5,6.794E-5,6.803E-5,6.794E-5,56.32649131,H3
anteth,2019-08-07,0.004107,0.004091,0.004129,0.00409,26.52,H0
antusd,2019-08-07,0.6,0.6,0.6,0.6,71.68,H3
asteth,2019-08-07,1.622E-4,1.622E-4,1.622E-4,1.622E-4,398.2,H3
astusd,2019-08-07,0.03591,0.02497,0.04977,0.02497,1118.0,H3
atmbtc,2019-08-07,4.024E-8,4.024E-8,4.024E-8,4.024E-8,387600.0,H3
atmeth,2019-08-07,2.907E-6,2.907E-6,2.907E-6,2.907E-6,38990.0,H3
atmusd,2019-08-07,6.55E-4,6.55E-4,6.55E-4,6.55E-4,16174.252038999999,V0
atobtc,2019-08-07,2.9679E-4,2.9679E-4,2.9679E-4,2.9679E-4,7.93385808,H3
atoeth,2019-08-07,0.015912,0.015912,0.015912,0.015912,80.0,H3
atousd,2019-08-07,3.5001,3.5001,3.5001,3.5001,105.940495,H3
aucbtc,2019-08-07,5.388E-7,4.921E-7,5.388E-7,4.921E-7,22750.0,H3
auceth,2019-08-07,3.459E-5,3.459E-5,3.459E-5,3.459E-5,652.5,H3
aucusd,2019-08-07,0.005913,0.005157,0.005913,0.005157,27770.0,H0
avtbtc,2019-08-07,1.021E-5,1.02E-5,1.021E-5,1.02E-5,280.4,H0
avteth,2019-08-07,7.283E-4,7.283E-4,7.283E-4,7.283E-4,166.5,H3
avtusd,2019-08-07,0.1244,0.1256,0.1256,0.1244,369.1,K0
babbtc,2019-08-07,0.028248000000000002,0.028248000000000002,0.028248000000000002,0.028248000000000002,11.61319393,H3
babusd,2019-08-07,339.11,339.11,339.11,339.11,0.55,H3
babust,2019-08-07,339.84,339.84,339.84,339.84,4.57786325,H3
batbtc,2019-08-07,1.862E-5,1.862E-5,1.862E-5,1.862E-5,1283.77,V0
bateth,2019-08-07,9.7589E-4,9.7589E-4,9.7589E-4,9.7589E-4,92.92141206,K0
batusd,2019-08-07,0.21395999999999998,0.22011,0.22011,0.21395999999999998,20.3350637,H3
bbneth,2019-08-07,1.345E-6,1.345E-6,1.345E-6,1.345E-6,11780.0,H3
bbnusd,2019-08-07,5.9629E-4,5.9629E-4,5.9629E-4,5.9629E-4,10000.0,H3
bcibtc,2019-08-07,4.5E-6,4.5E-6,4.5E-6,4.5E-6,99.946967,H0
bciusd,2019-08-07,0.055402999999999994,0.055402999999999994,0.055402999999999994,0.055402999999999994,56.20852668,H3
bftbtc,2019-08-07,2.11E-6,2.11E-6,2.11E-6,2.11E-6,2362.03361646,K0
bfteth,2019-08-07,1.238E-4,1.239E-4,1.239E-4,1.238E-4,5314.0,H3
bftusd,2019-08-07,0.02622,0.02621,0.02622,0.02621,473.0,K0
bntbtc,2019-08-07,4.214E-5,4.214E-5,4.214E-5,4.214E-5,96.22,H3
bnteth,2019-08-07,0.002117,0.002117,0.002124,0.002117,31.21,H3
bntusd,2019-08-07,0.4589,0.4577,0.4589,0.4577,15.13,H3
boxeth,2019-08-07,7.8E-5,7.8E-5,7.8E-5,7.8E-5,2346.48981533,H3
boxusd,2019-08-07,0.01802,0.018,0.01802,0.018,443.7,H3
bsvbtc,2019-08-07,0.012286,0.012282,0.012286,0.012282,17.01736124,H3
bsvusd,2019-08-07,147.21,146.87,147.21,146.87,200.0,H3
btceur,2019-08-07,10699.0,10701.0,10701.0,10699.0,0.015,H3
