filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-11-01,734.6,734.6,734.6,734.6,1.65427488,H0
rrtusd,2016-11-01,0.06997,0.06997,0.06997,0.06997,266.7021,H0
ethbtc,2016-11-01,0.014787,0.014774,0.014787,0.014772,2.21539896,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-11-01,10.831,10.831,10.831,10.831,1.14045,H0
zecusd,2016-11-01,1350.0,1350.0,1350.0,1350.0,0.009999999999999998,H0
rrtbtc,2016-11-01,8.87E-5,8.87E-5,8.87E-5,8.87E-5,13.89020332,H0
zecbtc,2016-11-01,1.8113,1.8113,1.8113,1.8113,0.03166234,H0
ltcbtc,2016-11-01,0.00563,0.00563,0.00563,0.00563,21.6886,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-11-01,0.8879799999999999,0.8879799999999999,0.8879799999999999,0.8879799999999999,86.77565,H0
ltcusd,2016-11-01,4.11,4.11,4.11,4.11,5.0,H0
etcbtc,2016-11-01,0.001212,0.001212,0.001212,0.001212,10.29981824,H0
