filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-06,757.36,757.36,757.36,757.36,0.0500691,V2
rrtusd,2016-12-06,0.05112,0.05112,0.05112,0.05112,0.72083352,H0
ethbtc,2016-12-06,0.010320000000000001,0.010320000000000001,0.010320000000000001,0.010320000000000001,2.30118286,K1
xmrusd,2016-12-06,7.3231,7.3231,7.3231,7.3231,93.25007788,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-06,7.7591,7.7589999999999995,7.7591,7.7589999999999995,147.45496799999998,H0
zecusd,2016-12-06,47.785,47.785,47.785,47.785,0.01020631,H0
rrtbtc,2016-12-06,6.689E-5,6.689E-5,6.689E-5,6.689E-5,0.88264449,H0
zecbtc,2016-12-06,0.0637,0.0637,0.0637,0.0637,0.03006961,H0
ltcbtc,2016-12-06,0.0046170000000000004,0.0046159999999999994,0.0046170000000000004,0.0046159999999999994,8.45,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-06,0.00993,0.00993,0.00993,0.00993,4.998,H0
etcusd,2016-12-06,0.78,0.78,0.78,0.78,451.4671,H0
ltcusd,2016-12-06,3.52,3.52,3.52,3.52,23.317185000000002,H0
etcbtc,2016-12-06,0.0010314,0.0010314999999999999,0.0010314999999999999,0.0010314,150.0,H0
