filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-26,906.4,906.4,906.4,906.4,1.4613,V2
rrtusd,2016-12-26,0.053466,0.053466,0.053466,0.053466,0.17958548,V2
ethbtc,2016-12-26,0.008053,0.008053,0.008053,0.008053,6.08172861,H0
xmrusd,2016-12-26,10.25,10.25,10.25,10.25,246.95121952,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-26,7.2589999999999995,7.2589999999999995,7.2589999999999995,7.2589999999999995,2.77604822,H0
zecusd,2016-12-26,42.574,42.574,42.574,42.574,0.01352704,H0
rrtbtc,2016-12-26,6.1709E-5,6.182E-5,6.182E-5,6.1709E-5,12193.0,V2
zecbtc,2016-12-26,0.048,0.048,0.048,0.048,0.00303007,H0
ltcbtc,2016-12-26,0.004719,0.00472,0.00472,0.004719,6.777574,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-26,0.0113,0.0113,0.0113,0.0113,55.23190000000001,H0
etcusd,2016-12-26,1.0375,1.0375,1.0375,1.0375,291.3827,H0
ltcusd,2016-12-26,4.257,4.257,4.257,4.257,9.83924,V2
etcbtc,2016-12-26,0.00115,0.00115,0.00115,0.00115,3.44,H0
