filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-03-08,1148.6,1150.0,1150.0,1148.5,32.863585,H0
rrtusd,2017-03-08,0.13239,0.13239,0.13239,0.13239,0.1,H0
ethbtc,2017-03-08,0.014419,0.014419,0.014419,0.014419,1.0,K1
dshbtc,2017-03-08,0.03673,0.03673,0.03673,0.03673,12.279183,H0
xmrusd,2017-03-08,12.51,12.51,12.51,12.51,10.895380000000001,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-03-08,16.511,16.511,16.511,16.511,23.879487,K1
zecusd,2017-03-08,35.363,35.363,35.363,35.363,0.05098373,H0
rrtbtc,2017-03-08,1.3898E-4,1.3898E-4,1.3898E-4,1.3898E-4,1.8000000000000005,H0
zecbtc,2017-03-08,0.0309,0.0309,0.0309,0.0309,0.93814,H0
ltcbtc,2017-03-08,0.0033341,0.0033341,0.0033341,0.0033341,17.16075975,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-03-08,42.5,42.5,42.5,42.5,5.97,H0
xmrbtc,2017-03-08,0.010894,0.010894,0.010894,0.010894,8.081902000000001,H0
etcusd,2017-03-08,1.2823,1.2801,1.2823,1.2801,250.0,H0
ltcusd,2017-03-08,3.8616,3.8878,3.8882,3.8568,917.92768829,H0
etcbtc,2017-03-08,0.001112,0.001112,0.001112,0.001112,1193.776556,H0
