filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-25,893.35,893.35,893.35,893.35,0.094981,H0
rrtusd,2017-01-25,0.053693,0.053693,0.053693,0.053693,1.0,H0
ethbtc,2017-01-25,0.011698,0.011698,0.011698,0.011698,6.7494309999999995,V2
xmrusd,2017-01-25,11.764000000000001,11.764000000000001,11.764000000000001,11.764000000000001,5.08178,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-25,10.494000000000002,10.494000000000002,10.494000000000002,10.494000000000002,27.8871,H0
zecusd,2017-01-25,39.531,39.531,39.531,39.531,0.19343,H0
rrtbtc,2017-01-25,5.67E-5,5.67E-5,5.67E-5,5.67E-5,2588.95023227,V2
zecbtc,2017-01-25,0.044653,0.044653,0.044653,0.044653,0.156704,K1
ltcbtc,2017-01-25,0.00412,0.00412,0.00412,0.00412,32.504127000000004,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-25,0.013155000000000002,0.013155000000000002,0.013155000000000002,0.013155000000000002,0.2,V2
etcusd,2017-01-25,1.2798,1.2798,1.2798,1.2798,1.0,H0
ltcusd,2017-01-25,3.69,3.69,3.69,3.69,24.48094,K1
etcbtc,2017-01-25,0.0014298,0.0014298,0.0014298,0.0014298,4.46392,H0
