filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-14,774.49,774.49,774.49,774.49,3.664888360000001,H0
rrtusd,2016-12-14,0.0505,0.0505,0.0505,0.0505,125.9598,H0
ethbtc,2016-12-14,0.010598999999999999,0.010598999999999999,0.010598999999999999,0.010598999999999999,4.46272044,H0
xmrusd,2016-12-14,8.4528,8.4528,8.4528,8.4528,0.22259707,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-14,8.23,8.23,8.23,8.23,53.710846999999994,H0
zecusd,2016-12-14,43.479,43.479,43.479,43.479,0.01060164,H0
zecbtc,2016-12-14,0.057102999999999994,0.057102999999999994,0.057102999999999994,0.057102999999999994,0.70180105,H0
ltcbtc,2016-12-14,0.0046412,0.0046412,0.0046412,0.0046412,0.8848,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-14,0.010875,0.010875,0.010875,0.010875,0.22568289999999996,H0
etcusd,2016-12-14,0.9899899999999999,0.9899899999999999,0.9899899999999999,0.9899899999999999,1.299827,V2
ltcusd,2016-12-14,3.6021,3.6021,3.6021,3.6021,100.0,H0
etcbtc,2016-12-14,0.0012680999999999999,0.001268,0.0012680999999999999,0.001268,3.62441222,V2
