filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-11-03,691.11,692.51,693.54,690.01,186.43850413,H0
rrtusd,2016-11-03,0.06498999999999999,0.06498999999999999,0.06498999999999999,0.06498999999999999,247.18325742,H0
ethbtc,2016-11-03,0.015679,0.015679,0.015679,0.015679,6.205203,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-11-03,10.86,10.86,10.86,10.86,61.99572041,K1
zecusd,2016-11-03,993.4,993.4,993.4,993.4,1.2485E-4,H0
rrtbtc,2016-11-03,9.696E-5,9.696E-5,9.696E-5,9.696E-5,0.15489999,H0
zecbtc,2016-11-03,1.2671,1.2671,1.2671,1.2671,0.0099404,H0
ltcbtc,2016-11-03,0.0055941,0.0055941,0.0055941,0.0055941,5.836124,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-11-03,0.89559,0.89559,0.89559,0.89559,0.1,H0
ltcusd,2016-11-03,3.883,3.8601,3.883,3.8601,2.08696589,H0
etcbtc,2016-11-03,0.001299,0.001297,0.001299,0.001297,23.218000000000004,H0
