filename,date,open,close,high,low,volume,PPO_RESULT
sngeth,2019-11-25,5.09E-5,5.09E-5,5.09E-5,5.09E-5,2329.0,H0
vldeth,2019-11-25,1.345E-5,1.495E-5,1.495E-5,1.345E-5,34260.15,H0
mitusd,2019-11-25,0.01096,0.01101,0.01101,0.01096,2746.0,V2
essbtc,2019-11-25,1.194E-7,1.057E-7,1.194E-7,1.023E-7,444400.0,H0
ethbtc,2019-11-25,0.02027,0.020549,0.021094,0.020147,12874.00738939,H0
onlusd,2019-11-25,0.01103,0.0248,0.02507,0.01076,2391.0,H0
funusd,2019-11-25,0.00279,0.00294,0.00298,0.00261,1851379.88268878,V2
foaeth,2019-11-25,2.352E-4,2.221E-4,3.415E-4,2.148E-4,7867.0,H0
uskusd,2019-11-25,0.9104,0.9163,0.9163,0.9104,6.52,V2
stjeth,2019-11-25,8.2677E-4,8.2677E-4,8.2677E-4,8.2677E-4,24.19052457,H0
dtaeth,2019-11-25,1.78E-6,1.78E-6,1.78E-6,1.78E-6,83830.61554007,H0
uosbtc,2019-11-25,4.22E-6,3.74E-6,4.44E-6,3.58E-6,538329.27973017,H0
neobtc,2019-11-25,0.0012957,0.0012801,0.0013231,0.0012704,7565.98327576,H0
leoust,2019-11-25,0.92182,0.91715,0.932,0.9,152502.52875494,V2
trxbtc,2019-11-25,2.0E-6,2.01E-6,2.05E-6,1.98E-6,668779.82060863,H0
fttusd,2019-11-25,1.4082,1.4147,1.4279,1.4082,28095.79773252,K1
vldusd,2019-11-25,0.0019214,0.0020461,0.0020461,0.0019214,5615.44,K1
mgousd,2019-11-25,0.011688,0.012,0.012,0.0091058,198413.87339284,V2
