filename	date	open	close	high	low	volume	PPO_RESULT
abseth	2018-08-31	7.213e-05	7.213e-05	7.213e-05	7.213e-05	1000.249993	H0
absusd	2018-08-31	0.020638	0.020638	0.020638	0.020638	1730.66748452	V3
aidbtc	2018-08-31	1.107e-05	1.107e-05	1.107e-05	1.107e-05	8140.64482259	H0
aidusd	2018-08-31	0.074999	0.075	0.075	0.074999	2437.69152781	H0
aiobtc	2018-08-31	6.333e-05	6.333e-05	6.333e-05	6.333e-05	99.8	H0
aioeth	2018-08-31	0.002001	0.002001	0.002001	0.002001	63.59323729	H0
aiousd	2018-08-31	0.6509999999999999	0.6509999999999999	0.6509999999999999	0.6509999999999999	91.64320728	H3
antbtc	2018-08-31	0.00012629999999999998	0.00012629999999999998	0.00012629999999999998	0.00012629999999999998	35.0	H0
atmbtc	2018-08-31	1.61e-06	1.54e-06	1.61e-06	1.54e-06	6259.68849113	K1
atmeth	2018-08-31	4.044e-05	4.044e-05	4.044e-05	4.044e-05	898.7999999	H0
atmusd	2018-08-31	0.011000000000000001	0.011000000000000001	0.011000000000000001	0.011000000000000001	998.0	H0
auceth	2018-08-31	0.00024552	0.00024552	0.00024552	0.00024552	1347.77435646	K1
aucusd	2018-08-31	0.069969	0.07	0.07	0.069969	5020.0	H0
avtbtc	2018-08-31	6.895e-05	6.895e-05	6.895e-05	6.895e-05	538.96525261	H0
avteth	2018-08-31	0.0017399999999999998	0.0017399999999999998	0.0017399999999999998	0.0017399999999999998	392.98033948	H0
avtusd	2018-08-31	0.539	0.539	0.539	0.539	40.0	H0
batbtc	2018-08-31	3.103e-05	3.103e-05	3.103e-05	3.103e-05	1567.0	V3
bateth	2018-08-31	0.00077334	0.00077334	0.00077334	0.00077334	55.0	V0
batusd	2018-08-31	0.2188	0.2188	0.2188	0.2188	495.0	H0
bbnusd	2018-08-31	0.012399	0.012399	0.012399	0.012399	4024.88	H0
bciusd	2018-08-31	1.4497	1.4498	1.4498	1.4497	42.23950708	H0
bftbtc	2018-08-31	6.97e-06	6.97e-06	6.97e-06	6.97e-06	694.58704791	H0
bfteth	2018-08-31	0.00017318	0.00017318	0.00017318	0.00017318	499.0	K3
bftusd	2018-08-31	0.05	0.05	0.05	0.05	2734.83	H0
bntbtc	2018-08-31	0.00020749	0.00020749	0.00020749	0.00020749	57.88	V2
