filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-04,614.52,614.52,614.52,614.52,0.129,H0
ethbtc,2016-09-04,0.019139,0.019190000000000002,0.019231,0.019007,3000.0,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-04,11.737,11.737,11.737,11.737,69.13530264999999,V2
ltcbtc,2016-09-04,0.00658,0.006520300000000001,0.00658,0.006520300000000001,485.1957192,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-04,1.4768,1.4776,1.4776,1.472,548.8412,K1
ltcusd,2016-09-04,4.0101,4.0101,4.0227,4.0101,985.1,H0
etcbtc,2016-09-04,0.0023849,0.002395,0.0024,0.0023849,17468.966133500002,H0
