filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-02-18,1059.8,1059.7,1059.8,1059.7,2.0,H0
rrtusd,2017-02-18,0.15544000000000002,0.15544000000000002,0.15544000000000002,0.15544000000000002,231.11291494,K1
ethbtc,2017-02-18,0.012154,0.01215,0.012159999999999999,0.01215,914.03550818,H0
xmrusd,2017-02-18,13.37,13.37,13.37,13.37,0.47624895,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-02-18,12.793,12.793,12.793,12.793,9.9087,H0
zecusd,2017-02-18,30.763,30.763,30.763,30.763,0.94490145,H0
rrtbtc,2017-02-18,1.4016E-4,1.4016E-4,1.4016E-4,1.4016E-4,14.68765751,K1
zecbtc,2017-02-18,0.02905,0.02905,0.02905,0.02905,1.29613674,V2
ltcbtc,2017-02-18,0.0035903,0.0035903,0.0035903,0.0035903,0.1098859,V2
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-02-18,0.012648000000000001,0.012647,0.012648000000000001,0.012647,77.23042577000002,H0
etcusd,2017-02-18,1.222,1.222,1.222,1.222,24.767908,H0
ltcusd,2017-02-18,3.8139,3.8139,3.8139,3.8139,15.925692999999999,H0
etcbtc,2017-02-18,0.0011523,0.0011523,0.0011523,0.0011523,505.801732,H0
