filename	date	open	close	high	low	volume	PPO_RESULT
abseth	2019-05-28	8.145e-05	8.145e-05	8.145e-05	8.145e-05	1063.8	H0
agibtc	2019-05-28	5.47e-06	5.2e-06	5.47e-06	5.2e-06	3741.51081074	V3
agieth	2019-05-28	0.00018149	0.00018149	0.00018149	0.00018149	5611.63034135	H0
agiusd	2019-05-28	0.049907	0.049907	0.049907	0.049907	266.8583	V0
aidbtc	2019-05-28	5.92e-06	5.92e-06	5.92e-06	5.92e-06	194.21871622	H0
aidusd	2019-05-28	0.050013	0.05	0.050013	0.05	3500.50889696	V2
aiobtc	2019-05-28	2.246e-05	2.246e-05	2.246e-05	2.246e-05	221.85723069	V3
aiousd	2019-05-28	0.19751	0.19751	0.19751	0.19751	427.46211000000005	K2
antbtc	2019-05-28	8.32e-05	8.32e-05	8.32e-05	8.32e-05	45.29483118	H0
antusd	2019-05-28	0.6051	0.6051	0.6051	0.6051	45.29483118	V2
asteth	2019-05-28	0.0003	0.0003	0.0003	0.0003	10.0	H0
astusd	2019-05-28	0.060001	0.06	0.060001	0.06	444.54509851	H0
atmbtc	2019-05-28	8e-08	8e-08	8e-08	8e-08	8419.128	H0
atmusd	2019-05-28	0.00093105	0.00093105	0.00093105	0.00093105	6126.49897895	H3
atobtc	2019-05-28	0.0005549999999999999	0.0005549999999999999	0.0005549999999999999	0.0005549999999999999	23.0	H0
atoeth	2019-05-28	0.017315	0.017315	0.017315	0.017315	0.9579544	H0
atousd	2019-05-28	4.7983	4.7983	4.7983	4.7983	3.65023127	H0
aucbtc	2019-05-28	1.7e-06	1.7e-06	1.7e-06	1.7e-06	272.0	V2
auceth	2019-05-28	3.943e-05	3.943e-05	3.943e-05	3.943e-05	2516.469	V3
aucusd	2019-05-28	0.011995	0.011995	0.011995	0.011995	704.19989723	H0
avtbtc	2019-05-28	1.913e-05	1.913e-05	1.913e-05	1.913e-05	24.0	H0
avteth	2019-05-28	0.00061635	0.00061635	0.00061635	0.00061635	91.26360271	H0
avtusd	2019-05-28	0.1681	0.1681	0.1681	0.1681	100.0	V0
babbtc	2019-05-28	0.049689	0.049687	0.049689	0.049687	1.04	V0
babusd	2019-05-28	434.9	434.9	434.9	434.9	0.69788065	H3
babust	2019-05-28	426.67	426.67	426.67	426.67	2.08887	H3
batbtc	2019-05-28	4.23e-05	4.229e-05	4.23e-05	4.229e-05	1419.04019871	H0
bateth	2019-05-28	0.0013629000000000002	0.0013629000000000002	0.0013629000000000002	0.0013629000000000002	88.86629349	K1
