filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-14,815.6,815.3,815.6,815.3,0.26634800000000003,H0
rrtusd,2017-01-14,0.0451,0.0451,0.0451,0.0451,34.28166916,V2
ethbtc,2017-01-14,0.01184,0.01184,0.01184,0.01184,153.5867576,H0
xmrusd,2017-01-14,11.1,11.1,11.1,11.1,5.510431,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-14,9.679,9.679,9.679,9.679,0.1,H0
zecusd,2017-01-14,43.225,43.225,43.225,43.225,0.01133046,H0
rrtbtc,2017-01-14,5.389E-5,5.389E-5,5.389E-5,5.389E-5,42.4886,K1
zecbtc,2017-01-14,0.053753999999999996,0.053753999999999996,0.053753999999999996,0.053753999999999996,1.87436705,H0
ltcbtc,2017-01-14,0.0048,0.0048,0.0048,0.0048,9.76168691,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-14,0.013574000000000001,0.013574000000000001,0.013574000000000001,0.013574000000000001,1.9152220000000002,H0
etcusd,2017-01-14,1.1978,1.1978,1.1978,1.1978,1.0,H0
ltcusd,2017-01-14,3.9466,3.9466,3.9466,3.9466,0.75,H0
etcbtc,2017-01-14,0.0014730000000000001,0.0014732999999999999,0.0014732999999999999,0.0014730000000000001,106.7782,V2
