filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-09,626.23,626.25,626.3,626.23,1.31621898,H0
ethbtc,2016-09-09,0.018721,0.018722,0.018732,0.01872,156.66140074,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-09,11.72,11.72,11.72,11.72,12.750214999999999,H0
ltcbtc,2016-09-09,0.00636,0.006362,0.006363000000000001,0.006359,32.00726968,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-09,1.4011,1.4011,1.4011,1.4011,73.0,H0
ltcusd,2016-09-09,3.9789,3.9789,3.9789,3.9789,10.30273905,H0
etcbtc,2016-09-09,0.0022389,0.0022389,0.0022389,0.0022389,0.158,H0
