filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-10-29,714.51,714.51,714.51,714.51,24.016679680000006,H0
rrtusd,2016-10-29,0.07055,0.07055,0.07055,0.07055,119.76,H0
ethbtc,2016-10-29,0.014615000000000001,0.014615000000000001,0.014615000000000001,0.014615000000000001,14.952039000000001,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-10-29,10.375,10.375,10.375,10.375,0.1,K1
zecusd,2016-10-29,3591.3,3591.3,3591.3,3591.3,0.0026,H0
rrtbtc,2016-10-29,1.004E-4,1.004E-4,1.004E-4,1.004E-4,3313.750400000001,H0
zecbtc,2016-10-29,2.5,2.5,2.5,2.5,0.00607812,H0
ltcbtc,2016-10-29,0.0056742,0.0056742,0.0056742,0.0056742,2.00075369,K1
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-10-29,0.8901,0.8901,0.8901,0.8901,982.97,H0
ltcusd,2016-10-29,4.0898,4.0898,4.0898,4.0898,5.1321,K1
etcbtc,2016-10-29,0.0012471,0.0012471,0.0012471,0.0012471,131.486704,H0
