filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-07,619.75,619.75,619.75,619.75,0.07180598,H0
ethbtc,2016-09-07,0.018827,0.018827,0.018827,0.018827,3.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-07,11.610999999999999,11.610999999999999,11.610999999999999,11.610999999999999,0.855,H0
ltcbtc,2016-09-07,0.006459,0.006459,0.006459,0.006459,26.32,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-07,1.4876,1.4876,1.4876,1.4876,15.22241399,H0
ltcusd,2016-09-07,4.0051,4.0051,4.0051,4.0051,6.040911,H0
etcbtc,2016-09-07,0.0024100000000000002,0.0024100000000000002,0.0024100000000000002,0.0024100000000000002,664.119511,H0
