filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-06-25,2477.7,2483.3,2483.3,2477.7,14.59981771,H0
btceur,2017-06-25,2214.0,2216.8,2216.8,2214.0,2.59326293,H0
xrpbtc,2017-06-25,1.034E-4,1.034E-4,1.034E-4,1.034E-4,47.854932299999994,V2
rrtusd,2017-06-25,0.077956,0.077956,0.077956,0.077956,33.42753409,K1
ethbtc,2017-06-25,0.11145,0.11095,0.11145,0.11095,105.89519486000002,H0
iotbtc,2017-06-25,1.875E-4,1.8759999999999998E-4,1.8759999999999998E-4,1.8738E-4,10000.0,H0
dshbtc,2017-06-25,0.06668500000000001,0.066688,0.066688,0.06668500000000001,14.0265155,H0
xrpusd,2017-06-25,0.255,0.255,0.255,0.255,0.18270196,H0
xmrusd,2017-06-25,44.693999999999996,44.693999999999996,44.693999999999996,44.693999999999996,9.874783,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-06-25,276.0,277.0,277.0,275.95,312.26860180999995,V2
zecusd,2017-06-25,315.91,315.91,315.91,315.91,0.1,H0
rrtbtc,2017-06-25,3.197E-5,3.2E-5,3.2E-5,3.197E-5,1650.2309878499998,K1
zecbtc,2017-06-25,0.12627,0.1277,0.1277,0.12557000000000001,126.949797,H0
iotusd,2017-06-25,0.46528,0.46528,0.46528,0.46528,0.1,V2
ltcbtc,2017-06-25,0.016234000000000002,0.016231,0.01624,0.016231,7.315067929999999,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-06-25,165.35,165.32,165.35,165.28,42.68358176,H0
xmrbtc,2017-06-25,0.018106,0.018067,0.018106,0.018067,50.0,H0
etcusd,2017-06-25,18.399,18.401,18.401,18.399,7.5154432,H0
ltcusd,2017-06-25,40.214,40.158,40.214,40.158,20.87122966,H0
etcbtc,2017-06-25,0.0074479,0.007448100000000001,0.0074482,0.0074438,147.06856542000003,H0
