filename,date,open,close,high,low,volume,PPO_RESULT
sngeth,2019-12-21,5.363E-5,4.733E-5,5.363E-5,4.733E-5,4554.0,V2
vldeth,2019-12-21,2.849E-5,2.97E-5,2.97E-5,2.849E-5,238932.16,H0
mitusd,2019-12-21,0.009467,0.00935,0.009514,0.009303,4620.0,H0
essbtc,2019-12-21,6.364E-8,7.818E-8,8.0E-8,6.182E-8,768300.0,H0
ethbtc,2019-12-21,0.017846,0.017789,0.017876,0.017736,3215.0282505,H0
onlusd,2019-12-21,0.01216,0.01216,0.01216,0.01216,861.8,V2
funusd,2019-12-21,0.00333,0.0032301,0.00333,0.0032301,416015.34490227,H0
foaeth,2019-12-21,1.596E-4,1.521E-4,1.64E-4,1.461E-4,1985.0,H0
uskusd,2019-12-21,0.83884,0.83884,0.83884,0.83884,6.0,H0
stjeth,2019-12-21,8.089E-4,8.083E-4,8.105E-4,8.066E-4,300.2,H0
dtaeth,2019-12-21,1.99E-6,2.0E-6,2.0E-6,1.99E-6,92528.60533527,V2
uosbtc,2019-12-21,7.8E-6,7.11E-6,7.82E-6,7.1E-6,455965.74580866,H0
neobtc,2019-12-21,0.0011964,0.0011863,0.0011964,0.0011863,378.742733,H0
leoust,2019-12-21,0.84689,0.8395,0.85343,0.83117,98332.33858475,H0
trxbtc,2019-12-21,1.85E-6,1.89E-6,1.89E-6,1.85E-6,266351.83441696,V2
fttusd,2019-12-21,2.1537,2.1537,2.1537,2.1537,103.14,H0
vldusd,2019-12-21,0.003666,0.003669,0.003669,0.003601,20240.0,H0
mgousd,2019-12-21,0.009325,0.009025,0.009325,0.009025,3324.0,V2
