filename	date	open	close	high	low	volume	PPO_RESULT
aidbtc	2018-02-15	3.3e-05	3.3e-05	3.3e-05	3.3e-05	5000.0	H0
aideth	2018-02-15	0.00035432	0.0003543	0.00035432	0.0003543	5000.0	H0
aidusd	2018-02-15	0.33399999999999996	0.33418000000000003	0.33418000000000003	0.33399999999999996	4209.93617	H0
avtbtc	2018-02-15	0.0002355	0.00023305	0.0002355	0.00023305	27.7045724	H0
avteth	2018-02-15	0.0025504	0.0025504	0.0025504	0.0025504	49.8186	K1
avtusd	2018-02-15	2.3524	2.3524	2.3524	2.3524	19.96	H0
batbtc	2018-02-15	4.121e-05	4.121e-05	4.121e-05	4.121e-05	236.27216088	H0
bateth	2018-02-15	0.0004527	0.0004527	0.0004527	0.0004527	101.0	K1
batusd	2018-02-15	0.4121	0.4121	0.4121	0.4121	49.93	K1
btceur	2018-02-15	8016.4	7992.0	8024.959395	7992.0	6.35322125	H0
btcusd	2018-02-15	10040.0	9996.0	10040.0	9990.2	203.08995199	H0
btgbtc	2018-02-15	0.012928	0.012928	0.012928	0.012928	0.76561499	H0
btgusd	2018-02-15	130.5	130.4	130.5	130.08	437.92432403	H0
datbtc	2018-02-15	1.153e-05	1.167e-05	1.167e-05	1.152e-05	2197.9337351100007	K1
dateth	2018-02-15	0.000125	0.000125	0.000125	0.000125	2472.0	H0
datusd	2018-02-15	0.1161	0.1161	0.1161	0.1161	250.0	K1
dshbtc	2018-02-15	0.06935	0.06932	0.06936	0.06932	29.99331725	V2
dshusd	2018-02-15	697.1	696.4	697.2	696.4	32.67550004	H0
edobtc	2018-02-15	0.00026644	0.00026644	0.00026644	0.00026644	10.0	H0
edoeth	2018-02-15	0.0029055	0.0029055	0.0029055	0.0029055	60.6	H0
edousd	2018-02-15	2.6905	2.6903	2.6905	2.6903	10.0	H0
elfbtc	2018-02-15	0.0001419	0.0001419	0.0001419	0.0001419	138.49894291	H0
elfeth	2018-02-15	0.0014762	0.0014762	0.0014762	0.0014762	68.14635	H0
elfusd	2018-02-15	1.4117	1.436	1.436	1.4117	921.00507818	H0
eosbtc	2018-02-15	0.00098301	0.00098301	0.00098301	0.00098024	99.34	H0
eoseth	2018-02-15	0.01065	0.01065	0.01065	0.01065	0.02150218	H0
eosusd	2018-02-15	9.874	9.831	9.8844	9.831	7409.50165279	H0
etcbtc	2018-02-15	0.0033619	0.0033759999999999997	0.0033770000000000002	0.0033619	227.60287492	H3
etcusd	2018-02-15	33.78	33.672	33.78	33.666	222.53423221	H0
ethbtc	2018-02-15	0.092226	0.09235	0.09235	0.092226	73.78554302	V2
ethusd	2018-02-15	927.75	925.02	927.75	925.01	209.27741609	K0
etpbtc	2018-02-15	0.00018848	0.00018848	0.00018848	0.00018848	5.66e-06	K1
etpeth	2018-02-15	0.0020497	0.0020497	0.0020497	0.0020497	290.37205887	K1
etpusd	2018-02-15	1.9095	1.9095	1.9095	1.9095	17.89760404	K1
funbtc	2018-02-15	5.7000000000000005e-06	5.7000000000000005e-06	5.7000000000000005e-06	5.7000000000000005e-06	2645.0	H0
funeth	2018-02-15	6.22e-05	6.21e-05	6.22e-05	6.2e-05	12978.0	H0
funusd	2018-02-15	0.0574	0.0574	0.0574	0.0574	1143.0	K1
gntbtc	2018-02-15	4.318e-05	4.318e-05	4.318e-05	4.318e-05	60.0	H0
gnteth	2018-02-15	0.00046491	0.00046491	0.00046491	0.00046491	520.97638915	H0
gntusd	2018-02-15	0.4317	0.4317	0.4317	0.4317	6642.0260650599985	H0
iotbtc	2018-02-15	0.00020995	0.00020992	0.00020997	0.00020985	3839.92219437	H0
ioteth	2018-02-15	0.0022796999999999995	0.0022796999999999995	0.0022796999999999995	0.0022796999999999995	125.23164991	H0
ioteur	2018-02-15	1.6855	1.6816	1.6855	1.6816	714.52471361	H0
iotusd	2018-02-15	2.10767328	2.1	2.10767328	2.1	3840.26512766	H0
ltcbtc	2018-02-15	0.022074	0.022090000000000002	0.022090000000000002	0.022047	4.00297268	H3
ltcusd	2018-02-15	222.2	220.47	222.2	220.45	501.42582689999995	K1
mnabtc	2018-02-15	1.345e-05	1.345e-05	1.345e-05	1.345e-05	5888.219053	H3
mnaeth	2018-02-15	0.000145	0.000145	0.000145	0.000145	170.47976798	H3
mnausd	2018-02-15	0.1343	0.1333	0.1343	0.1333	1147.3	H0
neobtc	2018-02-15	0.012084000000000001	0.012093000000000001	0.012093000000000001	0.012084000000000001	2.031	H0
neoeth	2018-02-15	0.13122	0.13122	0.13122	0.13122	0.00038604	K2
neousd	2018-02-15	121.46	120.95	121.46	120.95	64.80203678000001	K1
omgbtc	2018-02-15	0.0016434999999999998	0.001643	0.0016434999999999998	0.0016346	93.19478019	H3
omgeth	2018-02-15	0.017819	0.017819	0.017819	0.017819	5.7	K2
omgusd	2018-02-15	16.508	16.473	16.508	16.463	789.85061011	H0
qshbtc	2018-02-15	9.499999999999999e-05	9.499999999999999e-05	9.499999999999999e-05	9.499999999999999e-05	162.19763999999998	H0
qsheth	2018-02-15	0.0010255000000000002	0.0010255000000000002	0.0010255000000000002	0.0010255000000000002	2851.73	H0
qshusd	2018-02-15	0.9570000000000001	0.9570000000000001	0.9570000000000001	0.9570000000000001	212.84103430000005	H0
qtmbtc	2018-02-15	0.0031452	0.0031352	0.0031452	0.0031352	4.1982230000000005	H0
qtmeth	2018-02-15	0.03405	0.03405	0.03405	0.03405	3.4001266	K1
qtmusd	2018-02-15	31.789	31.789	31.789	31.789	4.9656	K1
rcnbtc	2018-02-15	1.841e-05	1.841e-05	1.841e-05	1.841e-05	522.87743491	H0
rcneth	2018-02-15	0.00019980000000000003	0.00019973	0.00019980000000000003	0.00019973	974.2947	H0
rcnusd	2018-02-15	0.185	0.185	0.185	0.185	250.0	H0
repbtc	2018-02-15	0.0053100000000000005	0.0053100000000000005	0.0053100000000000005	0.0053100000000000005	45.118758	H0
repeth	2018-02-15	0.056391	0.056391	0.056391	0.056391	11.0	H0
repusd	2018-02-15	53.446000000000005	53.446000000000005	53.446000000000005	53.446000000000005	2.0	H0
rlcbtc	2018-02-15	0.00013601	0.00013612	0.00013612	0.00013601	319.1430000000001	H0
rlceth	2018-02-15	0.0014786	0.0014794	0.0014794	0.0014786	597.43	H0
rlcusd	2018-02-15	1.3694	1.3693	1.3694	1.3693	319.1430000000001	H0
rrtbtc	2018-02-15	7.9e-06	7.9e-06	7.9e-06	7.9e-06	679.52490053	H0
rrtusd	2018-02-15	0.07902	0.07902	0.07902	0.07902	200.0	K1
sanbtc	2018-02-15	0.00030625	0.00030625	0.00030625	0.00030625	17.568690399999998	H0
saneth	2018-02-15	0.0032890999999999997	0.0032888000000000006	0.0032890999999999997	0.0032888000000000006	208.09599999999998	H0
sanusd	2018-02-15	3.0577	3.0376	3.0729	3.0376	7099.08137137	H0
sngbtc	2018-02-15	1.3800000000000002e-05	1.381e-05	1.381e-05	1.3800000000000002e-05	9268.64590876	H0
sngeth	2018-02-15	0.00014788	0.00014483	0.00014790000000000002	0.00014483	21385.49741439	H0
sngusd	2018-02-15	0.13534000000000002	0.13534000000000002	0.13534000000000002	0.13534000000000002	16439.10700218	H0
sntbtc	2018-02-15	2.193e-05	2.193e-05	2.193e-05	2.193e-05	6820.16865	H0
snteth	2018-02-15	0.0002369	0.00023701	0.00023701	0.0002369	1224.02980668	H0
sntusd	2018-02-15	0.22000999999999998	0.22	0.22000999999999998	0.22	10250.75	H0
spkbtc	2018-02-15	2.687e-05	2.687e-05	2.687e-05	2.687e-05	1182.7971142699996	H0
spketh	2018-02-15	0.00029	0.000296	0.000296	0.00029	9048.08074583	H0
spkusd	2018-02-15	0.2725	0.27241	0.2725	0.27241	1499.95	H0
tnbbtc	2018-02-15	7.78e-06	7.78e-06	7.78e-06	7.78e-06	1262.93814897	H0
tnbeth	2018-02-15	8.4e-05	8.44e-05	8.44e-05	8.4e-05	384.65709705	K1
tnbusd	2018-02-15	0.078164	0.078164	0.078164	0.078164	383.80681519999996	K1
trxbtc	2018-02-15	4.6e-06	4.6e-06	4.6e-06	4.6e-06	1801.05885808	H0
trxeth	2018-02-15	5.014e-05	5.014e-05	5.014e-05	5.014e-05	28.62584762	K1
trxusd	2018-02-15	0.046271	0.04628	0.04628	0.04627	6530.3587	H0
xmrbtc	2018-02-15	0.029419	0.029506	0.029506	0.029345999999999997	53.45482524	H0
xmrusd	2018-02-15	294.69	294.15	295.51	294.06	41.09667502	H0
xrpbtc	2018-02-15	0.00011048	0.00011048	0.00011048	0.00011048	321.71283738	H0
xrpusd	2018-02-15	1.1085	1.1026	1.1085	1.1026	45484.93574802	H0
yywbtc	2018-02-15	1.618e-05	1.618e-05	1.618e-05	1.618e-05	795.24619918	H0
yyweth	2018-02-15	0.00017705	0.00017628	0.00017705	0.00017628	14463.8347	H0
yywusd	2018-02-15	0.16162	0.16162	0.16162	0.16162	7500.0	H0
zecbtc	2018-02-15	0.04775	0.04775	0.04775	0.04775	2.315556	H0
zecusd	2018-02-15	479.1	480.45	480.45	478.8	4.1	H0
zrxbtc	2018-02-15	0.00013564	0.0001357	0.00013669	0.00013564	11917.30634402	H0
zrxeth	2018-02-15	0.0014699000000000001	0.0014699000000000001	0.0014699000000000001	0.0014698	2728.84436769	H0
zrxusd	2018-02-15	1.3686	1.368	1.3686	1.3669	8998.4885394	H0
