filename,date,open,close,high,low,volume,PPO_RESULT
sngeth,2019-11-16,5.154E-5,5.154E-5,5.154E-5,5.154E-5,3465.0,H0
vldeth,2019-11-16,1.134E-5,1.195E-5,1.195E-5,1.134E-5,17564.5,H0
mitusd,2019-11-16,0.01225,0.01202,0.01225,0.01202,5126.0,V2
essbtc,2019-11-16,1.349E-7,1.314E-7,1.349E-7,1.306E-7,118900.0,H0
ethbtc,2019-11-16,0.02126,0.021492,0.021641,0.021238,7254.75977197,H0
onlusd,2019-11-16,0.01663,0.0185,0.01918,0.01595,4724.0,H0
funusd,2019-11-16,0.00356,0.00378,0.00383,0.00356,1055136.55316359,K1
foaeth,2019-11-16,1.084E-4,1.135E-4,1.135E-4,1.084E-4,777.6,H0
uskusd,2019-11-16,0.9352,0.9432,0.9432,0.9352,6.701,H0
stjeth,2019-11-16,7.861E-4,8.12E-4,8.12E-4,7.861E-4,199.8,H0
dtaeth,2019-11-16,2.01E-6,1.997E-6,2.023E-6,1.983E-6,74350.0,K1
gtxusd,2019-11-16,4.198,4.308,4.308,3.982,4.509,H0
uosbtc,2019-11-16,4.47E-6,4.1E-6,4.5E-6,4.1E-6,383136.59627995,H0
neobtc,2019-11-16,0.0014149,0.0014581,0.001479,0.0014042,10102.86112331,K1
leoust,2019-11-16,0.96104,0.9627,0.972,0.9587,72851.7194627,H0
trxbtc,2019-11-16,2.21E-6,2.21E-6,2.22E-6,2.18E-6,644770.7771451,H0
fttusd,2019-11-16,1.4816,1.4816,1.4816,1.4816,12.8377333,V2
vldusd,2019-11-16,0.0020614,0.0020841,0.0021039,0.0020614,11454.99085302,H0
mgousd,2019-11-16,0.016699,0.01553,0.017032,0.011001,96876.0626067,V2
