filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-05-26,2124.0,2125.9,2129.9,2123.7,11.92624196,V2
btceur,2017-05-26,1881.5,1883.3,1887.0,1881.5,40.84848146,H0
xrpbtc,2017-05-26,1.2148E-4,1.2148E-4,1.2148E-4,1.2148E-4,85.83514403,H0
rrtusd,2017-05-26,0.087242,0.08800000000000001,0.08800000000000001,0.087242,83.73140000000002,V2
dshbtc,2017-05-26,0.050963999999999995,0.05126,0.05126,0.050963999999999995,0.10155903,H0
xrpusd,2017-05-26,0.25911,0.259,0.25911,0.259,399.65063172,H0
xmrusd,2017-05-26,37.298,37.3,37.3,37.298,37.43319208,H0
ethusd,2017-05-26,153.11,152.8,153.46,152.8,5.21,H0
zecusd,2017-05-26,189.98,189.98,189.98,189.98,2.021636,H0
rrtbtc,2017-05-26,3.8E-5,3.8E-5,3.8E-5,3.8E-5,55.74026999,H0
zecbtc,2017-05-26,0.089305,0.089298,0.08930700000000001,0.089298,26.26395776,H0
ltcbtc,2017-05-26,0.011369,0.011369,0.011369,0.011369,20.93201512,H0
dshusd,2017-05-26,109.67,109.67,109.67,109.67,0.8144,H0
xmrbtc,2017-05-26,0.01745,0.01745,0.01745,0.01745,3.269011,K1
etcusd,2017-05-26,13.91,13.902000000000001,13.91,13.9,354.79145719,H0
ltcusd,2017-05-26,24.259,24.21,24.259,24.21,134.83384399000002,H0
etcbtc,2017-05-26,0.006536,0.006536,0.006536,0.006536,5.2569,H0
