filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2018-10-10,6630.3,6630.07445752,6630.3,6630.0,1.61392561,V2
dtabtc,2018-10-10,5.3E-7,5.3E-7,5.3E-7,5.3E-7,9460.8336,H0
neojpy,2018-10-10,2056.81431378,2056.81431378,2056.81431378,2056.81431378,0.884,H0
yywusd,2018-10-10,0.0335,0.0335,0.0335,0.0335,8089.62323164,H0
gotusd,2018-10-10,0.58945,0.58945,0.58945,0.58945,30.57,H0
tnbusd,2018-10-10,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,1539.26643141,H0
btceur,2018-10-10,5749.7,5749.7,5749.7,5749.7,0.005,V2
xvgbtc,2018-10-10,2.51E-6,2.51E-6,2.51E-6,2.51E-6,4624.0,V2
veeusd,2018-10-10,0.010572,0.010572,0.010572,0.010572,3406.05721184,H0
etheur,2018-10-10,196.6049849,196.59763979,196.6049849,196.59763979,0.2,V2
utnusd,2018-10-10,0.005215600000000001,0.005215600000000001,0.005215600000000001,0.005215600000000001,4898.741732500001,H0
xrpbtc,2018-10-10,7.035E-5,7.035E-5,7.035E-5,7.032E-5,360.0,H0
ctxeth,2018-10-10,0.0014998,0.0014998,0.0014998,0.0014998,50.0,H0
xvgeur,2018-10-10,0.014261000000000001,0.014261000000000001,0.014261000000000001,0.014261000000000001,697.24792998,K1
dthbtc,2018-10-10,3.47E-6,3.47E-6,3.47E-6,3.47E-6,1893.10121,H0
iqxeos,2018-10-10,0.001748,0.001748,0.001748,0.001748,5617.60566837,K1
qsheth,2018-10-10,9.5623E-4,9.5222E-4,9.5623E-4,9.5222E-4,1197.89,K1
rrtusd,2018-10-10,0.045298000000000005,0.045283,0.045298000000000005,0.045283,1397.2,H0
sntbtc,2018-10-10,5.94E-6,5.94E-6,5.94E-6,5.94E-6,3817.0,H0
ethjpy,2018-10-10,25408.0,25408.0,25408.0,25408.0,0.1,V2
rlcusd,2018-10-10,0.4351,0.4351,0.4351,0.4351,114.72567759,H0
essbtc,2018-10-10,6.5E-7,6.5E-7,6.5E-7,6.5E-7,1224.20744235,V2
veebtc,2018-10-10,1.6E-6,1.6E-6,1.6E-6,1.6E-6,1595.9860402600002,H0
