filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-04-10,1220.2,1220.3,1220.3,1219.6,2.92265923,H0
rrtusd,2017-04-10,0.09419,0.09419,0.09419,0.09419,0.2,H0
ethbtc,2017-04-10,0.036129,0.036129,0.036129,0.036129,0.95,H0
dshbtc,2017-04-10,0.051820000000000005,0.051615,0.051820000000000005,0.051615,9.52117491,H0
xmrusd,2017-04-10,22.307,22.307,22.307,22.307,6.89881434,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-04-10,44.169,44.169,44.169,44.169,2.0,H0
zecusd,2017-04-10,65.499,65.499,65.499,65.499,0.06176701,H0
rrtbtc,2017-04-10,7.6E-5,7.6E-5,7.6E-5,7.6E-5,37.0,K1
zecbtc,2017-04-10,0.05427100000000001,0.05427100000000001,0.05427100000000001,0.05427100000000001,1.95691972,H0
ltcbtc,2017-04-10,0.008179899999999999,0.00818,0.00818,0.008179899999999999,80.635182,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-04-10,62.888999999999996,62.888999999999996,62.888999999999996,62.888999999999996,0.1,H0
xmrbtc,2017-04-10,0.018324,0.018324,0.018324,0.018324,1.89,H0
etcusd,2017-04-10,2.6456,2.6456,2.6456,2.6456,1.0,H0
ltcusd,2017-04-10,9.9101,9.9251,9.9251,9.9101,61.0,K1
etcbtc,2017-04-10,0.0021721,0.0021721,0.0021721,0.0021721,3.77576087,H0
