filename,date,open,close,high,low,volume,PPO_RESULT
sngeth,2019-11-27,5.021E-5,5.021E-5,5.021E-5,5.021E-5,1497.0,H0
vldeth,2019-11-27,1.46E-5,1.184E-5,1.46E-5,1.171E-5,112400.57,H0
mitusd,2019-11-27,0.009415,0.009515,0.009515,0.009415,4591.08097654,H0
essbtc,2019-11-27,1.16E-7,1.0E-7,1.16E-7,9.6E-8,516700.0,H0
ethbtc,2019-11-27,0.020616,0.020313,0.02078,0.02028,5436.29380886,H0
onlusd,2019-11-27,0.009788,0.0262,0.02638,0.009606,1872.0,H0
funusd,2019-11-27,0.00291,0.00298,0.00306,0.00289,2245982.94254413,K1
foaeth,2019-11-27,2.421E-4,2.028E-4,5.61E-4,1.81E-4,23250.0,H0
uskusd,2019-11-27,0.9049,0.9104,0.9104,0.9049,6.48,H0
stjeth,2019-11-27,8.641E-4,8.8E-4,8.808E-4,8.633E-4,99.0,H0
dtaeth,2019-11-27,1.78E-6,2.2E-6,2.2E-6,1.78E-6,550230.67948954,H0
uosbtc,2019-11-27,3.4E-6,3.26E-6,3.44E-6,3.21E-6,461705.78658422,H0
neobtc,2019-11-27,0.0012921,0.0012571,0.0012944,0.00125,2757.37519561,H0
leoust,2019-11-27,0.91858,0.9254,0.9254,0.91,89364.01305131,H0
trxbtc,2019-11-27,2.12E-6,2.14E-6,2.17E-6,2.09E-6,950459.8231231,H0
fttusd,2019-11-27,1.3989,1.4876,1.4876,1.3989,12995.37380969,K1
vldusd,2019-11-27,0.0019298,0.0019298,0.0019298,0.0019298,12711.42284568,H0
mgousd,2019-11-27,0.013767,0.011616,0.01435,0.011433,116453.91331454,V2
