filename	date	open	close	high	low	volume	PPO_RESULT
aidbtc	2018-01-29	5.4000000000000005e-05	5.4000000000000005e-05	5.4000000000000005e-05	5.4000000000000005e-05	2500.0	H0
aideth	2018-01-29	0.00051639	0.0005165	0.0005165	0.00051639	6567.977300000001	H0
aidusd	2018-01-29	0.5996199999999999	0.6	0.6	0.5996199999999999	288.12890757	H0
avtbtc	2018-01-29	0.00035	0.00035	0.00035	0.00035	9.16326239	K1
avteth	2018-01-29	0.00336	0.00336	0.00336	0.00336	18.19687783	H0
avtusd	2018-01-29	3.9360000000000004	3.9360000000000004	3.9360000000000004	3.9360000000000004	10.115885	H0
batbtc	2018-01-29	5.385e-05	5.383e-05	5.385e-05	5.383e-05	499.0	H0
bateth	2018-01-29	0.0005171	0.0005171	0.0005171	0.0005171	166.69734907	H0
batusd	2018-01-29	0.6098399999999999	0.615	0.615	0.6098399999999999	983.86462149	H0
btceur	2018-01-29	9052.0	9055.0	9055.0	9048.8	2.82816874	H0
btcusd	2018-01-29	11238.0	11217.81768538	11239.0	11205.0	24.92089895	H0
btgbtc	2018-01-29	0.016319999999999998	0.016321000000000002	0.016321000000000002	0.016319999999999998	19.999995	H0
btgusd	2018-01-29	183.71	183.66	183.71	183.66	32.91793324	H0
datbtc	2018-01-29	1.367e-05	1.367e-05	1.367e-05	1.367e-05	444.0	H0
dateth	2018-01-29	0.00013001	0.00013000000000000002	0.00013001	0.00013000000000000002	1554.0	H0
datusd	2018-01-29	0.15366	0.15366	0.15366	0.15366	74.3	H0
dshbtc	2018-01-29	0.068196	0.068196	0.068196	0.068196	0.45455	K1
dshusd	2018-01-29	768.41	768.41	768.41	768.41	2.5	H0
edobtc	2018-01-29	0.00029011	0.00028871	0.00029011	0.00028871	200.0	H0
edoeth	2018-01-29	0.0027747	0.0027747	0.0027747	0.0027747	23.27454499	H0
edousd	2018-01-29	3.2501	3.2501	3.2501	3.2501	26.67037849	H0
elfbtc	2018-01-29	0.00018735	0.00018731	0.00018736	0.00018731	272.7493	H0
elfeth	2018-01-29	0.001789	0.001789	0.001789	0.001789	128.1334	H0
elfusd	2018-01-29	2.1052	2.1054	2.1054	2.1051	2483.4198	H0
eosbtc	2018-01-29	0.0012074000000000002	0.0012062000000000002	0.0012078	0.0012062000000000002	392.91757184	H0
eoseth	2018-01-29	0.011533	0.011536	0.011536	0.011533	4.00810147	V0
eosusd	2018-01-29	13.57	13.537	13.57	13.527999999999999	3477.7489513000005	H3
etcbtc	2018-01-29	0.0027758	0.002779	0.002779	0.0027751	179.12824926	H3
etcusd	2018-01-29	31.183000000000003	31.211	31.211	31.183000000000003	155.601	H0
ethbtc	2018-01-29	0.10446	0.1046	0.10465	0.10446	38.051553000000006	H0
ethusd	2018-01-29	1175.3	1174.3	1175.3	1174.3	341.21908636	K2
etpbtc	2018-01-29	0.00025704	0.0002577	0.0002577	0.00025704	110.93339381	H0
etpeth	2018-01-29	0.0025	0.0025	0.0025	0.0025	275.0	V3
etpusd	2018-01-29	2.9214	2.9214	2.9214	2.9214	10.9823675	H0
funbtc	2018-01-29	8.52e-06	8.52e-06	8.52e-06	8.52e-06	117.0	K1
funeth	2018-01-29	8.159e-05	8.159e-05	8.159e-05	8.159e-05	1655.0	H0
funusd	2018-01-29	0.09547	0.0959	0.0959	0.09547	4000.0	H0
gntbtc	2018-01-29	4.877e-05	4.891e-05	4.891e-05	4.877e-05	21.0	H0
gnteth	2018-01-29	0.00046999	0.00046999	0.00046999	0.00046999	2000.0	H0
gntusd	2018-01-29	0.5511	0.5511	0.5511	0.5511	359.40110006	H0
iotbtc	2018-01-29	0.00022807	0.00022812	0.00022812	0.00022799999999999999	4112.12381475	H0
ioteth	2018-01-29	0.0021899999999999997	0.0021899999999999997	0.0021899999999999997	0.0021899999999999997	7763.1373115	H0
ioteur	2018-01-29	2.07240015	2.0606	2.07240015	2.0606	541.29142604	H0
iotusd	2018-01-29	2.5663	2.55278135	2.5687	2.55278135	15972.83009424	H0
ltcbtc	2018-01-29	0.016136	0.016146999999999998	0.016159	0.016136	38.34003762	K1
ltcusd	2018-01-29	181.76	181.51	181.76	181.49	9.18106706	H0
mnabtc	2018-01-29	1.191e-05	1.191e-05	1.191e-05	1.191e-05	373.066555	H0
mnaeth	2018-01-29	0.0001139	0.00011420000000000001	0.00011420000000000001	0.00011379999999999999	5013.9500909399985	V3
mnausd	2018-01-29	0.1338	0.1338	0.1338	0.1338	5020.35375285	H0
neobtc	2018-01-29	0.014969999999999999	0.014969999999999999	0.014969999999999999	0.014969999999999999	20.64	H3
neoeth	2018-01-29	0.14300000000000002	0.14324	0.14324	0.14246	23.0	H3
neousd	2018-01-29	168.16	167.5	168.2	167.5	126.37828573	H0
omgbtc	2018-01-29	0.0014995	0.0014995	0.0014995	0.0014995	10.0	H0
omgeth	2018-01-29	0.014365000000000001	0.014365000000000001	0.014365000000000001	0.014365000000000001	30.014459999999996	H0
omgusd	2018-01-29	16.918	16.88	16.918	16.88	218.357928	H0
qshbtc	2018-01-29	0.00012894	0.00012894	0.00012894	0.00012894	105.221924	H0
qsheth	2018-01-29	0.00124	0.00124	0.00124	0.00124	901.5	V2
qshusd	2018-01-29	1.4499	1.4539	1.4539	1.4499	90.0	H0
qtmbtc	2018-01-29	0.0037114000000000005	0.0037114000000000005	0.0037114000000000005	0.0037114000000000005	2.59457637	K2
qtmeth	2018-01-29	0.0355	0.035480000000000005	0.0355	0.035480000000000005	100.0	H0
qtmusd	2018-01-29	41.766000000000005	41.766000000000005	41.766000000000005	41.766000000000005	4.59472466	K1
rcnbtc	2018-01-29	2.871e-05	2.871e-05	2.871e-05	2.871e-05	983.7094	H0
rcneth	2018-01-29	0.0002738	0.0002738	0.0002738	0.0002738	998.0	H0
