filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-02-17,1055.0,1056.2,1057.7,1055.0,4.72721213,K1
rrtusd,2017-02-17,0.16460999999999998,0.1687,0.16899999999999998,0.15528,5553.52473429,V2
ethbtc,2017-02-17,0.012043,0.012043,0.012043,0.012043,51.89916447,H0
xmrusd,2017-02-17,13.470999999999998,13.470999999999998,13.470999999999998,13.470999999999998,21.715,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-02-17,12.761,12.761,12.761,12.761,78.4037,H0
zecusd,2017-02-17,32.05,32.05,32.05,32.05,0.025025,H0
rrtbtc,2017-02-17,1.3726E-4,1.3726E-4,1.3726E-4,1.3726E-4,0.3,V2
zecbtc,2017-02-17,0.0303,0.030395,0.030395,0.0303,3.822043,H0
ltcbtc,2017-02-17,0.0037009,0.0037009,0.0037009,0.0037009,2.61343045,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-02-17,0.012713,0.012714,0.012719,0.012713,17.49720565,H0
etcusd,2017-02-17,1.2374,1.2352,1.2374,1.2352,98.548697,K1
ltcusd,2017-02-17,3.8961,3.8961,3.8961,3.8961,70.60029999999998,H0
etcbtc,2017-02-17,0.0011703,0.0011703,0.0011703,0.0011703,15.02502501,H0
