filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-05-23,2245.5,2249.6,2250.0,2245.1,71.22069445000002,V2
btceur,2017-05-23,2000.6103030000002,2000.6,2000.6103030000002,2000.6,0.8518070899999999,H0
xrpbtc,2017-05-23,1.4342E-4,1.4332E-4,1.4343E-4,1.4332E-4,142.0403269,H0
rrtusd,2017-05-23,0.09300000000000001,0.09300000000000001,0.09300000000000001,0.09300000000000001,48.49560011,H0
ethbtc,2017-05-23,0.074397,0.074501,0.074501,0.07438,15.32237007,V2
dshbtc,2017-05-23,0.059384000000000006,0.059019,0.059814,0.059019,2.78747668,H0
xrpusd,2017-05-23,0.32158000000000003,0.32158000000000003,0.32158000000000003,0.32158000000000003,201.0,H0
xmrusd,2017-05-23,55.498000000000005,55.5,55.5,55.498000000000005,14.818811740000005,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-05-23,167.26,168.24,168.34,167.13,237.8330489,H0
zecusd,2017-05-23,230.6,237.86,237.86,230.6,8.315416339999999,H0
rrtbtc,2017-05-23,4.0E-5,4.0E-5,4.0E-5,4.0E-5,10.0,H0
zecbtc,2017-05-23,0.10274000000000001,0.10274000000000001,0.10274000000000001,0.10274000000000001,15.477666000000001,H0
ltcbtc,2017-05-23,0.013682,0.013666,0.013682,0.013666,19.45664264,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-05-23,133.12,133.73,133.73,133.12,3.3769449300000005,H0
xmrbtc,2017-05-23,0.024493,0.024493,0.024493,0.024493,0.45991653,V2
etcusd,2017-05-23,10.659,10.804,10.807,10.659,38274.27872379001,H0
ltcusd,2017-05-23,30.75,30.691999999999997,30.839000000000002,30.691,360.49906652,V2
etcbtc,2017-05-23,0.0047501,0.0047919,0.0047919,0.0047501,2845.3546697500005,H0
