filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-10,628.0,628.0,628.0,628.0,0.6609970000000001,H0
ethbtc,2016-09-10,0.019611,0.019563999999999998,0.019611,0.019563999999999998,141.52250039999998,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-10,12.263,12.263,12.263,12.263,1.0,K1
ltcbtc,2016-09-10,0.00635,0.00635,0.00635,0.00635,100.3673,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-10,1.425,1.425,1.425,1.425,500.1,H0
ltcusd,2016-09-10,4.0199,4.0199,4.0199,4.0199,31.50789,H0
etcbtc,2016-09-10,0.0022701,0.0022701,0.0022701,0.0022701,0.15816992,H0
