filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-13,828.12,828.12,828.12,828.12,0.33635398,H0
rrtusd,2017-01-13,0.04525,0.04509,0.04525,0.04509,812.24728297,H0
ethbtc,2017-01-13,0.011709,0.011712,0.011712,0.011709,3.02376643,H0
xmrusd,2017-01-13,11.288,11.293,11.293,11.288,24.842,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-13,9.699,9.699,9.699,9.699,5.0,H0
zecusd,2017-01-13,43.952,43.952,43.952,43.952,9.61,H0
rrtbtc,2017-01-13,5.998E-5,5.998E-5,5.998E-5,5.998E-5,3000.0,V2
zecbtc,2017-01-13,0.052736,0.0526,0.052884,0.0526,7.11686834,H0
ltcbtc,2017-01-13,0.004756,0.0047469999999999995,0.004756,0.0047469999999999995,40.39255039,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-13,0.013634,0.013634,0.013634,0.013634,56.147,H0
etcusd,2017-01-13,1.21,1.21,1.21,1.21,1.0494649999999999,H0
ltcusd,2017-01-13,3.9262,3.9262,3.9262,3.9262,0.1,H0
etcbtc,2017-01-13,0.0014677,0.0014677,0.0014677,0.0014677,200.0,V2
