filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-20,582.02,582.1,582.1,582.02,0.7,H0
ethbtc,2016-08-20,0.019341999999999998,0.019341,0.019341999999999998,0.019341,18.368201000000003,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-20,11.235999999999999,11.235999999999999,11.235999999999999,11.235999999999999,5.49,H0
ltcbtc,2016-08-20,0.006185,0.0061920000000000005,0.0061920000000000005,0.006185,19.39,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-20,1.75,1.75,1.75,1.75,2.91778587,K1
ltcusd,2016-08-20,3.6239,3.6235,3.6239,3.6235,1.7,H0
etcbtc,2016-08-20,0.003,0.003,0.003,0.003,2.6543900000000002,H0
