filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-02-13,996.5,996.5,996.5,996.5,0.9889,V2
rrtusd,2017-02-13,0.15189,0.16458,0.16458,0.15189,0.28430204000000003,H0
ethbtc,2017-02-13,0.011358,0.011358,0.011358,0.011358,2.11542172,H0
xmrusd,2017-02-13,12.265,12.265,12.265,12.265,10.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-02-13,11.32,11.32,11.32,11.32,10.0,V2
zecusd,2017-02-13,30.4,30.4,30.4,30.4,0.10188582,V2
rrtbtc,2017-02-13,1.5E-4,1.5E-4,1.5E-4,1.5E-4,0.1,H0
zecbtc,2017-02-13,0.030400999999999997,0.030400999999999997,0.030400999999999997,0.030400999999999997,0.07431456,H0
ltcbtc,2017-02-13,0.0037736,0.0037736,0.0037736,0.0037736,6.35438747,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-02-13,0.01228,0.01228,0.01228,0.01228,0.46103299999999997,H0
etcusd,2017-02-13,1.192,1.192,1.192,1.192,1.0,H0
ltcusd,2017-02-13,3.7698,3.7698,3.7698,3.7698,52.7879,H0
etcbtc,2017-02-13,0.0011985,0.0011985,0.0011985,0.0011985,9.16540882,H0
