filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-28,574.15,574.17,574.17,574.15,0.47735038,H0
ethbtc,2016-08-28,0.019045,0.019046,0.019046,0.019045,20.0,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-28,10.937000000000001,10.932,10.937000000000001,10.932,638.66404608,H0
ltcbtc,2016-08-28,0.006510200000000001,0.006510200000000001,0.006510200000000001,0.006510200000000001,0.898,K1
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-28,1.304,1.3130000000000002,1.3148,1.3039,5573.98015237,K1
ltcusd,2016-08-28,3.7645,3.7645,3.7645,3.7645,0.9,K1
etcbtc,2016-08-28,0.0023,0.0023,0.0023,0.0023,22.762597,H0
