filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-18,889.99,887.46,889.99,887.46,45.61144986,K1
rrtusd,2017-01-18,0.0465,0.0465,0.0465,0.0465,861.2,K1
ethbtc,2017-01-18,0.011531,0.011531,0.011531,0.011531,8.5925,H0
xmrusd,2017-01-18,12.03,12.030999999999999,12.030999999999999,12.03,111.62200136,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-18,10.222000000000001,10.222000000000001,10.222000000000001,10.222000000000001,1.0,H0
zecusd,2017-01-18,43.302,43.302,43.302,43.302,0.01101255,H0
zecbtc,2017-01-18,0.049287,0.049287,0.049287,0.049287,0.02018444,H0
ltcbtc,2017-01-18,0.0043882,0.004379999999999999,0.0043882,0.004379999999999999,22.766,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-18,0.013623,0.013622,0.013623,0.013622,63.77999199999999,H0
etcusd,2017-01-18,1.2061,1.2061,1.2061,1.2061,5.04818257,V2
ltcusd,2017-01-18,3.8949,3.8949,3.8949,3.8949,123.575,H0
etcbtc,2017-01-18,0.0013505999999999998,0.0013537,0.0013537,0.0013505999999999998,133.6861,H0
