filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-10,772.9,772.9,772.9,772.9,0.22640276,V2
rrtusd,2016-12-10,0.050210000000000005,0.0502,0.050210000000000005,0.0502,3483.28753509,V2
ethbtc,2016-12-10,0.010490000000000001,0.010490000000000001,0.010490000000000001,0.010490000000000001,6.291,H0
xmrusd,2016-12-10,7.7133,7.7133,7.7133,7.7133,4.2664019999999985,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-10,8.14,8.14,8.14,8.14,2.509476,H0
zecusd,2016-12-10,48.291000000000004,48.291000000000004,48.291000000000004,48.291000000000004,0.01,H0
rrtbtc,2016-12-10,6.679E-5,6.6799E-5,6.6799E-5,6.679E-5,110.0,H0
zecbtc,2016-12-10,0.064,0.064,0.064,0.064,0.01,H0
ltcbtc,2016-12-10,0.00474,0.00474,0.00474,0.00474,1.5130000000000001,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-10,0.0099321,0.0099321,0.0099321,0.0099321,0.297,H0
etcusd,2016-12-10,0.86098,0.86098,0.86098,0.86098,341.4963,H0
ltcusd,2016-12-10,3.6823,3.6823,3.6823,3.6823,0.28498581,V2
etcbtc,2016-12-10,0.0011158,0.0011159,0.0011159,0.0011158,288.0,H0
