filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-30,611.1,611.1,611.1,611.1,1.2,H0
ethbtc,2016-09-30,0.021683,0.021683,0.021683,0.021683,25.910276,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-30,13.290999999999999,13.290999999999999,13.290999999999999,13.290999999999999,0.6548,K1
ltcbtc,2016-09-30,0.0063049,0.0063049,0.0063049,0.0063049,0.34270393,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-30,1.2648,1.2648,1.2648,1.2648,2.1021021,H0
ltcusd,2016-09-30,3.8486,3.8486,3.8486,3.8486,249.56890600000003,H0
etcbtc,2016-09-30,0.0020510000000000003,0.0020510000000000003,0.0020510000000000003,0.0020510000000000003,795.0,H0
