filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-04,1138.2,1139.6,1140.4,1138.0,45.14061771000001,H0
rrtusd,2017-01-04,0.060579999999999995,0.0635,0.0635,0.060579999999999995,1000.0,V2
ethbtc,2017-01-04,0.009724600000000002,0.00972,0.0097299,0.009715799999999998,38.37725676,H0
xmrusd,2017-01-04,18.364,18.364,18.364,18.364,12.39693222,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-04,11.128,11.075,11.133,11.075,68.95349999999999,H0
zecusd,2017-01-04,55.0,55.0,55.0,55.0,0.903,V2
rrtbtc,2017-01-04,7.3919E-5,7.3919E-5,7.3919E-5,7.3919E-5,0.30000000000000004,V2
zecbtc,2017-01-04,0.047760000000000004,0.047760000000000004,0.047760000000000004,0.047760000000000004,0.02635907,H0
ltcbtc,2017-01-04,0.004070000000000001,0.004070000000000001,0.004070000000000001,0.004070000000000001,10.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-04,0.016028999999999998,0.016028999999999998,0.016028999999999998,0.016028999999999998,38.684078,H0
etcusd,2017-01-04,1.72,1.72,1.72,1.72,20.0,H0
ltcusd,2017-01-04,4.6192,4.59,4.6192,4.59,45.0,H0
etcbtc,2017-01-04,0.00151,0.00151,0.00151,0.00151,13.25,H0
