filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-17,903.98,903.99,904.0,903.98,2.06819101,V2
rrtusd,2017-01-17,0.04877,0.04877,0.04877,0.04877,97.0,H0
ethbtc,2017-01-17,0.011318,0.011309999999999999,0.011318,0.011309999999999999,281.5969782599999,H0
xmrusd,2017-01-17,12.364,12.364,12.364,12.364,1.0,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-17,10.274000000000001,10.292,10.292,10.274000000000001,36.895,H0
zecusd,2017-01-17,44.11,44.11,44.11,44.11,0.01055507,V2
rrtbtc,2017-01-17,5.155E-5,5.155E-5,5.155E-5,5.155E-5,28.0,V2
zecbtc,2017-01-17,0.049289,0.049289,0.049289,0.049289,0.74526032,V2
ltcbtc,2017-01-17,0.00435,0.00435,0.00435,0.00435,100.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-17,0.013686000000000002,0.013686000000000002,0.013686000000000002,0.013686000000000002,4.48148,H0
etcusd,2017-01-17,1.2064,1.2064,1.2064,1.2064,0.14,H0
ltcusd,2017-01-17,3.95,3.95,3.95,3.95,0.75,V2
etcbtc,2017-01-17,0.0013399,0.0013399,0.0013399,0.0013399,21.19159952,H0
