filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-29,574.78,574.78,574.78,574.78,1.2000000000000002,H0
ethbtc,2016-08-29,0.019131,0.019131,0.019132,0.019131,260.16469133,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-29,10.962,10.962,10.962,10.962,1.99,H0
ltcbtc,2016-08-29,0.0065271,0.0065588999999999995,0.006559899999999999,0.0065271,0.56328426,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-29,1.2636,1.2636,1.2636,1.2636,18.0,K1
ltcusd,2016-08-29,3.7760000000000002,3.7719,3.7760000000000002,3.7719,10.0,H0
etcbtc,2016-08-29,0.0022,0.0022,0.0022,0.0022,10.074580000000001,H0
