filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-03-26,968.58,968.9,969.2,968.53,44.08334755999999,H0
rrtusd,2017-03-26,0.0989,0.0989,0.0989,0.0989,93.06528092,V2
ethbtc,2017-03-26,0.051979,0.051979,0.051979,0.051979,1.0,H0
dshbtc,2017-03-26,0.09691,0.09676,0.09691,0.09676,1.736541,H0
xmrusd,2017-03-26,19.546,19.546,19.546,19.546,0.216376,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-03-26,50.46,50.415,50.46,50.415,34.6211,H0
zecusd,2017-03-26,59.17,59.17,59.17,59.17,0.174233,H0
rrtbtc,2017-03-26,8.499999999999999E-5,8.499999999999999E-5,8.499999999999999E-5,8.499999999999999E-5,747.86128,V2
zecbtc,2017-03-26,0.061451,0.061451,0.061451,0.061451,0.17412846,V2
ltcbtc,2017-03-26,0.004207,0.004207,0.004207,0.004207,1.51614504,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-03-26,93.932,93.929,93.932,93.929,0.88216489,H0
xmrbtc,2017-03-26,0.020237,0.020237,0.020237,0.020237,44.738,H0
etcusd,2017-03-26,2.3185,2.3187,2.3187,2.3185,31.23054661,H0
ltcusd,2017-03-26,4.0862,4.0862,4.0862,4.0862,1.51918341,H0
etcbtc,2017-03-26,0.0023794000000000003,0.002382,0.0023853000000000004,0.0023794000000000003,625.90580182,H0
