filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-03-06,1279.3,1279.2,1279.3,1279.2,0.14527776,H0
rrtusd,2017-03-06,0.14142000000000002,0.14142000000000002,0.14142000000000002,0.14142000000000002,0.1,H0
ethbtc,2017-03-06,0.015286000000000001,0.015250999999999999,0.015286000000000001,0.015250999999999999,468.06953327,H0
dshbtc,2017-03-06,0.03625,0.03625,0.03625,0.03625,10.0,H0
xmrusd,2017-03-06,15.4,15.4,15.4,15.4,20.1472,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-03-06,19.51,19.51,19.51,19.51,99.850001,K1
zecusd,2017-03-06,40.138000000000005,40.138000000000005,40.138000000000005,40.138000000000005,0.10058988,K1
rrtbtc,2017-03-06,8.001E-5,8.001E-5,8.001E-5,8.001E-5,0.1,K1
zecbtc,2017-03-06,0.031598,0.031598,0.031598,0.031598,2.10566489,H0
ltcbtc,2017-03-06,0.0032056999999999997,0.0032056999999999997,0.0032056999999999997,0.0032056999999999997,50.0,V2
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-03-06,46.382,46.382,46.382,46.382,0.01,H0
xmrbtc,2017-03-06,0.012066,0.012066,0.012066,0.012066,0.35839271,H0
etcusd,2017-03-06,1.4269,1.4274,1.4318,1.4269,939.877476,K1
ltcusd,2017-03-06,4.1003,4.1003,4.1003,4.1003,25.0,K1
etcbtc,2017-03-06,0.00112,0.00112,0.00112,0.00112,14.16675,H0
