filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-05-09,1758.6,1760.0,1760.0,1758.1,12.580647519999996,H0
rrtusd,2017-05-09,0.0935,0.0935,0.0935,0.0935,380.105224,V2
ethbtc,2017-05-09,0.050373,0.050374,0.050374,0.050373,11.40362273,H0
dshbtc,2017-05-09,0.0527,0.05271,0.05271,0.0527,3.29413878,V2
xmrusd,2017-05-09,28.804000000000002,28.660999999999998,28.804000000000002,28.660999999999998,214.00964447,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-05-09,88.94,88.94,88.94,88.94,5.394216,H0
zecusd,2017-05-09,95.044,95.044,95.044,95.044,1.38554879,H0
rrtbtc,2017-05-09,5.5E-5,5.5E-5,5.5E-5,5.5E-5,250.0,H0
zecbtc,2017-05-09,0.054858000000000004,0.054858000000000004,0.054858000000000004,0.054858000000000004,14.11309612,H0
ltcbtc,2017-05-09,0.019412000000000002,0.019395,0.019412000000000002,0.01934,106.61568732,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-05-09,92.789,92.78,92.791,92.78,50.26191782,H0
xmrbtc,2017-05-09,0.016343,0.016319,0.016343,0.016319,211.6334258,H0
etcusd,2017-05-09,6.1601,6.1627,6.1627,6.16,2121.056,H0
ltcusd,2017-05-09,34.036,34.0,34.207,34.0,365.37726916000014,H0
etcbtc,2017-05-09,0.0034999000000000002,0.0034999000000000002,0.0034999000000000002,0.0034939,67.488601,H0
