filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-03,609.89,609.89,609.89,609.89,0.48693591,H0
ethbtc,2016-09-03,0.01974,0.019701,0.01974,0.0197,25.25552427,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-03,11.94,11.94,11.94,11.94,10.9002,H0
ltcbtc,2016-09-03,0.0065072,0.006507300000000001,0.006507300000000001,0.0065072,1.2300250300000002,K1
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-03,1.3656,1.3656,1.3656,1.3656,66.3465,H0
ltcusd,2016-09-03,3.9442,3.9154,3.9442,3.9154,1.599,K1
etcbtc,2016-09-03,0.00225,0.00225,0.00225,0.00225,7204.085281999999,H0
