filename	date	open	close	high	low	volume	PPO_RESULT
abseth	2019-08-28	7.437e-05	7.424e-05	7.437e-05	7.424e-05	527.78	H0
absusd	2019-08-28	0.012646	0.012646	0.012646	0.012646	527.78	H0
agibtc	2019-08-28	3.26e-06	3.26e-06	3.26e-06	3.26e-06	1039.21390712	H3
agiusd	2019-08-28	0.031625	0.032562	0.032562	0.031625	1315.69046966	V0
aidusd	2019-08-28	0.011000000000000001	0.0095	0.011000000000000001	0.0095	671.2280000000001	V3
aiobtc	2019-08-28	5.24e-06	5.24e-06	5.24e-06	5.24e-06	1820.86523	H0
aiousd	2019-08-28	0.082238	0.082238	0.082238	0.082238	56.0	V3
algbtc	2019-08-28	4.429999999999999e-05	4.47e-05	4.47e-05	4.429999999999999e-05	1372.96509329	H0
algusd	2019-08-28	0.45005	0.45	0.45005	0.45	1403.33655347	H0
algust	2019-08-28	0.43163	0.43163	0.43163	0.43163	4.66935329	H0
ampbtc	2019-08-28	5.6999999999999996e-05	5.6999999999999996e-05	5.6999999999999996e-05	5.6999999999999996e-05	42.6752	H0
ampusd	2019-08-28	0.5589	0.5589	0.5589	0.5589	53.79875399	V3
ampust	2019-08-28	0.55801	0.55801	0.55801	0.55801	10.0	V3
asteth	2019-08-28	0.00015874	0.00015873	0.00015874	0.00015873	896.8	H0
atmbtc	2019-08-28	5e-08	5e-08	5e-08	5e-08	10000.0	V3
atmeth	2019-08-28	1.76e-06	1.73e-06	1.76e-06	1.73e-06	133461.69	H0
atmusd	2019-08-28	0.000535	0.000535	0.000535	0.000535	8000.0	H0
atobtc	2019-08-28	0.00024258	0.00024258	0.00024258	0.00024258	17.07246678	H0
atoeth	2019-08-28	0.013387999999999999	0.013387999999999999	0.013387999999999999	0.013387999999999999	14.00710691	V3
atousd	2019-08-28	2.3358	2.3358	2.3358	2.3358	50.0	H0
aucbtc	2019-08-28	3e-07	3e-07	3e-07	3e-07	1527.71174523	H0
aucusd	2019-08-28	0.0037991	0.0037991	0.0037991	0.0037991	694.0000111	H0
avtbtc	2019-08-28	1.079e-05	1.079e-05	1.079e-05	1.079e-05	107.98482299999999	K2
avtusd	2019-08-28	0.13	0.13	0.13	0.13	172.009001	V2
babbtc	2019-08-28	0.029997000000000003	0.029997000000000003	0.029997000000000003	0.029997000000000003	0.065	K2
babusd	2019-08-28	292.13	292.13	292.13	292.13	0.09699999999999999	H0
babust	2019-08-28	291.31	289.66	291.31	289.66	0.54158968	H0
