filename	date	open	close	high	low	volume	PPO_RESULT
agibtc	2019-03-16	1.3000000000000001e-05	1.3000000000000001e-05	1.3000000000000001e-05	1.3000000000000001e-05	12880.10699999	H3
agiusd	2019-03-16	0.055	0.055	0.055	0.055	150.10799999	V0
aidbtc	2019-03-16	1.2e-05	1.2e-05	1.2e-05	1.2e-05	520.0	H3
aidusd	2019-03-16	0.04701	0.04701	0.04701	0.04701	718.56	H3
aiousd	2019-03-16	0.14465999999999998	0.14465999999999998	0.14465999999999998	0.14465999999999998	633.0	H3
aucbtc	2019-03-16	2.97e-06	2.97e-06	2.97e-06	2.97e-06	2489.5722600000004	H3
auceth	2019-03-16	0.00013841	0.000145	0.000145	0.00013841	15750.0	K2
aucusd	2019-03-16	0.014072999999999999	0.014072999999999999	0.014072999999999999	0.014072999999999999	9778.0	H0
avtbtc	2019-03-16	5.5100000000000004e-05	5.5100000000000004e-05	5.5100000000000004e-05	5.5100000000000004e-05	114.40238282	H3
avtusd	2019-03-16	0.21235	0.21235	0.21235	0.21235	114.40238282	H3
babbtc	2019-03-16	0.039016	0.03896	0.039027	0.03896	1.056	K2
babusd	2019-03-16	159.4	159.53	159.53	159.4	10.0	K1
batbtc	2019-03-16	4.94e-05	4.94e-05	4.94e-05	4.94e-05	878.0	H0
bateth	2019-03-16	0.0013905	0.0013905	0.0013905	0.0013905	998.9999949999999	V0
batusd	2019-03-16	0.20176	0.20176	0.20176	0.20176	320.11472912	H0
bbnusd	2019-03-16	0.0015	0.0015	0.0015	0.0015	3087.72760667	H0
bcibtc	2019-03-16	3.65e-05	3.65e-05	3.65e-05	3.65e-05	88.0	H0
bciusd	2019-03-16	0.11599999999999999	0.11599999999999999	0.11599999999999999	0.11599999999999999	88.0	H0
bftbtc	2019-03-16	6.6e-06	6.7e-06	6.7e-06	6.6e-06	12071.27688888	H3
bftusd	2019-03-16	0.02732	0.027999999999999997	0.027999999999999997	0.02732	15000.0	H3
bntbtc	2019-03-16	0.00015722	0.00015722	0.00015722	0.00015722	1e-08	H0
bntusd	2019-03-16	0.6257	0.6257	0.6257	0.6257	2.53	K2
bsvbtc	2019-03-16	0.017067	0.017067	0.017067	0.017067	5.2276	K1
bsvusd	2019-03-16	70.16	70.16	70.16	70.16	0.5	K1
btceur	2019-03-16	3603.5	3603.5	3603.5	3603.5	1.10256266	K1
btcgbp	2019-03-16	3070.9	3070.9	3070.9	3070.9	0.008	K1
btcjpy	2019-03-16	455510.0	455510.0	455510.0	455510.0	0.90896776	K1
btcusd	2019-03-16	4089.8	4088.0382664000003	4089.8	4087.98788408	14.64023826	K1
btcust	2019-03-16	4004.3	4004.3	4004.3	4004.3	0.97787768	H0
btgbtc	2019-03-16	0.0033865	0.0033868	0.0033868	0.0033865	5.0	H3
btgusd	2019-03-16	13.795	13.795	13.795	13.795	7.0	H3
bttbtc	2019-03-16	1.9e-07	1.9e-07	1.9e-07	1.9e-07	81634.88882709	H0
bttusd	2019-03-16	0.00081787	0.00081787	0.00081787	0.00081787	559134.10193484	K1
cbteth	2019-03-16	8.027e-05	8.006e-05	8.027e-05	8.006e-05	13055.99265671	H0
cbtusd	2019-03-16	0.015891	0.01589	0.015891	0.01589	11602.05425882	K3
clobtc	2019-03-16	9.4e-07	9.4e-07	9.4e-07	9.4e-07	2724.87910024	H0
clousd	2019-03-16	0.0037700000000000003	0.0037700000000000003	0.0037700000000000003	0.0037700000000000003	11221.08935805	H0
cnnusd	2019-03-16	0.00014009	0.00014009	0.00014009	0.00014009	115455.73618923	H0
ctxeth	2019-03-16	0.0011005000000000001	0.0011005000000000001	0.0011005000000000001	0.0011005000000000001	138.96223007	K3
dadbtc	2019-03-16	8.94e-06	8.94e-06	8.94e-06	8.94e-06	366.3	K3
dadeth	2019-03-16	0.0002569	0.0002569	0.0002569	0.0002569	464.44	H0
daibtc	2019-03-16	0.00024225	0.00024225	0.00024225	0.00024225	210.0	H0
daieth	2019-03-16	0.0068656	0.006836399999999999	0.0068656	0.006836399999999999	150.0	H0
daiusd	2019-03-16	1.0067	1.0067	1.0067	1.0067	25.0	H0
datbtc	2019-03-16	5.17e-06	5.17e-06	5.17e-06	5.17e-06	1433.95449374	H3
dateth	2019-03-16	0.0001465	0.0001465	0.0001465	0.0001465	10000.0	H3
datusd	2019-03-16	0.021168	0.021978	0.021978	0.021168	33000.0	H3
dgbusd	2019-03-16	0.0159	0.0159	0.0159	0.0159	2000.0	H3
dgxeth	2019-03-16	0.29103	0.28665999999999997	0.29103	0.28665999999999997	1.016369	H0
dgxusd	2019-03-16	42.468999999999994	42.468999999999994	42.468999999999994	42.468999999999994	0.90087312	K1
drnusd	2019-03-16	0.09272999999999999	0.09272999999999999	0.09272999999999999	0.09272999999999999	40.71903116	H0
dshbtc	2019-03-16	0.022911	0.022897999999999998	0.022911	0.022897999999999998	1.09173097	H3
dshusd	2019-03-16	93.73299999999999	93.773	93.773	93.73299999999999	30.0	K2
dtaeth	2019-03-16	6e-06	6e-06	6e-06	6e-06	35712.16714249	H0
edobtc	2019-03-16	0.00019856	0.00019856	0.00019856	0.00019856	57.2	V0
edoeth	2019-03-16	0.0056393	0.005634	0.0056393	0.005634	600.69064275	H0
edousd	2019-03-16	0.81	0.81	0.81	0.81	13.17382144	H3
elfbtc	2019-03-16	4.22e-05	4.224e-05	4.224e-05	4.22e-05	254.69735	H3
elfeth	2019-03-16	0.0012039000000000002	0.0012039000000000002	0.0012039000000000002	0.0012039000000000002	300.0	V0
elfusd	2019-03-16	0.17082	0.17078	0.17082	0.17078	1697.1	H3
enjusd	2019-03-16	0.16899999999999998	0.168	0.16899999999999998	0.168	405.18800000000005	H0
eosbtc	2019-03-16	0.00094701	0.00094701	0.00094701	0.00094701	77.8723	K2
eoseth	2019-03-16	0.026967	0.026967	0.026967	0.026967	64.38692325	H3
eoseur	2019-03-16	3.4157	3.4157	3.4157	3.4157	76.92654759999998	K2
eosgbp	2019-03-16	2.9111	2.9111	2.9111	2.9111	18.08356356	K2
eosjpy	2019-03-16	432.23999960000003	432.23999960000003	432.23999960000003	432.23999960000003	302.20378269	K1
eosusd	2019-03-16	3.8749	3.875	3.875	3.8749	891.45550685	K2
esseth	2019-03-16	1.2e-05	1.2e-05	1.2e-05	1.2e-05	10422.82727273	H0
