filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-06,898.01,898.5,898.5,898.0,1.3997970000000002,H0
rrtusd,2017-01-06,0.051,0.051,0.051,0.051,44.26605509,H0
ethbtc,2017-01-06,0.0113,0.0113,0.0113,0.0113,320.474,H0
xmrusd,2017-01-06,13.875,13.875,13.875,13.875,0.3472462,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-06,10.1,10.1,10.1,10.1,53.67695427,H0
zecusd,2017-01-06,46.6,46.6,46.6,46.6,0.01235857,H0
rrtbtc,2017-01-06,5.933E-5,5.933E-5,5.933E-5,5.933E-5,4.286E-5,K1
zecbtc,2017-01-06,0.052263,0.052263,0.052263,0.052263,0.01234868,H0
ltcbtc,2017-01-06,0.0043397,0.0043397,0.0043397,0.0043397,0.55115115,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-06,0.015541,0.015541,0.015541,0.015541,0.34655171,H0
etcusd,2017-01-06,1.4777,1.4777,1.4777,1.4777,22.0,H0
ltcusd,2017-01-06,3.84,3.84,3.84,3.84,109.34463737,H0
etcbtc,2017-01-06,0.0016602999999999998,0.0016602999999999998,0.0016602999999999998,0.0016602999999999998,1.44045259,V2
