filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-01,608.0,608.29,608.71,607.97,162.91763397999995,K1
ethbtc,2016-08-01,0.018092,0.018094,0.018119999999999997,0.018059,49.74531165000001,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-01,10.966,10.982999999999999,10.985999999999999,10.966,457.0861,H0
ltcbtc,2016-08-01,0.0063708,0.0063708,0.0063708,0.0063708,15.79238864,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-01,2.3507,2.4109,2.425,2.3364,3504.45086157,H0
ltcusd,2016-08-01,3.8534,3.8534,3.8534,3.8534,5.0,K1
etcbtc,2016-08-01,0.0038441,0.00389,0.0039,0.0038436,3930.24856083,H0
