filename	date	open	close	high	low	volume	PPO_RESULT
aidbtc	2018-03-25	2.22e-05	2.22e-05	2.22e-05	2.22e-05	1878.15784753	K1
aideth	2018-03-25	0.00035784	0.00035788	0.00035788	0.00035784	2499.75	H3
aidusd	2018-03-25	0.18598	0.1864	0.1864	0.18598	3823.75	H0
avtbtc	2018-03-25	0.0001398	0.0001399	0.0001399	0.0001398	59.88281783	H0
avteth	2018-03-25	0.00227	0.00227	0.00227	0.00227	33.2016	H0
avtusd	2018-03-25	1.1521	1.1520000000000001	1.1521	1.1520000000000001	499.0	H0
batbtc	2018-03-25	2.52e-05	2.52e-05	2.52e-05	2.52e-05	5486.95	H0
bateth	2018-03-25	0.00041160000000000003	0.00039571	0.00041160000000000003	0.00039571	10106.45888011	H0
batusd	2018-03-25	0.21289	0.2059	0.2129	0.2059	5136.04434369	H0
btceur	2018-03-25	6818.4931835	6820.352735799999	6820.352735799999	6818.4931835	0.0006296	V2
btcusd	2018-03-25	8446.0	8445.0	8446.0	8445.0	0.7776770000000001	H0
btgbtc	2018-03-25	0.00705	0.00705	0.00705	0.00705	4.16070181	K1
btgusd	2018-03-25	59.721000000000004	59.721000000000004	59.721000000000004	59.721000000000004	0.8079999999999999	H0
datbtc	2018-03-25	8e-06	8e-06	8e-06	8e-06	0.02773401	H0
dateth	2018-03-25	0.00013000000000000002	0.00013000000000000002	0.00013000000000000002	0.00013000000000000002	880.0	H3
datusd	2018-03-25	0.068333	0.068333	0.068333	0.068333	924.54246118	H0
dshbtc	2018-03-25	0.0486	0.0486	0.0486	0.0486	0.2283526	H0
dshusd	2018-03-25	410.0	409.0	410.0	409.0	4.5	H0
edobtc	2018-03-25	0.0001973	0.00020022	0.00020022	0.0001973	20.0	H0
edoeth	2018-03-25	0.0033064	0.0033064	0.0033064	0.0033064	68.80000000000001	H3
edousd	2018-03-25	1.7004	1.7004	1.7004	1.7004	8.0	H0
elfbtc	2018-03-25	8.57e-05	8.56e-05	8.57e-05	8.56e-05	497.21803271	H0
elfeth	2018-03-25	0.0013587999999999999	0.0013587999999999999	0.0013587999999999999	0.0013587999999999999	132.61921999999998	H0
elfusd	2018-03-25	0.72477	0.72477	0.72477	0.72477	18.0	H0
eosbtc	2018-03-25	0.00076054	0.00076054	0.00076054	0.00076054	33.44193937	K2
eoseth	2018-03-25	0.012298	0.012298	0.012298	0.012294	3799.93638393	H3
eosusd	2018-03-25	6.4156	6.4266	6.4266	6.415	1544.85667326	H0
etcbtc	2018-03-25	0.002134	0.002134	0.002134	0.002134	4.95399206	H0
etcusd	2018-03-25	17.997	17.997	17.997	17.997	1.37119847	H0
ethbtc	2018-03-25	0.061909000000000006	0.061908000000000005	0.06191	0.061908000000000005	2.5	H0
ethusd	2018-03-25	522.41	522.41	522.41	522.41	9.32103316	H0
etpbtc	2018-03-25	0.00011498	0.00011306	0.00011498	0.00011306	182.9027905	H0
etpeth	2018-03-25	0.0018427	0.001825	0.0018427	0.001825	94.7884	H0
etpusd	2018-03-25	0.9551799999999999	0.95578	0.95578	0.9551799999999999	2411.0	H0
funbtc	2018-03-25	4.95e-06	4.95e-06	4.95e-06	4.95e-06	26491.33535353	H0
funeth	2018-03-25	7.832e-05	7.781e-05	7.832e-05	7.781e-05	8095.0	H0
funusd	2018-03-25	0.041699	0.041699	0.041699	0.041699	3785.27326403	H0
gntbtc	2018-03-25	3.022e-05	3.022e-05	3.022e-05	3.022e-05	768.7	H0
gnteth	2018-03-25	0.00048828	0.00048877	0.00048877	0.00048828	75.13943492	H0
gntusd	2018-03-25	0.2565	0.2565	0.2565	0.2565	1000.0	H0
iotbtc	2018-03-25	0.0001567	0.0001567	0.0001567	0.0001567	85.53312096	H0
ioteth	2018-03-25	0.0025342	0.0025331999999999998	0.0025342	0.0025331999999999998	218.0	H3
ioteur	2018-03-25	1.0701	1.0701	1.0701	1.0701	777.7129823099998	H0
iotusd	2018-03-25	1.3202	1.3202	1.3202	1.3202	8e-08	H0
ltcbtc	2018-03-25	0.018928999999999998	0.018928999999999998	0.018928999999999998	0.018928999999999998	0.65180941	H0
ltcusd	2018-03-25	160.0	159.95	160.0	159.87	1.248	H0
mnabtc	2018-03-25	1.137e-05	1.137e-05	1.137e-05	1.137e-05	1010.97713299	H3
mnaeth	2018-03-25	0.00018	0.00018	0.00018	0.00018	2153.59606664	H3
mnausd	2018-03-25	0.095	0.0945	0.095	0.0945	2000.0	H0
neobtc	2018-03-25	0.0077218	0.0077218	0.0077218	0.0077218	1.3601299	H0
neoeth	2018-03-25	0.12483	0.12483	0.12483	0.12483	0.42766927	K1
neousd	2018-03-25	65.061	65.061	65.061	65.061	1.0	H0
omgbtc	2018-03-25	0.0012823	0.0012806	0.0012905999999999998	0.0012806	45.21799988	H0
omgeth	2018-03-25	0.020784	0.020633000000000002	0.020784	0.020633000000000002	199.38952435	K1
omgusd	2018-03-25	10.817	10.817	10.817	10.817	10.0	H0
qshbtc	2018-03-25	8.522e-05	8.522e-05	8.522e-05	8.522e-05	624.3484519	H3
qsheth	2018-03-25	0.0013899000000000001	0.0013899000000000001	0.0013899000000000001	0.0013899000000000001	56.0	H3
qshusd	2018-03-25	0.7140000000000001	0.7140000000000001	0.7140000000000001	0.7140000000000001	1152.7324820000001	H0
qtmbtc	2018-03-25	0.0021163	0.0021164	0.0021164	0.0021163	9.45068	H0
qtmeth	2018-03-25	0.034112	0.034112	0.034112	0.034112	92.84695905	H3
qtmusd	2018-03-25	17.885	17.884	17.885	17.884	122.01996000000001	H0
rcnbtc	2018-03-25	1.354e-05	1.354e-05	1.354e-05	1.354e-05	1612.3544	H0
rcneth	2018-03-25	0.00022216	0.00022216	0.00022216	0.00022216	150.0	H3
rcnusd	2018-03-25	0.11502000000000001	0.11502000000000001	0.11502000000000001	0.11502000000000001	865.65227897	H0
repbtc	2018-03-25	0.0040349	0.0040349	0.0040349	0.0040349	6.08781005	H0
repeth	2018-03-25	0.064952	0.064946	0.064952	0.064946	1.0391299999999999	H0
repusd	2018-03-25	34.364000000000004	34.364000000000004	34.364000000000004	34.364000000000004	0.49911181	H0
rlcbtc	2018-03-25	0.00013221	0.00013230000000000002	0.00013230000000000002	0.00013221	231.26576224	H0
rlceth	2018-03-25	0.0021688000000000002	0.0021687	0.0021688000000000002	0.0021687	374.9875	K3
rlcusd	2018-03-25	1.1201	1.11	1.1201	1.11	129.74	H0
rrtbtc	2018-03-25	6.43e-06	6.43e-06	6.43e-06	6.43e-06	399.6	H3
rrtusd	2018-03-25	0.061075	0.061075	0.061075	0.061075	420.0	H0
sanbtc	2018-03-25	0.000153	0.000153	0.000153	0.000153	77.94886326	V3
saneth	2018-03-25	0.00253	0.00253	0.00253	0.00253	179.78	H0
sanusd	2018-03-25	1.295	1.2916	1.295	1.2916	64.49210055	V3
sngbtc	2018-03-25	7.75e-06	7.75e-06	7.75e-06	7.75e-06	708.33	H0
sngeth	2018-03-25	0.00014508	0.00012602	0.00014508	0.00012602	892.99	H0
sngusd	2018-03-25	0.066433	0.065701	0.066433	0.065701	3170.68192253	H0
sntbtc	2018-03-25	1.172e-05	1.172e-05	1.172e-05	1.172e-05	361.25975834	H0
snteth	2018-03-25	0.00019032	0.00019032	0.00019032	0.00019032	603.1456912000001	K2
sntusd	2018-03-25	0.09909	0.09909	0.09909	0.09909	1160.5611061	H0
spkbtc	2018-03-25	1.706e-05	1.706e-05	1.707e-05	1.706e-05	3330.91154071	H0
spketh	2018-03-25	0.00026706	0.000267	0.00026706	0.000267	481.0560919	H0
spkusd	2018-03-25	0.13902	0.139	0.13902	0.139	633.70478142	H0
tnbbtc	2018-03-25	4.43e-06	4.44e-06	4.44e-06	4.43e-06	17825.32791611	H0
tnbeth	2018-03-25	7.390000000000001e-05	7.459e-05	7.459e-05	7.390000000000001e-05	3072.0	H3
tnbusd	2018-03-25	0.0373	0.0373	0.0374	0.0373	45747.60502564	H0
trxbtc	2018-03-25	5.38e-06	5.38e-06	5.38e-06	5.38e-06	3500.0	H3
trxeth	2018-03-25	8.622e-05	8.622e-05	8.622e-05	8.6e-05	11533.358862899999	H3
trxusd	2018-03-25	0.045399	0.045	0.0454	0.04494	108642.34486	H0
xmrbtc	2018-03-25	0.024886000000000002	0.024886000000000002	0.024886000000000002	0.024886000000000002	0.09254776	H0
xmrusd	2018-03-25	209.86	209.86	209.86	209.86	0.67	H0
xrpbtc	2018-03-25	7.507e-05	7.507e-05	7.507e-05	7.507e-05	121.68507886	H0
xrpusd	2018-03-25	0.6338	0.63347	0.6338	0.63347	2106.17064709	H0
yywbtc	2018-03-25	1.07e-05	1.07e-05	1.07e-05	1.07e-05	6016.0	H0
yyweth	2018-03-25	0.00017611	0.0001761	0.00017611	0.0001761	2657.0	H3
yywusd	2018-03-25	0.09051000000000001	0.09051000000000001	0.09051000000000001	0.09051000000000001	357.12	H0
zecbtc	2018-03-25	0.028172000000000003	0.028137	0.028172000000000003	0.028137	29.82966236	H0
zecusd	2018-03-25	237.71	237.71	237.71	237.71	0.5	H0
zrxbtc	2018-03-25	7.039e-05	7.037e-05	7.039e-05	7.03e-05	1388.53196845	H0
zrxeth	2018-03-25	0.0011356	0.0011356	0.0011356	0.0011356	98.82979842	K2
zrxusd	2018-03-25	0.59105	0.59	0.59105	0.59	2539.77677991	H0
