filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-22,588.01,588.01,588.01,588.01,0.26522108,H0
ethbtc,2016-08-22,0.018897999999999998,0.018938,0.018938,0.018897999999999998,6.49717548,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-22,11.087,11.087,11.087,11.087,65.573235,H0
ltcbtc,2016-08-22,0.006241,0.006242,0.006261999999999999,0.006241,41.262857,K1
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-22,1.6602,1.6602,1.6602,1.6602,39.316113,K1
ltcusd,2016-08-22,3.6719,3.6719999999999997,3.6719999999999997,3.6719,42.428672,H0
etcbtc,2016-08-22,0.0028261,0.00283,0.00283,0.0028261,478.47558499,H0
