filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-31,576.62,576.15,576.62,576.11,15.0151,H0
ethbtc,2016-08-31,0.020366,0.02024,0.020366,0.020194999999999998,247.17801948,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-31,11.663,11.663,11.663,11.663,0.1,K1
ltcbtc,2016-08-31,0.0065771,0.0065771,0.0065771,0.0065771,5.27456526,V2
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-31,1.1802,1.1802,1.1802,1.1802,231.10965474,H0
ltcusd,2016-08-31,3.8107,3.8089999999999997,3.8107,3.8089999999999997,0.2623,H0
etcbtc,2016-08-31,0.0020510000000000003,0.0020510000000000003,0.0020510000000000003,0.0020510000000000003,27.170799199999998,H0
