filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-05-06,1596.7,1597.0,1597.2,1596.7,5.47175303,H0
rrtusd,2017-05-06,0.0879,0.08800000000000001,0.08800000000000001,0.0879,421.0,H0
ethbtc,2017-05-06,0.060502,0.060502,0.060502,0.060502,0.25,H0
dshbtc,2017-05-06,0.06312100000000001,0.063001,0.063122,0.063,18.8381768,H0
xmrusd,2017-05-06,29.3,29.219,29.3,29.219,75.90821243,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-05-06,96.648,96.648,96.648,96.648,14.008222,H0
zecusd,2017-05-06,109.92,109.75,110.32,109.75,13.111129339999998,H0
rrtbtc,2017-05-06,5.45E-5,5.5E-5,5.5E-5,5.45E-5,2.0,H0
zecbtc,2017-05-06,0.0687,0.068499,0.06879500000000001,0.068499,19.1894224,H0
ltcbtc,2017-05-06,0.017942,0.017942,0.017942,0.017942,0.48041629999999996,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-05-06,100.98,100.98,100.99,100.98,0.5,K1
xmrbtc,2017-05-06,0.018341,0.018341,0.018341,0.018341,7.48029332,H0
etcusd,2017-05-06,7.1226,7.1381,7.1381,7.1223,300.0,H0
ltcusd,2017-05-06,28.674,28.676,28.676,28.674,0.4808972,V2
etcbtc,2017-05-06,0.0044499,0.0044499,0.0044499,0.0044499,187.22203652,H0
