filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2019-01-30,3529.7,3529.6,3529.7,3529.6,8.3752,K1
neojpy,2019-01-30,786.29000046,786.29000046,786.29000046,786.29000046,15.68,K1
yywusd,2019-01-30,0.013833000000000002,0.013833000000000002,0.013833000000000002,0.013833000000000002,18400.0,K1
pasusd,2019-01-30,0.00315,0.0037799999999999995,0.0038,0.00315,202000.0,H0
tnbusd,2019-01-30,0.00295,0.00295,0.00295,0.00295,3508.0,H0
udcusd,2019-01-30,1.0252,1.0252,1.0252,1.0252,861.2475,H0
mitusd,2019-01-30,0.041789,0.041789,0.041789,0.041789,350.0,V2
btceur,2019-01-30,3073.94120765,3073.94120765,3073.94120765,3073.94120765,0.39965,K1
enjusd,2019-01-30,0.030752999999999996,0.030752999999999996,0.030752999999999996,0.030752999999999996,1497.0,H0
xvgbtc,2019-01-30,1.77E-6,1.77E-6,1.77E-6,1.77E-6,26090.0,K1
veeusd,2019-01-30,0.0043944,0.0043944,0.0043944,0.0043944,15337.78677163,H0
etheur,2019-01-30,96.30799999999999,96.292,96.30799999999999,96.292,7.05747124,H0
paiusd,2019-01-30,0.035934,0.035934,0.035934,0.035934,600.0,H0
utnusd,2019-01-30,0.00413,0.00413,0.00413,0.00413,18590.0,H0
xrpbtc,2019-01-30,9.275E-5,9.298E-5,9.298E-5,9.275E-5,32449.0,K1
xvgeur,2019-01-30,0.00553608,0.00553608,0.00553608,0.00553608,2000.0,K1
iqxeos,2019-01-30,9.1E-4,9.1E-4,9.1E-4,9.1E-4,10000.0,K1
qsheth,2019-01-30,6.4491E-4,6.4491E-4,6.4491E-4,6.4491E-4,637.0216687999999,K1
rbtbtc,2019-01-30,1.0022,1.0022,1.0022,1.0022,0.00204436,K1
rrtusd,2019-01-30,0.034,0.0335,0.034,0.0335,3087.00168006,K1
sntbtc,2019-01-30,5.62E-6,5.52E-6,5.62E-6,5.52E-6,49639.40322836,H0
ethjpy,2019-01-30,12060.0,12060.0,12060.0,12060.0,5.0,H0
rlcusd,2019-01-30,0.29996999999999996,0.3,0.3,0.29996999999999996,207.0,K1
paibtc,2019-01-30,1.028E-5,1.028E-5,1.028E-5,1.028E-5,300.1,V2
veebtc,2019-01-30,1.33E-6,1.33E-6,1.33E-6,1.33E-6,11515.9451,K1
zcneth,2019-01-30,6.66E-4,6.66E-4,6.66E-4,6.66E-4,279.08437133,K1
batusd,2019-01-30,0.11627,0.11627,0.11627,0.11627,149.85,K1
sanbtc,2019-01-30,1.01E-4,9.966E-5,1.01E-4,9.966E-5,250.0,H0
dadbtc,2019-01-30,9.44E-6,9.44E-6,9.44E-6,9.44E-6,443.3,H0
ethbtc,2019-01-30,0.031319,0.03132,0.03132,0.031319,65.4,H0
gntusd,2019-01-30,0.058868,0.058868,0.058868,0.058868,517.0,K1
repeth,2019-01-30,0.10714000000000001,0.10714000000000001,0.10714000000000001,0.10714000000000001,3.7059647000000004,H0
